date,agg,bil,btcusd,gld,spy,vb,vnq,vo,vwo
2023-05-12,0.25,0.25,0.01,0.25,0.04783,0.01,0.01,0.01,0.16217
2023-05-15,0.25,0.25,0.01,0.25,0.049,0.01,0.01,0.01,0.161
2023-05-16,0.25,0.25,0.01,0.25,0.04889,0.01,0.01,0.01,0.16111
2023-05-17,0.25,0.25,0.01,0.25,0.04854,0.01,0.01,0.01,0.16146
2023-05-18,0.25,0.25,0.01,0.25,0.0512,0.01,0.01,0.01,0.1588
2023-05-19,0.25,0.25,0.01,0.25,0.05572,0.01,0.01,0.01,0.15428
2023-05-22,0.25,0.25,0.01,0.25,0.05018,0.01,0.01,0.01,0.15982
2023-05-23,0.25,0.25,0.01,0.25,0.05032,0.01,0.01,0.01,0.15968
2023-05-24,0.25,0.25,0.01,0.25,0.05139,0.01,0.01,0.01,0.15861
2023-05-25,0.25,0.25,0.01,0.25,0.05278,0.01,0.01,0.01,0.15722
2023-05-26,0.25,0.25,0.01,0.25,0.05373,0.01,0.01,0.01,0.15627
2023-05-30,0.25,0.25,0.01,0.25,0.05346,0.01,0.01,0.01,0.15654
2023-05-31,0.25,0.25,0.01,0.25,0.05564,0.01,0.01,0.01,0.15436
2023-06-01,0.25,0.25,0.01,0.25,0.05828,0.01,0.01,0.01,0.15172
2023-06-02,0.25,0.25,0.01,0.25,0.0584,0.01,0.01,0.01,0.1516
2023-06-05,0.25,0.25,0.01,0.25,0.05862,0.01,0.01,0.01,0.15138
2023-06-06,0.25,0.25,0.01,0.25,0.05966,0.01,0.01,0.01,0.15034
2023-06-07,0.25,0.25,0.01,0.25,0.05945,0.01,0.01,0.01,0.15055
2023-06-08,0.25,0.25,0.01,0.25,0.0601,0.01,0.01,0.01,0.1499
2023-06-09,0.25,0.25,0.01,0.25,0.06137,0.01,0.01,0.01,0.14863
2023-06-12,0.25,0.25,0.01,0.25,0.06182,0.01,0.01,0.01,0.14818
2023-06-13,0.25,0.25,0.01,0.25,0.0642,0.01,0.01,0.01,0.1458
2023-06-14,0.25,0.25,0.01,0.25,0.07013,0.01,0.01,0.01,0.13987
2023-06-15,0.25,0.25,0.01,0.25,0.07121,0.01,0.01,0.01,0.13879
2023-06-16,0.25,0.25,0.01,0.25,0.07036,0.01,0.01,0.01,0.13964
2023-06-20,0.25,0.25,0.01,0.25,0.07471,0.01,0.01,0.01,0.13529
2023-06-21,0.25,0.25,0.01,0.25,0.07514,0.01,0.01,0.01,0.13486
2023-06-22,0.25,0.25,0.01,0.25,0.07756,0.01,0.01,0.01,0.13244
2023-06-23,0.25,0.25,0.01,0.25,0.07814,0.01,0.01,0.01,0.13186
2023-06-26,0.25,0.25,0.01,0.25,0.07876,0.01,0.01,0.01,0.13124
2023-06-27,0.25,0.25,0.01,0.25,0.08098,0.01,0.01,0.01,0.12902
2023-06-28,0.25,0.25,0.01,0.25,0.08148,0.01,0.01,0.01,0.12852
2023-06-29,0.25,0.25,0.01,0.25,0.08432,0.01,0.01,0.01,0.12568
2023-06-30,0.25,0.25,0.01,0.25,0.08389,0.01,0.01,0.01,0.12611
2023-07-03,0.25,0.25,0.01,0.25,0.08426,0.01,0.01,0.01,0.12574
2023-07-05,0.25,0.25,0.01,0.25,0.08554,0.01,0.01,0.01,0.12446
2023-07-06,0.25,0.25,0.01,0.25,0.08614,0.01,0.01,0.01,0.12386
2023-07-07,0.25,0.25,0.01,0.25,0.08577,0.01,0.01,0.01,0.12423
2023-07-10,0.25,0.25,0.01,0.25,0.08451,0.01,0.01,0.01,0.12549
2023-07-11,0.25,0.25,0.01,0.25,0.0849,0.01,0.01,0.01,0.1251
2023-07-12,0.25,0.25,0.01,0.25,0.08607,0.01,0.01,0.01,0.12393
2023-07-13,0.25,0.25,0.01,0.25,0.08732,0.01,0.01,0.01,0.12268
2023-07-14,0.25,0.25,0.01,0.25,0.08791,0.01,0.01,0.01,0.12209
2023-07-17,0.25,0.25,0.01,0.25,0.08694,0.01,0.01,0.01,0.12306
2023-07-18,0.25,0.25,0.01,0.25,0.0873,0.01,0.01,0.01,0.1227
2023-07-19,0.25,0.25,0.01,0.25,0.08736,0.01,0.01,0.01,0.12264
2023-07-20,0.25,0.25,0.01,0.25,0.09008,0.01,0.01,0.01,0.11992
2023-07-21,0.25,0.25,0.01,0.25,0.08899,0.01,0.01,0.01,0.12101
2023-07-24,0.25,0.25,0.01,0.25,0.08815,0.01,0.01,0.01,0.12185
2023-07-25,0.25,0.25,0.01,0.25,0.08864,0.01,0.01,0.01,0.12136
2023-07-26,0.25,0.25,0.01,0.25,0.08969,0.01,0.01,0.01,0.12031
2023-07-27,0.25,0.25,0.01,0.25,0.09151,0.01,0.01,0.01,0.11849
2023-07-28,0.25,0.25,0.01,0.25,0.09813,0.01,0.01,0.01,0.11187
2023-07-31,0.25,0.25,0.01,0.25,0.10095,0.01,0.01,0.01,0.10905
2023-08-01,0.25,0.25,0.01,0.25,0.10605,0.01,0.01,0.01,0.10395
2023-08-02,0.25,0.25,0.01,0.25,0.10802,0.01,0.01,0.01,0.10198
2023-08-03,0.25,0.25,0.01,0.25,0.1077,0.01,0.01,0.01,0.1023
2023-08-04,0.25,0.25,0.01,0.25,0.11004,0.01,0.01,0.01,0.09996
2023-08-07,0.25,0.25,0.01,0.25,0.10773,0.01,0.01,0.01,0.10227
2023-08-08,0.25,0.25,0.01,0.25,0.10877,0.01,0.01,0.01,0.10123
2023-08-09,0.25,0.25,0.01,0.25,0.10751,0.01,0.01,0.01,0.10249
2023-08-10,0.25,0.25,0.01,0.25,0.10746,0.01,0.01,0.01,0.10254
2023-08-11,0.25,0.25,0.01,0.25,0.11039,0.01,0.01,0.01,0.09961
2023-08-14,0.25,0.25,0.01,0.25,0.11109,0.01,0.01,0.01,0.09891
2023-08-15,0.25,0.25,0.01,0.25,0.11267,0.01,0.01,0.01,0.09733
2023-08-16,0.25,0.25,0.01,0.25,0.11157,0.01,0.01,0.01,0.09843
2023-08-17,0.25,0.25,0.01,0.25,0.11055,0.01,0.01,0.01,0.09945
2023-08-18,0.25,0.25,0.01,0.25,0.11156,0.01,0.01,0.01,0.09844
2023-08-21,0.25,0.25,0.01,0.25,0.11137,0.01,0.01,0.01,0.09863
2023-08-22,0.25,0.25,0.01,0.25,0.11222,0.01,0.01,0.01,0.09778
2023-08-23,0.25,0.25,0.01,0.25,0.11738,0.01,0.01,0.01,0.09262
2023-08-24,0.25,0.25,0.01,0.25,0.1154,0.01,0.01,0.01,0.0946
2023-08-25,0.25,0.25,0.01,0.25,0.11537,0.01,0.01,0.01,0.09463
2023-08-28,0.25,0.25,0.01,0.25,0.11467,0.01,0.01,0.01,0.09533
2023-08-29,0.25,0.25,0.01,0.25,0.12386,0.01,0.01,0.01,0.08614
2023-08-30,0.25,0.25,0.01,0.25,0.12393,0.01,0.01,0.01,0.08607
2023-08-31,0.25,0.25,0.01,0.25,0.12463,0.01,0.01,0.01,0.08537
2023-09-01,0.25,0.25,0.01,0.25,0.12566,0.01,0.01,0.01,0.08434
2023-09-05,0.25,0.25,0.01,0.25,0.12451,0.01,0.01,0.01,0.08549
2023-09-06,0.25,0.25,0.01,0.25,0.12413,0.01,0.01,0.01,0.08587
2023-09-07,0.25,0.25,0.01,0.25,0.12308,0.01,0.01,0.01,0.08692
2023-09-08,0.25,0.25,0.01,0.25,0.12623,0.01,0.01,0.01,0.08377
2023-09-11,0.25,0.25,0.01,0.25,0.12596,0.01,0.01,0.01,0.08404
2023-09-12,0.25,0.25,0.01,0.25,0.12613,0.01,0.01,0.01,0.08387
2023-09-13,0.25,0.25,0.01,0.25,0.12524,0.01,0.01,0.01,0.08476
2023-09-14,0.25,0.25,0.01,0.25,0.13318,0.01,0.01,0.01,0.07682
2023-09-15,0.25,0.25,0.01,0.25,0.13237,0.01,0.01,0.01,0.07763
2023-09-18,0.25,0.25,0.01,0.25,0.13315,0.01,0.01,0.01,0.07685
2023-09-19,0.25,0.25,0.01,0.25,0.1333,0.01,0.01,0.01,0.0767
2023-09-20,0.25,0.25,0.01,0.25,0.13275,0.01,0.01,0.01,0.07725
2023-09-21,0.25,0.25,0.01,0.25,0.13446,0.01,0.01,0.01,0.07554
2023-09-22,0.25,0.25,0.01,0.25,0.13595,0.01,0.01,0.01,0.07405
2023-09-25,0.25,0.25,0.01,0.25,0.13814,0.01,0.01,0.01,0.07186
2023-09-26,0.25,0.25,0.01,0.25,0.13472,0.01,0.01,0.01,0.07528
2023-09-27,0.25,0.25,0.01,0.25,0.13303,0.01,0.01,0.01,0.07697
2023-09-28,0.25,0.25,0.01,0.25,0.13308,0.01,0.01,0.01,0.07692
2023-09-29,0.25,0.25,0.01,0.25,0.13914,0.01,0.01,0.01,0.07086
2023-10-02,0.25,0.25,0.01,0.25,0.14045,0.01,0.01,0.01,0.06955
2023-10-03,0.25,0.25,0.01,0.25,0.14222,0.01,0.01,0.01,0.06778
2023-10-04,0.25,0.25,0.01,0.25,0.14682,0.01,0.01,0.01,0.06318
2023-10-05,0.25,0.25,0.01,0.25,0.14809,0.01,0.01,0.01,0.06191
2023-10-06,0.25,0.25,0.01,0.25,0.14912,0.01,0.01,0.01,0.06088
2023-10-09,0.25,0.25,0.01,0.25,0.14561,0.01,0.01,0.01,0.06439
2023-10-10,0.25,0.25,0.01,0.25,0.15016,0.01,0.01,0.01,0.05984
2023-10-11,0.25,0.25,0.01,0.25,0.14818,0.01,0.01,0.01,0.06182
2023-10-12,0.25,0.25,0.01,0.25,0.14812,0.01,0.01,0.01,0.06188
2023-10-13,0.25,0.25,0.01,0.24686,0.14954,0.01,0.01,0.01,0.06361
2023-10-16,0.25,0.25,0.01,0.24549,0.15215,0.01,0.01,0.01,0.06236
2023-10-17,0.25,0.25,0.01,0.24407,0.1568,0.01,0.01,0.01,0.05914
2023-10-18,0.25,0.25,0.01,0.23951,0.15839,0.01,0.01,0.01,0.0621
2023-10-19,0.25,0.25,0.01,0.23941,0.1598,0.01,0.01,0.01,0.06079
2023-10-20,0.25,0.25,0.01,0.24001,0.15563,0.01,0.01,0.01,0.06436
2023-10-23,0.25,0.25,0.01,0.24057,0.15792,0.01,0.01,0.01,0.06152
2023-10-24,0.25,0.25,0.01,0.24169,0.16248,0.01,0.01,0.01,0.05583
2023-10-25,0.25,0.25,0.01,0.24303,0.15744,0.01,0.01,0.01,0.05953
2023-10-26,0.25,0.25,0.01,0.24094,0.16081,0.01,0.01,0.01,0.05825
2023-10-27,0.25,0.25,0.01,0.24018,0.15874,0.01,0.01,0.01,0.06108
2023-10-30,0.25,0.25,0.01,0.2404,0.15852,0.01,0.01,0.01,0.06108
2023-10-31,0.25,0.25,0.01,0.23999,0.16029,0.01,0.01,0.01,0.05972
2023-11-01,0.25,0.25,0.01,0.24164,0.16028,0.01,0.01,0.01,0.05808
2023-11-02,0.25,0.25,0.01,0.24474,0.15578,0.01,0.01,0.01,0.05948
2023-11-03,0.25,0.25,0.01,0.24561,0.16647,0.01,0.01,0.01,0.04792
2023-11-06,0.25,0.25,0.01,0.24527,0.17028,0.01,0.01,0.01,0.04445
2023-11-07,0.25,0.25,0.01,0.24398,0.15004,0.01,0.01,0.01,0.06599
2023-11-08,0.25,0.25,0.01,0.24364,0.15013,0.01,0.01,0.01,0.06623
2023-11-09,0.25,0.25,0.01,0.24921,0.14909,0.01,0.01,0.01,0.0617
2023-11-10,0.25,0.25,0.01,0.24636,0.15058,0.01,0.01,0.01,0.06306
2023-11-13,0.25,0.25,0.01,0.23802,0.18821,0.01,0.01,0.01,0.03376
2023-11-14,0.25,0.25,0.01,0.24164,0.18767,0.01,0.01,0.01,0.0307
2023-11-15,0.25,0.25,0.01,0.24068,0.1886,0.01,0.01,0.01,0.03071
2023-11-16,0.25,0.25,0.01,0.23586,0.18269,0.01,0.01,0.01,0.04146
2023-11-17,0.25,0.25,0.01,0.23529,0.18213,0.01,0.01,0.01,0.04258
2023-11-20,0.25,0.25,0.01,0.23738,0.18403,0.01,0.01,0.01,0.03859
2023-11-21,0.25,0.25,0.01,0.2368,0.18281,0.01,0.01,0.01,0.04039
2023-11-22,0.25,0.25,0.01,0.23662,0.1816,0.01,0.01,0.01,0.04178
2023-11-24,0.25,0.25,0.01,0.23588,0.185,0.01,0.01,0.01,0.03912
2023-11-27,0.25,0.25,0.01,0.23518,0.185,0.01,0.01,0.01,0.03982
2023-11-28,0.25,0.25,0.01,0.23408,0.1876,0.01,0.01,0.01,0.03832
2023-11-29,0.25,0.25,0.01,0.23436,0.1932,0.01,0.01,0.01,0.03244
2023-11-30,0.25,0.25,0.01,0.23386,0.19229,0.01,0.01,0.01,0.03385
2023-12-01,0.25,0.25,0.01,0.22421,0.19773,0.01,0.01,0.01,0.03806
2023-12-04,0.25,0.25,0.01,0.22411,0.19954,0.01,0.01,0.01,0.03635
2023-12-05,0.25,0.25,0.01,0.22412,0.19935,0.01,0.01,0.01,0.03653
2023-12-06,0.25,0.25,0.01,0.22612,0.20522,0.01,0.01,0.01,0.02867
2023-12-07,0.25,0.25,0.01,0.22597,0.20713,0.01,0.01,0.01,0.02689
2023-12-08,0.25,0.25,0.01,0.22623,0.21004,0.01,0.01,0.01,0.02373
2023-12-11,0.25,0.25,0.01,0.22443,0.20976,0.01,0.01,0.01,0.02581
2023-12-12,0.25,0.25,0.01,0.22332,0.20958,0.01,0.01,0.01,0.0271
2023-12-13,0.25,0.25,0.01,0.21785,0.20918,0.01,0.01,0.01,0.03298
2023-12-14,0.25,0.25,0.01,0.22145,0.21237,0.01,0.01,0.01,0.02617
2023-12-15,0.25,0.25,0.01,0.221,0.21339,0.01,0.01,0.01,0.02561
2023-12-18,0.25,0.25,0.01,0.21951,0.21821,0.01,0.01,0.01,0.02228
2023-12-19,0.25,0.25,0.01,0.21774,0.22304,0.01,0.01,0.01,0.01922
2023-12-20,0.25,0.25,0.01,0.21775,0.2229,0.01,0.01,0.01,0.01935
2023-12-21,0.25,0.25,0.01,0.22041,0.22561,0.01,0.01,0.01,0.01398
2023-12-22,0.25,0.25,0.01,0.2185,0.22724,0.01,0.01,0.01,0.01426
2023-12-26,0.25,0.25,0.01,0.21872,0.2306,0.01,0.01,0.01,0.01068
2023-12-27,0.25,0.25,0.01,0.2186,0.2314,0.01,0.01,0.01,0.01
2023-12-28,0.25,0.25,0.01,0.21781,0.23219,0.01,0.01,0.01,0.01
2023-12-29,0.25,0.25,0.01,0.21617,0.23204,0.01,0.01,0.01,0.01179
2024-01-02,0.25,0.25,0.01,0.21399,0.23385,0.01,0.01,0.01,0.01216
2024-01-03,0.25,0.25,0.01,0.21257,0.23123,0.01,0.01,0.01,0.0162
2024-01-04,0.25,0.25,0.01,0.21291,0.22854,0.01,0.01,0.01,0.01855
2024-01-05,0.25,0.25,0.01,0.21057,0.22093,0.01,0.01,0.01,0.0285
2024-01-08,0.25,0.25,0.01,0.21366,0.2215,0.01,0.01,0.01,0.02485
2024-01-09,0.25,0.25,0.01,0.21396,0.2269,0.01,0.01,0.01,0.01914
2024-01-10,0.25,0.25,0.01,0.21393,0.2263,0.01,0.01,0.01,0.01977
2024-01-11,0.25,0.25,0.01,0.21379,0.22681,0.01,0.01,0.01,0.0194
2024-01-12,0.25,0.25,0.01,0.21211,0.23077,0.01,0.01,0.01,0.01713
2024-01-16,0.25,0.25,0.01,0.21463,0.23537,0.01,0.01,0.01,0.01
2024-01-17,0.25,0.25,0.01,0.21464,0.23536,0.01,0.01,0.01,0.01
2024-01-18,0.25,0.25,0.01,0.21489,0.23511,0.01,0.01,0.01,0.01
2024-01-19,0.25,0.25,0.01,0.2148,0.2352,0.01,0.01,0.01,0.01
2024-01-22,0.25,0.25,0.01,0.2154,0.2346,0.01,0.01,0.01,0.01
2024-01-23,0.25,0.25,0.01,0.21302,0.23698,0.01,0.01,0.01,0.01
2024-01-24,0.25,0.25,0.01,0.21161,0.23839,0.01,0.01,0.01,0.01
2024-01-25,0.25,0.25,0.01,0.21179,0.23782,0.01,0.01,0.01,0.01039
2024-01-26,0.25,0.25,0.01,0.21199,0.23757,0.01,0.01,0.01,0.01044
2024-01-29,0.25,0.25,0.01,0.21095,0.2357,0.01,0.01,0.01,0.01335
2024-01-30,0.25,0.25,0.01,0.21094,0.23559,0.01,0.01,0.01,0.01348
2024-01-31,0.25,0.25,0.01,0.2094,0.23088,0.01,0.01,0.01,0.01972
2024-02-01,0.25,0.25,0.01,0.20847,0.2338,0.01,0.01,0.01,0.01773
2024-02-02,0.25,0.25,0.01,0.20825,0.23626,0.01,0.01,0.01,0.01549
2024-02-05,0.25,0.25,0.01,0.20754,0.23344,0.01,0.01,0.01,0.01902
2024-02-06,0.25,0.25,0.01,0.21356,0.23369,0.01,0.01,0.01,0.01275
2024-02-07,0.25,0.25,0.01,0.21244,0.23248,0.01,0.01,0.01,0.01507
2024-02-08,0.25,0.25,0.01,0.2119,0.23508,0.01,0.01,0.01,0.01302
2024-02-09,0.25,0.25,0.01,0.21146,0.23685,0.01,0.01,0.01,0.01168
2024-02-12,0.25,0.25,0.01,0.21168,0.23832,0.01,0.01,0.01,0.01
2024-02-13,0.25,0.25,0.01,0.21182,0.23818,0.01,0.01,0.01,0.01
2024-02-14,0.25,0.25,0.01,0.21155,0.23845,0.01,0.01,0.01,0.01
2024-02-15,0.25,0.25,0.01,0.21146,0.23854,0.01,0.01,0.01,0.01
2024-02-16,0.25,0.25,0.01,0.21228,0.23772,0.01,0.01,0.01,0.01
2024-02-20,0.25,0.25,0.01,0.21012,0.23988,0.01,0.01,0.01,0.01
2024-02-21,0.25,0.25,0.01,0.21022,0.23978,0.01,0.01,0.01,0.01
2024-02-22,0.25,0.25,0.01,0.20868,0.24132,0.01,0.01,0.01,0.01
2024-02-23,0.25,0.25,0.01,0.20851,0.24149,0.01,0.01,0.01,0.01
2024-02-26,0.25,0.25,0.01,0.2083,0.2417,0.01,0.01,0.01,0.01
2024-02-27,0.25,0.25,0.01,0.20748,0.24252,0.01,0.01,0.01,0.01
2024-02-28,0.25,0.25,0.01,0.20743,0.24257,0.01,0.01,0.01,0.01
2024-02-29,0.25,0.25,0.01,0.20713,0.24287,0.01,0.01,0.01,0.01
2024-03-01,0.25,0.25,0.01,0.20444,0.24556,0.01,0.01,0.01,0.01
2024-03-04,0.25,0.25,0.01,0.20248,0.24752,0.01,0.01,0.01,0.01
2024-03-05,0.25,0.25,0.01,0.20199,0.24801,0.01,0.01,0.01,0.01
2024-03-06,0.25,0.25,0.01,0.20194,0.24806,0.01,0.01,0.01,0.01
2024-03-07,0.25,0.25,0.01,0.20293,0.24707,0.01,0.01,0.01,0.01
2024-03-08,0.25,0.25,0.01,0.20284,0.24716,0.01,0.01,0.01,0.01
2024-03-11,0.25,0.25,0.01,0.2,0.25,0.01,0.01,0.01,0.01
2024-03-12,0.25,0.25,0.01,0.20176,0.24824,0.01,0.01,0.01,0.01
2024-03-13,0.25,0.25,0.01,0.20795,0.24205,0.01,0.01,0.01,0.01
2024-03-14,0.25,0.25,0.01,0.20663,0.24337,0.01,0.01,0.01,0.01
2024-03-15,0.25,0.25,0.01,0.20835,0.24165,0.01,0.01,0.01,0.01
2024-03-18,0.25,0.25,0.01,0.20644,0.24356,0.01,0.01,0.01,0.01
2024-03-19,0.25,0.25,0.01064,0.21249,0.23687,0.01,0.01,0.01,0.01
2024-03-20,0.25,0.25,0.01,0.21144,0.23856,0.01,0.01,0.01,0.01
2024-03-21,0.25,0.25,0.01,0.21322,0.23678,0.01,0.01,0.01,0.01
2024-03-22,0.25,0.25,0.01,0.21335,0.23665,0.01,0.01,0.01,0.01
2024-03-25,0.25,0.25,0.01,0.21495,0.23505,0.01,0.01,0.01,0.01
2024-03-26,0.25,0.25,0.01,0.21547,0.23453,0.01,0.01,0.01,0.01
2024-03-27,0.25,0.25,0.01,0.21751,0.23249,0.01,0.01,0.01,0.01
2024-03-28,0.25,0.25,0.01,0.21651,0.23349,0.01,0.01,0.01,0.01
2024-04-01,0.25,0.25,0.01,0.21544,0.23456,0.01,0.01,0.01,0.01
2024-04-02,0.25,0.25,0.01,0.21575,0.23425,0.01,0.01,0.01,0.01
2024-04-03,0.25,0.25,0.01,0.21233,0.23767,0.01,0.01,0.01,0.01
2024-04-04,0.25,0.25,0.01,0.21353,0.23647,0.01,0.01,0.01,0.01
2024-04-05,0.25,0.25,0.01029,0.21519,0.23452,0.01,0.01,0.01,0.01
2024-04-08,0.25,0.25,0.01,0.21482,0.23518,0.01,0.01,0.01,0.01
2024-04-09,0.25,0.25,0.01029,0.21485,0.23486,0.01,0.01,0.01,0.01
2024-04-10,0.25,0.25,0.01069,0.21588,0.23343,0.01,0.01,0.01,0.01
2024-04-11,0.25,0.25,0.01135,0.21329,0.23536,0.01,0.01,0.01,0.01
2024-04-12,0.25,0.25,0.01045,0.21371,0.23584,0.01,0.01,0.01,0.01
2024-04-15,0.25,0.25,0.01006,0.21619,0.23376,0.01,0.01,0.01,0.01
2024-04-16,0.25,0.25,0.01,0.22013,0.22987,0.01,0.01,0.01,0.01
2024-04-17,0.25,0.25,0.01,0.2205,0.2295,0.01,0.01,0.01,0.01
2024-04-18,0.25,0.25,0.01,0.22073,0.22927,0.01,0.01,0.01,0.01
2024-04-19,0.25,0.25,0.01053,0.22161,0.22785,0.01,0.01,0.01,0.01
2024-04-22,0.25,0.25,0.01098,0.21821,0.23081,0.01,0.01,0.01,0.01
2024-04-23,0.25,0.25,0.01172,0.22082,0.22746,0.01,0.01,0.01,0.01
2024-04-24,0.25,0.25,0.01148,0.22092,0.2276,0.01,0.01,0.01,0.01
2024-04-25,0.25,0.25,0.01122,0.2198,0.22899,0.01,0.01,0.01,0.01
2024-04-26,0.25,0.25,0.01143,0.2206,0.22797,0.01,0.01,0.01,0.01
2024-04-29,0.25,0.25,0.01179,0.21741,0.2308,0.01,0.01,0.01,0.01
2024-04-30,0.25,0.25,0.01,0.21512,0.23488,0.01,0.01,0.01,0.01
2024-05-01,0.25,0.25,0.01104,0.21595,0.23301,0.01,0.01,0.01,0.01
2024-05-02,0.25,0.25,0.01135,0.22141,0.22723,0.01,0.01,0.01,0.01
2024-05-03,0.25,0.25,0.01043,0.22461,0.22497,0.01,0.01,0.01,0.01
2024-05-06,0.25,0.25,0.01062,0.22406,0.22532,0.01,0.01,0.01,0.01
2024-05-07,0.25,0.25,0.01058,0.22323,0.22619,0.01,0.01,0.01,0.01
2024-05-08,0.25,0.25,0.01101,0.22286,0.22613,0.01,0.01,0.01,0.01
2024-05-09,0.25,0.25,0.01048,0.22029,0.22923,0.01,0.01,0.01,0.01
2024-05-10,0.25,0.25,0.01054,0.21953,0.22993,0.01,0.01,0.01,0.01
2024-05-13,0.25,0.25,0.01107,0.21911,0.22982,0.01,0.01,0.01,0.01
2024-05-14,0.25,0.25,0.01157,0.2185,0.22993,0.01,0.01,0.01,0.01
2024-05-15,0.25,0.25,0.01,0.21832,0.23168,0.01,0.01,0.01,0.01
2024-05-16,0.25,0.25,0.01,0.21957,0.23043,0.01,0.01,0.01,0.01
2024-05-17,0.25,0.25,0.01,0.21636,0.23364,0.01,0.01,0.01,0.01
2024-05-20,0.25,0.25,0.01,0.21832,0.23168,0.01,0.01,0.01,0.01
2024-05-21,0.25,0.25,0.01,0.21867,0.23133,0.01,0.01,0.01,0.01
2024-05-22,0.25,0.25,0.01,0.21499,0.23501,0.01,0.01,0.01,0.01
2024-05-23,0.25,0.25,0.01,0.2087,0.23793,0.01,0.01,0.01,0.01337
2024-05-24,0.25,0.25,0.01,0.20927,0.23741,0.01,0.01,0.01,0.01332
2024-05-28,0.25,0.25,0.01,0.20982,0.23595,0.01,0.01,0.01,0.01423
2024-05-29,0.25,0.25,0.01,0.20766,0.23811,0.01,0.01,0.01,0.01423
2024-05-30,0.25,0.25,0.01,0.20917,0.24042,0.01,0.01,0.01,0.01041
2024-05-31,0.25,0.25,0.01,0.20942,0.23791,0.01,0.01,0.01,0.01267
2024-06-03,0.25,0.25,0.01,0.20845,0.2376,0.01,0.01,0.01,0.01394
2024-06-04,0.25,0.25,0.01,0.20857,0.23905,0.01,0.01,0.01,0.01238
2024-06-05,0.25,0.25,0.01,0.20859,0.23988,0.01,0.01,0.01,0.01153
2024-06-06,0.25,0.25,0.01,0.20798,0.23985,0.01,0.01,0.01,0.01217
2024-06-07,0.25,0.25,0.01,0.19532,0.25,0.01,0.01,0.01,0.01468
2024-06-10,0.25,0.25,0.01,0.19656,0.25,0.01,0.01,0.01,0.01344
2024-06-11,0.25,0.25,0.01,0.1966,0.25,0.01,0.01,0.01,0.0134
2024-06-12,0.25,0.25,0.01,0.19717,0.25,0.01,0.01,0.01,0.01283
2024-06-13,0.25,0.25,0.01,0.19761,0.25,0.01,0.01,0.01,0.01239
2024-06-14,0.25,0.25,0.01,0.19666,0.25,0.01,0.01,0.01,0.01334
2024-06-17,0.25,0.25,0.01,0.19584,0.25,0.01,0.01,0.01,0.01416
2024-06-18,0.25,0.25,0.01,0.19599,0.25,0.01,0.01,0.01,0.01401
2024-06-20,0.25,0.25,0.01,0.19401,0.25,0.01,0.01,0.01,0.01599
2024-06-21,0.25,0.25,0.01,0.1924,0.25,0.01,0.01,0.01,0.0176
2024-06-24,0.25,0.25,0.01,0.19322,0.25,0.01,0.01,0.01,0.01678
2024-06-25,0.25,0.25,0.01,0.19223,0.25,0.01,0.01,0.01,0.01777
