date,daily_return
2023-04-05,0.0
2023-04-06,0.0022040052479212497
2023-04-10,0.0020971906214025315
2023-04-11,0.004707561369584142
2023-04-12,-0.0036157970120995007
2023-04-13,0.005882252824350623
2023-04-14,-0.0070191360116077005
2023-04-17,0.006551757110245245
2023-04-18,-0.0005308486652960964
2023-04-19,-0.0009451364338725616
2023-04-20,-0.0029567706859320343
2023-04-21,-0.002356725215864438
2023-04-24,-0.00052660850448758
2023-04-25,-0.01057186684965306
2023-04-26,-0.0035373602070848257
2023-04-27,0.011359480597681175
2023-04-28,0.006640102437371233
2023-05-01,-0.0038451655717203844
2023-05-02,-0.008187808256076548
2023-05-03,-0.0007165692832875414
2023-05-04,-7.086133472875922e-05
2023-05-05,0.010303665636581376
2023-05-08,-0.0015972174089171208
2023-05-09,-0.0024428602517068965
2023-05-10,0.0030379346512363053
2023-05-11,-0.0045455803443336185
2023-05-12,-0.002806983662811793
2023-05-15,0.005665279869039038
2023-05-16,-0.011234547581759076
2023-05-17,0.007851507021416241
2023-05-18,-0.0001270462386809524
2023-05-19,-0.0016464398439070744
2023-05-22,0.004053844094505892
2023-05-23,-0.007387765829629764
2023-05-24,-0.009186175499844105
2023-05-25,-0.0012409896952802575
2023-05-26,0.00892861948305836
2023-05-30,-0.0009279958349771252
2023-05-31,-0.0029501335319122085
2023-06-01,0.00612376410534908
2023-06-02,0.014141769164261693
2023-06-05,-0.0030765536089765893
2023-06-06,0.007708423674914987
2023-06-07,0.004538748093158339
2023-06-08,0.0010686238276069653
2023-06-09,-0.0019016377935784441
2023-06-12,0.0027056648210879
2023-06-13,0.0053646229130480914
2023-06-14,0.0011920704615094192
2023-06-15,0.00712760785262659
2023-06-16,-0.0027041496822809525
2023-06-20,-0.009013496674693984
2023-06-21,-0.002312728717516435
2023-06-22,-0.005619546796695003
2023-06-23,-0.00920178033709008
2023-06-26,0.006187195189419079
2023-06-27,0.00842775678036688
2023-06-28,0.00017645428673508396
2023-06-29,0.0015013426108304855
2023-06-30,0.005745918903763365
2023-07-03,0.0037263289594401962
2023-07-05,-0.0032186081992222094
2023-07-06,-0.00890557541360575
2023-07-07,0.004195861624141893
2023-07-10,0.004684010611849724
2023-07-11,0.008125917255993511
2023-07-12,0.008320079305533041
2023-07-13,0.005981992783562958
2023-07-14,-0.004395548809092499
2023-07-17,0.0010477452023512233
2023-07-18,0.0011596583847151142
2023-07-19,0.003092253274945978
2023-07-20,-0.0043407773538271174
2023-07-21,0.00025434004002923143
2023-07-24,0.00400022852832997
2023-07-25,0.0009996762842944562
2023-07-26,0.003630557023445666
2023-07-27,-0.011005316178970206
2023-07-28,0.008362103930197873
2023-07-31,0.003595937612586928
2023-08-01,-0.00603476181002856
2023-08-02,-0.009692934896795118
2023-08-03,-0.002592911580987597
2023-08-04,-0.0013975430295829901
2023-08-07,0.003750316569352473
2023-08-08,-0.005438845854679565
2023-08-09,-0.0018040011253619283
2023-08-10,-0.001361990753137364
2023-08-11,-0.0025208440607029418
2023-08-14,-0.0017285068126223048
2023-08-15,-0.008435584802731837
2023-08-16,-0.0069443811768359455
2023-08-17,-0.004589178317861883
2023-08-18,0.000715489244596839
2023-08-21,-0.0010546658964061305
2023-08-22,-0.0005940040737202241
2023-08-23,0.01046313089649517
2023-08-24,-0.005464107392181057
2023-08-25,0.0015407341688325167
2023-08-28,0.006373236524966298
2023-08-29,0.010315085764277757
2023-08-30,0.0016192658977297126
2023-08-31,-0.0037638775494878273
2023-09-01,0.0032654242973352296
2023-09-05,-0.008773611341103223
2023-09-06,-0.0026973143476448297
2023-09-07,-0.0023176778578742323
2023-09-08,-0.0006599662756981011
2023-09-11,0.003046971082128209
2023-09-12,-0.0013856984228045586
2023-09-13,-0.0038536818941653757
2023-09-14,0.007848074045254836
2023-09-15,-0.0045150102257039545
2023-09-18,-0.0035417645183013265
2023-09-19,-0.002989150862097711
2023-09-20,-0.0025791250731698624
2023-09-21,-0.016784032892136015
2023-09-22,0.0005538979860118933
2023-09-25,-0.00034380814924724577
2023-09-26,-0.010703349286385859
2023-09-27,-0.00035543408315431835
2023-09-28,0.00302363241081946
2023-09-29,-0.0008508253505853426
2023-10-02,-0.009363978748905637
2023-10-03,-0.011753581157729214
2023-10-04,0.003811798152205657
2023-10-05,0.0014726010258406458
2023-10-06,0.006337213805100763
2023-10-09,0.005067516213692998
2023-10-10,0.006597674906271941
2023-10-11,0.005415118419596634
2023-10-12,-0.010210172289966377
2023-10-13,-0.0007129532013319504
2023-10-16,0.0073928526278866785
2023-10-17,0.0011446408038758254
2023-10-18,-0.012322692018937861
2023-10-19,-0.008789616887411145
2023-10-20,-0.006900651123519553
2023-10-23,-0.004134899689901645
2023-10-24,0.007181563946294552
2023-10-25,-0.011278952143473618
2023-10-26,0.0031998952726349774
2023-10-27,-0.005165233954386101
2023-10-30,0.004679813175208925
2023-10-31,0.004502936755564708
2023-11-01,0.003924920823880816
2023-11-02,0.016612764202894915
2023-11-03,0.01454215645256056
2023-11-06,-0.005311241148063846
2023-11-07,-0.001290658744464305
2023-11-08,-0.0018759596405531335
2023-11-09,-0.00829123525132015
2023-11-10,0.00635562051184904
2023-11-13,-0.001234283425340455
2023-11-14,0.027500306245035824
2023-11-15,0.0024483592152428424
2023-11-16,-0.0035314067789251765
2023-11-17,0.0030497834924718085
2023-11-20,0.005034509579435651
2023-11-21,-0.003303739662313037
2023-11-22,0.00196936511656571
2023-11-24,0.0024258528064853976
2023-11-27,-2.8581916234837095e-05
2023-11-28,0.0031398771601969036
