datetime,symbol,open,high,low,close,volume
2023-01-03 22:30:00,NASDAQ:TSLA,118.47,118.78,110.8,110.88,950678.0
2023-01-03 23:15:00,NASDAQ:TSLA,110.88,112.23,110.29,110.92,424380.0
2023-01-04 00:00:00,NASDAQ:TSLA,110.92,111.01,106.635,107.13,572346.0
2023-01-04 00:45:00,NASDAQ:TSLA,107.06,107.44,105.61,106.15,351513.0
2023-01-04 01:30:00,NASDAQ:TSLA,106.11,106.44,104.68,104.85,319445.0
2023-01-04 02:15:00,NASDAQ:TSLA,104.81,106.71,104.8,106.47,337993.0
2023-01-04 03:00:00,NASDAQ:TSLA,106.49,108.47,106.02,108.42,312678.0
2023-01-04 03:45:00,NASDAQ:TSLA,108.46,109.39,107.21,108.14,390465.0
2023-01-04 04:30:00,NASDAQ:TSLA,108.09,108.73,107.55,108.07,354668.0
2023-01-04 22:30:00,NASDAQ:TSLA,109.11,112.7,107.52,109.37,1281386.0
2023-01-04 23:15:00,NASDAQ:TSLA,109.41,112.44,109.26,111.9,571450.0
2023-01-05 00:00:00,NASDAQ:TSLA,111.92,114.59,110.66,113.82,477063.0
2023-01-05 00:45:00,NASDAQ:TSLA,113.81,114.14,112.44,112.74,359768.0
2023-01-05 01:30:00,NASDAQ:TSLA,112.75,112.93,111.43,112.09,235434.0
2023-01-05 02:15:00,NASDAQ:TSLA,112.07,114.08,112.03,113.77,267780.0
2023-01-05 03:00:00,NASDAQ:TSLA,113.72,114.3,111.85,112.88,373698.0
2023-01-05 03:45:00,NASDAQ:TSLA,112.935,113.93,112.78,113.03,261437.0
2023-01-05 04:30:00,NASDAQ:TSLA,113.0,113.72,112.25,113.63,237654.0
2023-01-05 22:30:00,NASDAQ:TSLA,110.51,111.29,107.45,108.81,1137230.0
2023-01-05 23:15:00,NASDAQ:TSLA,108.79,108.94,107.17,107.92,655459.0
2023-01-06 00:00:00,NASDAQ:TSLA,107.94,109.92,107.68,109.76,377818.0
2023-01-06 00:45:00,NASDAQ:TSLA,109.68,110.51,109.39,110.0,292990.0
