datetime,symbol,open,high,low,close,volume
2025-02-18 22:30:00,NASDAQ:GOOGL,185.65,185.96,184.91,185.65,82657.0
2025-02-18 22:33:00,NASDAQ:GOOGL,185.6,185.9,185.16,185.22,38546.0
2025-02-18 22:36:00,NASDAQ:GOOGL,185.23,185.52,184.97,185.04,67354.0
2025-02-18 22:39:00,NASDAQ:GOOGL,185.025,185.61,184.96,185.5,32117.0
2025-02-18 22:42:00,NASDAQ:GOOGL,185.5,185.6,185.02,185.1,37579.0
2025-02-18 22:45:00,NASDAQ:GOOGL,185.105,185.11,184.045,184.09,64920.0
2025-02-18 22:48:00,NASDAQ:GOOGL,184.11,184.44,183.865,184.08,41894.0
2025-02-18 22:51:00,NASDAQ:GOOGL,184.12,184.47,184.06,184.13,33201.0
2025-02-18 22:54:00,NASDAQ:GOOGL,184.12,184.35,184.04,184.3,24579.0
2025-02-18 22:57:00,NASDAQ:GOOGL,184.3,184.315,183.69,183.94,58532.0
2025-02-18 23:00:00,NASDAQ:GOOGL,183.92,184.01,183.64,183.72,32966.0
2025-02-18 23:03:00,NASDAQ:GOOGL,183.7,183.99,183.61,183.93,22747.0
2025-02-18 23:06:00,NASDAQ:GOOGL,183.92,184.42,183.85,184.32,22695.0
2025-02-18 23:09:00,NASDAQ:GOOGL,184.35,184.43,184.21,184.36,22964.0
2025-02-18 23:12:00,NASDAQ:GOOGL,184.34,184.8,184.33,184.5,18869.0
2025-02-18 23:15:00,NASDAQ:GOOGL,184.5,184.63,184.13,184.18,11421.0
2025-02-18 23:18:00,NASDAQ:GOOGL,184.16,184.3,183.96,184.19,16905.0
2025-02-18 23:21:00,NASDAQ:GOOGL,184.16,184.16,183.83,183.98,17010.0
2025-02-18 23:24:00,NASDAQ:GOOGL,183.97,184.19,183.84,183.85,22359.0
2025-02-18 23:27:00,NASDAQ:GOOGL,183.86,183.86,183.54,183.78,28754.0
2025-02-18 23:30:00,NASDAQ:GOOGL,183.795,183.99,183.77,183.93,13046.0
2025-02-18 23:33:00,NASDAQ:GOOGL,183.96,184.25,183.96,184.16,25522.0
2025-02-18 23:36:00,NASDAQ:GOOGL,184.18,184.37,184.11,184.37,18133.0
2025-02-18 23:39:00,NASDAQ:GOOGL,184.35,184.37,184.18,184.28,7674.0
2025-02-18 23:42:00,NASDAQ:GOOGL,184.27,184.45,184.26,184.43,13174.0
2025-02-18 23:45:00,NASDAQ:GOOGL,184.43,184.44,184.18,184.21,4528.0
2025-02-18 23:48:00,NASDAQ:GOOGL,184.22,184.31,184.19,184.25,5911.0
2025-02-18 23:51:00,NASDAQ:GOOGL,184.25,184.5,184.18,184.44,9519.0
2025-02-18 23:54:00,NASDAQ:GOOGL,184.44,184.59,184.43,184.52,8913.0
2025-02-18 23:57:00,NASDAQ:GOOGL,184.5,184.55,184.32,184.32,6773.0
2025-02-19 00:00:00,NASDAQ:GOOGL,184.33,184.45,184.25,184.38,6604.0
2025-02-19 00:03:00,NASDAQ:GOOGL,184.38,184.51,184.35,184.41,3765.0
2025-02-19 00:06:00,NASDAQ:GOOGL,184.41,184.55,184.37,184.47,1704.0
2025-02-19 00:09:00,NASDAQ:GOOGL,184.49,184.49,184.38,184.445,4591.0
2025-02-19 00:12:00,NASDAQ:GOOGL,184.45,184.45,184.18,184.22,7334.0
2025-02-19 00:15:00,NASDAQ:GOOGL,184.24,184.46,184.22,184.41,4968.0
2025-02-19 00:18:00,NASDAQ:GOOGL,184.38,184.39,183.96,183.97,29780.0
2025-02-19 00:21:00,NASDAQ:GOOGL,183.99,184.16,183.88,183.95,13650.0
2025-02-19 00:24:00,NASDAQ:GOOGL,183.97,184.05,183.9,184.04,5336.0
2025-02-19 00:27:00,NASDAQ:GOOGL,184.07,184.29,184.07,184.29,7233.0
2025-02-19 00:30:00,NASDAQ:GOOGL,184.28,184.29,183.98,184.01,6246.0
2025-02-19 00:33:00,NASDAQ:GOOGL,184.01,184.14,183.95,184.13,5903.0
2025-02-19 00:36:00,NASDAQ:GOOGL,184.12,184.12,183.86,183.94,9641.0
2025-02-19 00:39:00,NASDAQ:GOOGL,183.92,184.07,183.91,184.0,11826.0
2025-02-19 00:42:00,NASDAQ:GOOGL,184.01,184.09,183.96,184.05,4676.0
2025-02-19 00:45:00,NASDAQ:GOOGL,184.06,184.38,184.06,184.37,14239.0
2025-02-19 00:48:00,NASDAQ:GOOGL,184.38,184.47,184.32,184.39,16345.0
2025-02-19 00:51:00,NASDAQ:GOOGL,184.39,184.41,184.34,184.38,5896.0
2025-02-19 00:54:00,NASDAQ:GOOGL,184.4,184.44,184.3,184.335,11278.0
2025-02-19 00:57:00,NASDAQ:GOOGL,184.33,184.35,183.92,183.96,13091.0
2025-02-19 01:00:00,NASDAQ:GOOGL,183.94,184.02,183.89,183.99,11629.0
