date,daily_return
2023-04-05,0.0
2023-04-06,0.0019430598038396203
2023-04-10,0.006000195592665094
2023-04-11,0.004979451333996722
2023-04-12,-0.0037794085343056763
2023-04-13,0.00708246019684688
2023-04-14,-0.0068689189156507
2023-04-17,0.003574705254123861
2023-04-18,0.002454296923119143
2023-04-19,-0.00417708422759569
2023-04-20,-0.0050849026387118565
2023-04-21,-0.004312472204270353
2023-04-24,0.0006551026034356712
2023-04-25,-0.007146789264265525
2023-04-26,-0.004259683877366915
2023-04-27,0.015441623785581697
2023-04-28,0.006539967396085297
2023-05-01,-0.007280792172428573
2023-05-02,-0.005629670829744313
2023-05-03,-0.0007397410722504825
2023-05-04,-0.0007895466031043224
2023-05-05,0.012103158346917607
2023-05-08,-0.006720127815185501
2023-05-09,-0.0024691809622145377
2023-05-10,0.0038546881408814734
2023-05-11,-0.00623729058883667
2023-05-12,-0.0024179440387635995
2023-05-15,0.004322579059297008
2023-05-16,-0.011637996198251996
2023-05-17,0.00907182845600917
2023-05-18,-0.0010414988237077013
2023-05-19,-0.0007900556782641481
2023-05-22,0.0026756520882523353
2023-05-23,-0.006072895283965397
2023-05-24,-0.012096229803342535
2023-05-25,0.0008438593788409652
2023-05-26,0.009434850287189584
2023-05-30,0.003785463891804588
2023-05-31,-0.0031780562251806053
2023-06-01,0.00422735984601727
2023-06-02,0.013655132694103416
2023-06-05,-0.006966826411494263
2023-06-06,0.010369065872784293
2023-06-07,0.0006193031498044471
2023-06-08,0.00221245531499178
2023-06-09,-0.0016924772788699865
2023-06-12,0.0016228392308848543
2023-06-13,0.004477709882689555
2023-06-14,-0.0012477198697867435
2023-06-15,0.008957419242608233
2023-06-16,-0.000609221719942678
2023-06-20,-0.0013540159482347612
2023-06-21,0.0018908898952611055
2023-06-22,-0.005010706582944845
2023-06-23,-0.005520157720350163
2023-06-26,0.004463944309519383
2023-06-27,0.009017924807843629
2023-06-28,-0.0011966661899464283
2023-06-29,0.0022638053229426997
2023-06-30,0.0065218981115773315
2023-07-03,0.005083022371699222
2023-07-05,-0.003750362619955024
2023-07-06,-0.008968794909964387
2023-07-07,0.0028868627933471007
2023-07-10,0.004026630509911391
2023-07-11,0.008231663540262986
2023-07-12,0.0066310415620080086
2023-07-13,0.008604083064864078
2023-07-14,-0.006003406216885048
2023-07-17,9.115433488920663e-05
2023-07-18,0.0013485813085468703
2023-07-19,0.003800193802998889
2023-07-20,-0.004703613729244504
2023-07-21,0.0009660879062597255
2023-07-24,0.00148182744956811
2023-07-25,0.00048051409882263993
2023-07-26,0.0030445621178868277
2023-07-27,-0.01128228660161026
2023-07-28,0.006600175009984209
2023-07-31,0.0030392121279133708
2023-08-01,-0.003311215587608146
2023-08-02,-0.01007243390318859
2023-08-03,-0.0037039338653471563
2023-08-04,-0.0025787869129891257
2023-08-07,0.005584046088034751
2023-08-08,-0.003059054670286437
2023-08-09,-0.003021519134891768
2023-08-10,-0.001951022312628148
2023-08-11,-0.0012697495930700288
2023-08-14,-0.0007654890574768901
2023-08-15,-0.009048402616302935
2023-08-16,-0.00825352787497987
2023-08-17,-0.011023612200956658
2023-08-18,-0.0006455963141581253
2023-08-21,-0.00039063275794720806
2023-08-22,-0.0005970901723091864
2023-08-23,0.011555369602022478
2023-08-24,-0.007034135936540642
2023-08-25,0.0019424995708428882
2023-08-28,0.006066130390799989
2023-08-29,0.015418737433111585
2023-08-30,0.0011348963899591017
2023-08-31,-0.007174484190138155
2023-09-01,0.0014759223398224807
2023-09-05,-0.007560882033804104
2023-09-06,-0.0031925200264112663
2023-09-07,0.0009118982147849376
2023-09-08,-0.0016948230674671881
2023-09-11,0.0003983996846054016
2023-09-12,0.00014247856785988867
2023-09-13,-0.0020988611560120627
2023-09-14,0.00898030522581714
2023-09-15,-0.005447506888367555
2023-09-18,-0.0019342221127892159
2023-09-19,-0.00129319302033666
2023-09-20,-0.0032248323572465275
2023-09-21,-0.018719261025354338
2023-09-22,-0.0008987182055003041
2023-09-25,-0.0008597494515532233
2023-09-26,-0.011464954702167077
2023-09-27,-0.0011877982295411627
2023-09-28,0.004732705723099608
2023-09-29,-0.0015092590897693302
2023-10-02,-0.006570027499516181
2023-10-03,-0.011869371022532505
2023-10-04,0.006545508926204065
2023-10-05,8.1386575921754e-05
2023-10-06,0.0076190675469671445
2023-10-09,0.005806892818600028
2023-10-10,0.004222330360094296
2023-10-11,0.004760992672126403
2023-10-12,-0.009266863636903808
2023-10-13,0.00036216189912910445
2023-10-16,0.01195957178854953
2023-10-17,-4.4230964233032966e-05
2023-10-18,-0.011533830074798192
2023-10-19,-0.007901537684845512
2023-10-20,-0.0039927108909979725
2023-10-23,0.0054292505050393056
2023-10-24,0.008883385470395267
2023-10-25,-0.0101447025297316
2023-10-26,0.0012797946869033915
2023-10-27,-0.005852162721660883
2023-10-30,0.006374741733531607
2023-10-31,0.006102550250155194
2023-11-01,0.0068680812162728215
2023-11-02,0.01603615617432288
2023-11-03,0.012375406845766653
2023-11-06,-0.004175138152416589
2023-11-07,-0.0001956806459193928
2023-11-08,-0.00016530813992619438
2023-11-09,-0.005533688544300269
2023-11-10,0.00855744695260385
2023-11-13,-0.0035245602201607234
2023-11-14,0.024115388103619656
2023-11-15,0.006854697218734428
2023-11-16,-0.004629283844391966
2023-11-17,0.002900518919427307
2023-11-20,0.006762978267221063
2023-11-21,-0.006015283640547099
2023-11-22,0.006096893494002848
2023-11-24,0.002514164839923167
2023-11-27,-0.00041114032893149613
2023-11-28,0.004587486500653483
2023-11-29,0.002378009891193276
