date,close,high,low,open,volume,tic,day
2021-07-06,2321.84,2350.0,2195.02,2197.34,165693.48165,ethusd,1
2021-07-06,34.217,35.048,32.909,32.922,348023.11185,solusd,1
2021-07-06,34225.73,35100.0,33300.0,33697.78,10313.02804,btcusd,1
2021-07-07,2316.82,2411.19,2294.16,2322.2,159702.0586,ethusd,2
2021-07-07,36.718,38.1,33.83,34.213,902836.02655,solusd,2
2021-07-07,33878.56,35077.46,33770.01,34225.72,9404.91239,btcusd,2
2021-07-08,32875.95,33934.62,32111.0,33879.5,14147.36687,btcusd,3
2021-07-08,2116.95,2325.46,2084.0,2317.64,223830.01803,ethusd,3
2021-07-08,33.161,36.962,32.586,36.678,656095.51299,solusd,3
2021-07-09,33824.26,34100.0,32255.24,32875.95,8320.92082,btcusd,4
2021-07-09,2147.38,2189.28,2050.0,2116.3,190883.34036,ethusd,4
2021-07-09,33.335,34.43,32.0,33.163,342965.31001,solusd,4
2021-07-10,33515.35,34267.14,33027.83,33824.25,4906.26016,btcusd,5
2021-07-10,2110.55,2192.98,2075.0,2147.38,116594.50033,ethusd,5
2021-07-10,31.722,34.223,31.069,33.3,317809.60734,solusd,5
2021-07-11,34259.23,34607.37,33333.33,33515.35,7023.07942,btcusd,6
2021-07-11,2140.82,2173.37,2081.51,2110.56,89340.98574,ethusd,6
2021-07-11,32.2,32.551,31.368,31.716,229085.03039,solusd,6
2021-07-12,30.749,32.686,30.0,32.191,330887.04956,solusd,0
2021-07-12,33091.1,34670.0,32665.0,34259.22,10145.25499,btcusd,0
2021-07-12,2030.72,2169.0,2002.0,2141.45,174561.39407,ethusd,0
2021-07-13,29.15,31.09,28.831,30.792,338740.82092,solusd,1
2021-07-13,1940.76,2047.72,1917.4,2030.74,217891.78714,ethusd,1
2021-07-13,32734.14,33337.61,32201.12,33077.43,9478.05661,btcusd,1
2021-07-14,31.349,31.468,27.442,29.173,384559.64368,solusd,2
2021-07-14,1994.11,2019.9,1865.5,1940.34,195351.54877,ethusd,2
2021-07-14,32816.39,33125.55,31600.0,32734.14,10355.33307,btcusd,2
2021-07-15,28.594,31.5,28.0,31.33,488220.78553,solusd,3
2021-07-15,1918.07,2039.99,1880.0,1994.12,229477.75901,ethusd,3
2021-07-15,31868.68,33187.6,31064.77,32815.75,11273.62605,btcusd,3
2021-07-16,26.296,29.48,26.204,28.575,336913.03064,solusd,4
2021-07-16,1877.22,1965.35,1850.15,1918.99,184221.69637,ethusd,4
2021-07-16,31388.06,32259.16,31025.42,31872.49,10006.49235,btcusd,4
2021-07-17,31533.91,31949.99,31179.01,31389.57,5695.58861,btcusd,5
2021-07-17,26.764,27.822,26.0,26.291,371501.76565,solusd,5
2021-07-17,1899.75,1919.0,1847.0,1877.22,113724.31161,ethusd,5
2021-07-18,26.702,27.753,26.265,26.743,187679.26466,solusd,6
2021-07-18,1891.46,1994.4,1878.67,1899.75,124679.12284,ethusd,6
2021-07-18,31788.25,32450.0,31125.6,31533.9,5006.49746,btcusd,6
2021-07-19,30842.03,31887.82,30429.99,31786.37,11027.01975,btcusd,0
2021-07-19,24.524,26.711,24.0,26.696,704249.17733,solusd,0
2021-07-19,1818.44,1918.65,1805.47,1891.46,191611.53343,ethusd,0
2021-07-20,23.472,24.993,22.139,24.539,684942.46013,solusd,1
2021-07-20,1786.46,1840.79,1718.41,1818.45,278984.81379,ethusd,1
2021-07-20,29796.16,31052.65,29301.56,30842.04,18114.16725,btcusd,1
2021-07-21,1996.18,2033.16,1754.27,1786.51,263702.47511,ethusd,2
2021-07-21,26.691,27.476,22.818,23.489,648433.06012,solusd,2
2021-07-21,32135.19,32825.0,29501.02,29796.15,15598.49242,btcusd,2
2021-07-22,32287.74,32611.84,31729.68,32152.68,7704.65477,btcusd,3
2021-07-22,2024.75,2046.74,1948.68,1996.21,196355.51041,ethusd,3
2021-07-22,27.713,28.193,25.935,26.702,533994.05086,solusd,3
2021-07-23,33647.26,33647.27,32000.0,32287.75,9004.857,btcusd,4
2021-07-23,2125.81,2131.51,1995.0,2024.75,177278.20392,ethusd,4
2021-07-23,28.539,28.704,26.404,27.706,473682.48913,solusd,4
2021-07-24,34283.01,34525.0,33424.7,33647.27,9864.76694,btcusd,5
2021-07-24,2185.95,2200.0,2107.13,2125.82,151102.53907,ethusd,5
2021-07-24,28.65,29.508,28.036,28.554,407701.85888,solusd,5
2021-07-25,35428.26,35451.04,33888.89,34291.67,9434.64435,btcusd,6
2021-07-25,2193.03,2197.05,2108.08,2186.76,129014.00362,ethusd,6
2021-07-25,28.253,28.896,26.556,28.652,450179.72191,solusd,6
2021-07-26,28.196,31.103,27.883,28.26,1209188.43235,solusd,0
2021-07-26,2228.26,2437.99,2172.99,2192.38,427763.08154,ethusd,0
2021-07-26,37262.77,40593.93,35251.54,35428.25,40354.55991,btcusd,0
2021-07-27,39470.48,39550.0,36413.26,37262.76,24709.11876,btcusd,1
2021-07-27,28.158,29.013,26.909,28.2,704029.72285,solusd,1
2021-07-27,2300.59,2321.0,2152.0,2228.71,253782.98833,ethusd,1
2021-07-28,27.899,28.782,27.38,28.152,600058.98404,solusd,2
2021-07-28,2300.42,2347.88,2245.1,2300.28,205833.22526,ethusd,2
2021-07-28,40035.1,40925.56,38803.34,39475.99,27198.34784,btcusd,2
2021-07-29,31.295,31.935,27.33,27.894,604801.51377,solusd,3
2021-07-29,2383.32,2399.99,2267.78,2300.76,172925.72724,ethusd,3
2021-07-29,40039.44,40644.85,39229.47,40035.1,11022.43901,btcusd,3
2021-07-30,32.41,33.082,29.998,31.309,995658.7904,solusd,4
2021-07-30,42237.95,42320.57,38342.0,40039.44,15063.2488,btcusd,4
2021-07-30,2463.9,2474.82,2317.51,2383.47,222140.75864,ethusd,4
2021-07-31,2533.74,2555.0,2422.31,2463.88,134549.13428,ethusd,5
2021-07-31,36.759,37.0,31.705,32.389,906618.35829,solusd,5
2021-07-31,41495.01,42414.61,41064.11,42233.66,9351.95731,btcusd,5
2021-08-01,34.198,36.866,33.276,36.8,659610.68529,solusd,6
2021-08-01,39865.41,42605.64,39426.0,41499.0,10617.68715,btcusd,6
2021-08-01,2555.43,2699.0,2511.5,2533.54,260742.07472,ethusd,6
2021-08-02,39149.59,40459.68,38690.0,39859.18,12379.42658,btcusd,0
2021-08-02,33.187,35.93,33.03,34.162,731191.73429,solusd,0
2021-08-02,2608.12,2666.36,2503.7,2555.99,234264.50552,ethusd,0
2021-08-03,34.116,35.878,32.36,33.227,795903.50726,solusd,1
2021-08-03,2508.31,2633.0,2445.58,2608.12,237814.07902,ethusd,1
2021-08-03,38191.44,39785.3,37627.21,39149.59,15094.83164,btcusd,1
2021-08-04,2724.71,2771.42,2455.94,2508.16,250129.64345,ethusd,2
2021-08-04,35.794,36.662,33.268,34.116,733114.84923,solusd,2
2021-08-04,39722.41,39965.1,37509.0,38189.4,15327.69046,btcusd,2
2021-08-05,37.398,38.28,35.483,35.779,830964.12328,solusd,3
2021-08-05,40888.74,41447.89,37300.0,39718.9,28507.86981,btcusd,3
2021-08-05,2829.35,2845.0,2530.69,2724.71,326177.00185,ethusd,3
2021-08-06,39.513,40.453,35.672,37.427,709576.51903,solusd,4
2021-08-06,42869.58,43399.26,39876.74,40888.73,20425.12897,btcusd,4
2021-08-06,2892.98,2949.21,2721.0,2829.49,283374.43484,ethusd,4
2021-08-07,44637.34,44750.0,42457.27,42869.59,19634.80927,btcusd,5
2021-08-07,39.516,40.496,37.571,39.52,600846.6593,solusd,5
2021-08-07,3163.09,3173.72,2866.58,2892.83,299359.37683,ethusd,5
2021-08-08,3014.13,3191.99,2948.76,3163.09,244654.47318,ethusd,6
2021-08-08,43829.14,45363.83,43131.97,44628.11,18712.2859,btcusd,6
2021-08-08,37.689,39.594,36.92,39.506,383241.29619,solusd,6
2021-08-09,38.676,40.023,36.382,37.69,480575.53487,solusd,0
2021-08-09,3162.34,3190.0,2892.5,3014.12,315853.34103,ethusd,0
2021-08-09,46285.48,46497.42,42821.3,43829.15,19464.73929,btcusd,0
2021-08-10,45595.66,46718.44,44650.27,46280.0,13756.51512,btcusd,1
2021-08-10,40.691,41.768,38.222,38.679,637857.29905,solusd,1
2021-08-10,3142.09,3235.1,3051.0,3162.33,223500.04619,ethusd,1
2021-08-11,45553.49,46781.09,45350.74,45601.82,11628.33477,btcusd,2
2021-08-11,3162.61,3275.0,3122.22,3142.18,194586.93222,ethusd,2
2021-08-11,41.65,43.749,40.634,40.691,705570.48638,solusd,2
2021-08-12,44422.14,46223.95,43714.36,45553.1,13169.7914,btcusd,3
2021-08-12,3047.21,3239.69,2980.0,3162.16,243248.99369,ethusd,3
2021-08-12,41.102,43.49,39.286,41.653,771888.12435,solusd,3
2021-08-13,47833.64,47953.9,44249.64,44422.15,11794.95661,btcusd,4
2021-08-13,3324.51,3330.0,3034.52,3047.21,190905.36631,ethusd,4
2021-08-13,44.9,44.963,40.702,41.126,899383.01137,solusd,4
2021-08-14,44.178,44.906,42.8,44.885,356870.12333,solusd,5
2021-08-14,47109.65,48176.52,46034.93,47833.64,8130.38204,btcusd,5
2021-08-14,3266.52,3333.0,3206.96,3324.51,118892.5235,ethusd,5
2021-08-15,47014.49,47400.0,45525.19,47109.64,7745.71633,btcusd,6
2021-08-15,3310.93,3323.54,3112.96,3266.52,162311.49379,ethusd,6
2021-08-15,53.556,54.778,43.427,44.201,2003802.3763,solusd,6
2021-08-16,3146.6,3341.47,3135.0,3311.02,177756.90479,ethusd,0
2021-08-16,45902.46,48076.52,45676.91,47014.38,10467.6749,btcusd,0
2021-08-16,62.055,69.8,52.3,53.565,3983494.2004,solusd,0
2021-08-17,44671.58,47174.62,44405.39,45903.22,12756.16226,btcusd,1
2021-08-17,64.169,75.0,58.677,62.087,4654781.9154,solusd,1
2021-08-17,3011.01,3293.15,2992.15,3146.6,246541.91354,ethusd,1
2021-08-18,72.736,80.55,59.772,64.209,5284962.64540001,solusd,2
2021-08-18,44707.98,46035.27,44216.47,44675.34,10327.51328,btcusd,2
2021-08-18,3014.38,3126.51,2951.0,3011.77,193245.64732,ethusd,2
2021-08-19,3184.21,3187.48,2960.0,3014.38,161902.30337,ethusd,3
2021-08-19,46765.87,47088.08,43955.0,44709.1,11938.13617,btcusd,3
2021-08-19,72.831,75.496,68.339,72.703,2780702.8434,solusd,3
2021-08-20,78.746,80.0,70.926,72.803,2237442.9674,solusd,4
2021-08-20,3286.58,3300.0,3178.65,3184.32,173202.51396,ethusd,4
2021-08-20,49342.4,49400.0,46644.95,46769.02,13184.68475,btcusd,4
2021-08-21,73.937,82.044,72.672,78.72,1561200.4084,solusd,5
2021-08-21,48867.02,49821.92,48285.28,49349.99,9574.85076,btcusd,5
2021-08-21,3226.73,3311.0,3206.96,3286.82,108432.74171,ethusd,5
2021-08-22,49284.63,49526.13,48102.89,48870.21,6243.41095,btcusd,6
2021-08-22,3241.42,3275.0,3128.82,3226.38,98417.8909,ethusd,6
2021-08-22,72.809,77.64,71.321,73.896,919777.0454,solusd,6
2021-08-23,3323.12,3378.6,3233.19,3241.41,170976.10477,ethusd,0
2021-08-23,75.655,76.783,71.548,72.811,1353786.0324,solusd,0
2021-08-23,49506.5,50505.0,49012.84,49284.38,10824.28276,btcusd,0
2021-08-24,3171.52,3360.0,3133.45,3322.76,162665.09382,ethusd,1
2021-08-24,47682.45,49875.9,47600.0,49504.53,12068.35266,btcusd,1
2021-08-24,70.591,79.467,68.595,75.655,2213179.6744,solusd,1
2021-08-25,3228.51,3249.0,3079.92,3170.94,138830.70557,ethusd,2
2021-08-25,48987.33,49277.0,47122.02,47682.45,9289.24621,btcusd,2
2021-08-25,71.986,72.82,66.151,70.503,1664086.0454,solusd,2
2021-08-26,74.823,78.372,66.254,72.0,3108692.61439,solusd,3
2021-08-26,3093.2,3251.05,3056.0,3228.51,140285.92669,ethusd,3
2021-08-26,46851.47,49365.1,46315.48,48991.57,11651.33499,btcusd,3
2021-08-27,3274.67,3283.26,3050.0,3092.71,168913.63751,ethusd,4
2021-08-27,49077.57,49185.12,46361.01,46851.47,8924.13671,btcusd,4
2021-08-27,88.053,88.881,72.577,74.905,2938270.3624,solusd,4
2021-08-28,48942.94,49309.83,48370.0,49081.08,4895.71626,btcusd,5
2021-08-28,96.246,98.0,85.634,88.087,2092854.7344,solusd,5
2021-08-28,3247.99,3290.51,3212.01,3275.32,72183.43952,ethusd,5
2021-08-29,48802.58,49667.1,47801.0,48942.89,6935.10953,btcusd,6
2021-08-29,94.287,97.836,90.403,96.254,1382531.7204,solusd,6
2021-08-29,3226.46,3287.73,3153.75,3247.99,89119.41056,ethusd,6
2021-08-30,110.347,116.6,93.722,94.305,4791434.94340001,solusd,0
2021-08-30,3229.01,3349.0,3145.45,3226.45,219625.57642,ethusd,0
2021-08-30,46993.71,48906.51,46866.0,48802.58,12249.25182,btcusd,0
2021-08-31,108.29,130.066,103.099,110.347,6557518.4894,solusd,1
2021-08-31,47112.5,48259.68,46708.93,46996.8,12919.45428,btcusd,1
2021-08-31,3430.23,3486.8,3190.56,3229.02,320212.13436,ethusd,1
2021-09-01,110.671,119.68,105.96,108.29,3442549.81139999,solusd,2
2021-09-01,3829.39,3843.12,3384.24,3430.0,306568.71541,ethusd,2
2021-09-01,48839.86,49125.0,46537.62,47110.33,13010.85273,btcusd,2
2021-09-02,3787.97,3838.28,3722.65,3829.29,206168.95353,ethusd,3
2021-09-02,49279.37,50392.19,48620.73,48834.27,14120.3969,btcusd,3
2021-09-02,128.346,132.162,109.203,110.674,3311427.7904,solusd,3
2021-09-03,3940.06,4030.35,3710.59,3788.2,284766.17484,ethusd,4
2021-09-03,50025.0,51064.44,48349.66,49279.38,14577.24054,btcusd,4
2021-09-03,146.524,149.062,128.174,128.339,4579017.2474,solusd,4
2021-09-04,49942.98,50558.75,49400.0,50025.0,7595.50246,btcusd,5
2021-09-04,3887.53,3970.0,3834.57,3940.06,130047.43006,ethusd,5
2021-09-04,138.998,150.721,135.681,146.487,2581545.3714,solusd,5
2021-09-05,3952.17,3982.64,3835.7,3887.58,101339.57592,ethusd,6
2021-09-05,51789.17,51907.08,49500.0,49944.89,7743.94916,btcusd,6
2021-09-05,142.138,145.258,135.011,139.01,1848408.6634,solusd,6
2021-09-06,164.316,166.206,137.512,142.137,3112382.4564,solusd,0
2021-09-06,3928.89,3973.27,3868.0,3951.68,111675.6443,ethusd,0
2021-09-06,52698.81,52802.03,51020.08,51789.17,9571.7692,btcusd,0
2021-09-07,173.4,200.0,134.242,164.377,9188854.74440001,solusd,1
2021-09-07,3436.96,3948.0,3009.0,3928.72,481596.23672,ethusd,1
2021-09-07,46894.5,52944.96,42830.77,52698.8,28990.57716,btcusd,1
2021-09-08,191.03,198.0,146.69,173.4,6756738.5384,solusd,2
2021-09-08,46060.36,47381.47,44423.49,46894.49,19624.56526,btcusd,2
2021-09-08,3500.34,3562.98,3216.0,3436.75,352658.70513,ethusd,2
2021-09-09,187.908,216.47,180.901,190.927,6536735.8374,solusd,3
2021-09-09,3424.95,3568.59,3393.17,3499.54,244244.26354,ethusd,3
2021-09-09,46400.0,47400.0,45511.82,46059.94,13594.66072,btcusd,3
2021-09-10,44851.45,47040.76,44140.48,46396.26,14905.56245,btcusd,4
2021-09-10,179.51,197.489,167.808,187.907,4013536.03839999,solusd,4
2021-09-10,3209.82,3514.37,3142.67,3424.32,271075.70435,ethusd,4
2021-09-11,179.122,193.775,175.3,179.557,2638639.8834,solusd,5
2021-09-11,3266.77,3349.43,3199.88,3209.29,133373.87568,ethusd,5
2021-09-11,45171.83,45989.94,44730.29,44850.37,6207.3979,btcusd,5
2021-09-12,46024.23,46462.98,44754.31,45173.66,6499.87249,btcusd,6
2021-09-12,174.272,181.675,170.175,179.122,1620970.2644,solusd,6
2021-09-12,3403.75,3472.99,3231.75,3266.97,133979.5343,ethusd,6
2021-09-13,3286.2,3430.0,3111.14,3403.81,215497.93266,ethusd,0
2021-09-13,44947.72,46900.0,43465.0,46027.8,15015.31735,btcusd,0
2021-09-13,169.797,175.153,150.331,174.288,4089808.1154,solusd,0
2021-09-14,3436.29,3439.15,3270.74,3285.66,152957.556,ethusd,1
2021-09-14,158.64,171.95,142.0,169.57,4242412.3544,solusd,1
2021-09-14,47127.22,47274.92,44679.92,44953.23,12644.17879,btcusd,1
2021-09-15,3615.65,3621.15,3359.96,3436.29,157550.51568,ethusd,2
2021-09-15,48148.12,48475.0,46705.0,47127.81,12139.85654,btcusd,2
2021-09-15,158.433,166.386,153.75,158.64,2604815.4324,solusd,2
2021-09-16,3568.66,3675.92,3482.97,3615.68,193709.10379,ethusd,3
2021-09-16,152.043,162.95,147.254,158.478,2056945.0724,solusd,3
2021-09-16,47753.16,48499.99,47020.82,48144.03,11739.29401,btcusd,3
2021-09-17,147.592,153.341,134.1,152.018,3754629.7194,solusd,4
2021-09-17,47303.5,48176.64,46752.67,47753.15,9088.58404,btcusd,4
2021-09-17,3400.0,3595.0,3350.06,3568.77,164813.96185,ethusd,4
2021-09-18,169.336,171.726,144.2,147.619,3950219.3484,solusd,5
2021-09-18,3436.31,3543.0,3369.53,3400.0,129386.38584,ethusd,5
2021-09-18,48314.56,48825.62,47050.0,47306.87,7491.04881,btcusd,5
2021-09-19,3328.59,3457.22,3278.0,3436.59,93362.32909,ethusd,6
2021-09-19,152.842,171.06,150.66,169.391,2365355.3874,solusd,6
2021-09-19,47255.92,48379.19,46850.87,48309.86,7086.36056,btcusd,6
2021-09-20,2976.48,3346.58,2911.81,3328.7,434236.79697,ethusd,0
2021-09-20,132.567,153.432,130.275,152.81,4576526.5214,solusd,0
2021-09-20,43012.97,47358.92,42500.0,47253.71,27706.69089,btcusd,0
2021-09-21,2765.69,3104.82,2651.0,2976.36,441567.88804,ethusd,1
2021-09-21,124.3,144.653,116.0,132.622,4647220.2804,solusd,1
2021-09-21,40719.6,43639.88,39600.0,43007.69,27275.3527,btcusd,1
2021-09-22,43575.1,44035.44,40570.42,40736.81,19462.553,btcusd,2
2021-09-22,148.197,152.408,122.105,124.219,4596483.1054,solusd,2
2021-09-22,3078.43,3090.83,2738.24,2765.33,271497.56035,ethusd,2
2021-09-23,3154.62,3182.34,3035.83,3078.42,166485.50739,ethusd,3
2021-09-23,150.034,152.477,143.021,148.19,2203577.1534,solusd,3
2021-09-23,44897.59,45000.0,43096.73,43575.19,13446.88918,btcusd,3
2021-09-24,2930.61,3160.48,2735.0,3154.42,365024.84649,ethusd,4
2021-09-24,139.308,151.421,128.0,150.0,2948981.1114,solusd,4
2021-09-24,42848.92,45200.0,40683.29,44896.55,22451.59156,btcusd,4
2021-09-25,42705.51,42998.76,41675.0,42848.44,7383.33834,btcusd,5
2021-09-25,2924.01,2968.85,2800.01,2930.59,145561.53887,ethusd,5
2021-09-25,136.117,144.09,133.554,139.272,1164823.2034,solusd,5
2021-09-26,43178.02,43937.0,40803.0,42705.51,9971.65982,btcusd,6
2021-09-26,3060.71,3117.48,2741.34,2923.91,168746.49576,ethusd,6
2021-09-26,135.698,140.888,125.0,136.109,1490127.8734,solusd,6
2021-09-27,42171.76,44366.96,42111.0,43172.17,10094.78533,btcusd,0
2021-09-27,2925.27,3168.03,2925.0,3059.92,172472.31212,ethusd,0
2021-09-27,136.35,149.0,133.75,135.632,1726577.78639,solusd,0
2021-09-28,2805.65,2971.16,2782.6,2926.27,186331.04195,ethusd,1
2021-09-28,41026.07,42780.0,40897.7,42166.31,10491.82816,btcusd,1
2021-09-28,132.182,139.484,128.167,136.378,1352512.6634,solusd,1
2021-09-29,2850.14,2950.6,2781.99,2805.64,177979.49647,ethusd,2
2021-09-29,41522.16,42638.99,40750.12,41030.19,10303.31567,btcusd,2
2021-09-29,135.304,140.156,131.101,132.214,1627779.0884,solusd,2
2021-09-30,43824.43,44110.17,41409.67,41519.11,12835.99813,btcusd,3
2021-09-30,141.358,142.951,134.069,135.241,1465567.4954,solusd,3
2021-09-30,3000.46,3048.58,2836.21,2849.71,169873.46502,ethusd,3
2021-10-01,48165.76,48500.0,43287.44,43828.89,20095.34602,btcusd,4
2021-10-01,161.649,165.0,138.242,141.358,2216533.6814,solusd,4
2021-10-01,3311.16,3337.15,2967.41,3001.14,201035.52782,ethusd,4
2021-10-02,47657.69,48359.33,47451.0,48165.76,7262.64874,btcusd,5
2021-10-02,3387.82,3469.95,3258.94,3311.2,144778.39885,ethusd,5
2021-10-02,168.979,175.108,156.24,161.682,1698494.0024,solusd,5
2021-10-03,48233.99,49300.0,47120.11,47663.74,7989.27375,btcusd,6
2021-10-03,3420.07,3489.18,3343.36,3388.67,124271.06298,ethusd,6
2021-10-03,173.129,177.935,165.537,169.057,1326862.2104,solusd,6
2021-10-04,167.212,173.151,162.102,173.15,1442327.6474,solusd,0
2021-10-04,49245.54,49505.0,46916.7,48233.99,13938.65627,btcusd,0
2021-10-04,3387.2,3438.91,3269.67,3419.63,163829.6412,ethusd,0
2021-10-05,51493.99,51906.23,49057.18,49244.13,17828.61151,btcusd,1
2021-10-05,3515.3,3547.88,3365.34,3386.9,163084.68331,ethusd,1
2021-10-05,164.623,170.25,160.0,167.231,1500271.5934,solusd,1
2021-10-06,153.922,165.527,150.29,164.679,2138586.2634,solusd,2
2021-10-06,55339.48,55757.11,50416.01,51499.77,25869.66386,btcusd,2
2021-10-06,3575.85,3632.44,3342.16,3517.26,219116.80224,ethusd,2
2021-10-07,53797.82,55356.85,53379.0,55346.95,15820.84851,btcusd,3
2021-10-07,154.338,161.5,150.35,153.949,1709809.4564,solusd,3
2021-10-07,3588.51,3655.02,3471.52,3576.45,195554.96268,ethusd,3
2021-10-08,53963.82,56113.0,53634.41,53805.46,12416.91648,btcusd,4
2021-10-08,158.833,169.0,152.368,154.355,1679953.0614,solusd,4
2021-10-08,3563.96,3670.0,3535.0,3588.83,146564.46162,ethusd,4
2021-10-09,54962.29,55500.0,53675.0,53965.18,7123.06937,btcusd,5
2021-10-09,156.827,161.581,154.23,158.858,1039124.5444,solusd,5
2021-10-09,3575.83,3634.13,3538.61,3563.96,88782.59969,ethusd,5
2021-10-10,54690.53,56545.24,54112.95,54963.29,9370.20557,btcusd,6
2021-10-10,3415.0,3605.49,3406.44,3575.2,112835.11638,ethusd,6
2021-10-10,147.624,158.554,145.67,156.783,868755.4374,solusd,6
2021-10-11,3542.37,3625.0,3373.45,3414.75,142525.72438,ethusd,0
2021-10-11,144.853,154.0,140.175,147.637,1380478.1184,solusd,0
2021-10-11,57487.44,57833.23,54411.54,54683.09,13422.43527,btcusd,0
2021-10-12,3490.61,3549.0,3403.51,3542.2,176617.46639,ethusd,1
2021-10-12,152.452,153.626,137.66,144.854,2273847.7154,solusd,1
2021-10-12,56005.1,57674.55,53873.78,57485.97,15457.02337,btcusd,1
2021-10-13,148.039,155.549,144.344,152.441,1172944.0884,solusd,2
2021-10-13,57367.32,57771.33,54236.09,56005.1,14691.02756,btcusd,2
2021-10-13,3608.21,3614.48,3412.45,3490.17,158955.28263,ethusd,2
2021-10-14,57359.51,58520.71,56832.32,57367.32,12198.03892,btcusd,3
2021-10-14,150.016,155.65,147.318,148.068,1147764.0034,solusd,3
2021-10-14,3791.66,3828.84,3588.55,3608.43,216569.70667,ethusd,3
2021-10-15,61695.39,62910.0,56867.11,57359.51,27105.21203,btcusd,4
2021-10-15,163.214,165.268,146.75,150.026,1745195.7994,solusd,4
