,date,daily_return
0,2023-04-05,0.0
1,2023-04-06,0.0014098713795915874
2,2023-04-10,-0.0008922209779174128
3,2023-04-11,0.003600593167879973
4,2023-04-12,-0.001972370222095843
5,2023-04-13,0.006206155723097684
6,2023-04-14,-0.007391969688226641
7,2023-04-17,0.0038113570305859934
8,2023-04-18,0.0003422048316719106
9,2023-04-19,-0.001683835540233436
10,2023-04-20,-0.00159662645391756
11,2023-04-21,-0.0030728237500800004
12,2023-04-24,0.0006328440410630076
13,2023-04-25,-0.0067317741343513315
14,2023-04-26,-0.0032798826370995515
15,2023-04-27,0.009292444770061303
16,2023-04-28,0.005630789446504858
17,2023-05-01,-0.004884402763516094
18,2023-05-02,-0.002980313185948713
19,2023-05-03,-0.0001659685708778058
20,2023-05-04,0.001686041589826326
21,2023-05-05,0.005734001083519846
22,2023-05-08,-0.0014646661342763156
23,2023-05-09,-0.001561383282688289
24,2023-05-10,0.003050495485714233
25,2023-05-11,-0.0036476472275182026
26,2023-05-12,-0.003001084630571582
27,2023-05-15,0.003663340999504827
28,2023-05-16,-0.00952647084372027
29,2023-05-17,0.0048167060504975545
30,2023-05-18,-0.001480953306146171
31,2023-05-19,0.00023774467160042612
32,2023-05-22,0.0019610352270609255
33,2023-05-23,-0.006257608204039311
34,2023-05-24,-0.007661797428902495
35,2023-05-25,-0.0010250405065141965
36,2023-05-26,0.007863131304936655
37,2023-05-30,0.000409592223243882
38,2023-05-31,-0.0017822879457962681
39,2023-06-01,0.00597385554045049
40,2023-06-02,0.007263621885729821
41,2023-06-05,-0.0006509083187942188
42,2023-06-06,0.004094269734926437
43,2023-06-07,-0.000811727914910576
44,2023-06-08,0.003935504873137985
45,2023-06-09,-0.000831405513681216
46,2023-06-12,0.0030564097751419883
47,2023-06-13,0.002652526648565745
48,2023-06-14,0.001971604138546912
49,2023-06-15,0.007790498254879097
50,2023-06-16,-0.002741931632422423
51,2023-06-20,-0.007930579585943232
52,2023-06-21,-0.0017604656922837192
53,2023-06-22,-0.00429173499616653
54,2023-06-23,-0.0056233207341911395
55,2023-06-26,0.0035683196952658314
56,2023-06-27,0.005524065763440333
57,2023-06-28,-0.0001736256894925292
58,2023-06-29,-0.0003505488468003026
59,2023-06-30,0.006464591851986334
60,2023-07-03,0.0021629105524354486
61,2023-07-05,-0.0026442321726177775
62,2023-07-06,-0.0074928175706120426
63,2023-07-07,0.003016997666366983
64,2023-07-10,0.0029860391504121786
65,2023-07-11,0.006488763152573185
66,2023-07-12,0.008612404287808628
67,2023-07-13,0.00562049363642303
68,2023-07-14,-0.0034523232625026656
69,2023-07-17,0.0011554674706528711
70,2023-07-18,0.0022761102941026845
71,2023-07-19,0.0022031765069743248
72,2023-07-20,-0.004540566209570329
73,2023-07-21,0.00022638271215824624
74,2023-07-24,0.0026343920504858787
75,2023-07-25,0.0019733626250200142
76,2023-07-26,0.002717544541853689
77,2023-07-27,-0.010087416056099863
78,2023-07-28,0.007720155611673496
79,2023-07-31,0.0024084502091383797
80,2023-08-01,-0.0067881511611666
81,2023-08-02,-0.008822879808909168
82,2023-08-03,-0.002303087310972174
83,2023-08-04,-0.0003035628312360039
84,2023-08-07,0.002987993168433123
85,2023-08-08,-0.004548122007816402
86,2023-08-09,-0.002005782782833365
87,2023-08-10,-0.001463312279512352
88,2023-08-11,-0.002662541941371055
89,2023-08-14,-0.0008274811160520201
90,2023-08-15,-0.007256387505324979
91,2023-08-16,-0.005686067663861483
92,2023-08-17,-0.0034045068878900686
93,2023-08-18,0.0003015387001183978
94,2023-08-21,0.000237815902359495
95,2023-08-22,-0.0003966234607427621
96,2023-08-23,0.009866167380012225
97,2023-08-24,-0.005049117948037862
98,2023-08-25,0.0015851421702028912
99,2023-08-28,0.0052056258695871716
100,2023-08-29,0.009764258867705822
101,2023-08-30,0.001373279398578564
102,2023-08-31,-0.0030723855896973573
103,2023-09-01,0.0013476032139017047
104,2023-09-05,-0.006570746076073886
105,2023-09-06,-0.002992668281473043
106,2023-09-07,-0.0017131172000851569
107,2023-09-08,0.00010116668254100958
108,2023-09-11,0.003129158910810892
109,2023-09-12,-0.0022439852062026144
110,2023-09-13,-0.001962024094369741
111,2023-09-14,0.005352225229402485
112,2023-09-15,-0.004110085309415812
113,2023-09-18,-0.0013910256733550286
114,2023-09-19,-0.002361315115259166
115,2023-09-20,-0.0023948642614557425
116,2023-09-21,-0.013563969203124637
117,2023-09-22,0.0016097981205054346
118,2023-09-25,-0.0015448223628427016
119,2023-09-26,-0.009194905723413305
