,date,daily_return
0,2023-04-04,0.0
1,2023-04-05,2.8752528045794534e-05
2,2023-04-06,-0.001640277196018891
3,2023-04-10,0.0019961508414361173
4,2023-04-11,0.0038047122395963306
5,2023-04-12,-0.00026997160067310233
6,2023-04-13,0.007106280262258569
7,2023-04-14,-0.005930834864326884
8,2023-04-17,-0.004476212173933125
9,2023-04-18,0.004293663228544853
10,2023-04-19,-0.0064686603370748275
11,2023-04-20,-0.0005790934560144789
12,2023-04-21,-0.005955584777446954
13,2023-04-24,0.0025990614043811533
14,2023-04-25,0.002113366699695529
15,2023-04-26,-0.0025689001183288873
16,2023-04-27,0.006088288964743338
17,2023-04-28,0.002378747029763595
18,2023-05-01,-0.009125281881170233
19,2023-05-02,0.006535917995280416
20,2023-05-03,0.0031662692805207726
21,2023-05-04,-5.4559473763760025e-05
22,2023-05-05,0.0007791944833808184
23,2023-05-08,-0.00668351313309723
24,2023-05-09,0.0006462027998768161
25,2023-05-10,0.0018768318916253524
26,2023-05-11,-0.0038132501868617386
27,2023-05-12,-0.0025260435840865902
28,2023-05-15,0.001969247566537158
29,2023-05-16,-0.00571433538679067
30,2023-05-17,0.002262513349798656
31,2023-05-18,-0.004472943414986941
32,2023-05-19,0.001785079343216145
33,2023-05-22,-0.00054737043543851
34,2023-05-23,-0.00041466651296884205
35,2023-05-24,-0.006986377842976732
36,2023-05-25,-0.0013215227125349394
37,2023-05-26,0.004381260698365974
38,2023-05-30,0.006123970727956118
39,2023-05-31,-0.0013095682175953138
40,2023-06-01,0.0016694659153404512
41,2023-06-02,-0.00038218571240711263
42,2023-06-05,-0.003813847949264315
43,2023-06-06,0.006154007945979645
44,2023-06-07,-0.007082779241587955
45,2023-06-08,0.005949686505743568
46,2023-06-09,-0.001070326267851529
47,2023-06-12,-6.278369642198633e-05
48,2023-06-13,-0.001316914404268399
49,2023-06-14,-0.0019251106142611496
50,2023-06-15,0.007120951454063773
51,2023-06-16,8.672191287306674e-05
52,2023-06-20,0.0028774307083319073
53,2023-06-21,0.004353000338560342
54,2023-06-22,-0.0034983745665886357
55,2023-06-23,0.002157887099991429
56,2023-06-26,-0.0008938441172577916
57,2023-06-27,0.002069946304788406
58,2023-06-28,-0.001712412373939376
59,2023-06-29,1.1671294698034629e-05
60,2023-06-30,0.004366020994909681
61,2023-07-03,0.001088087107491864
62,2023-07-05,-0.0042750676021040546
63,2023-07-06,0.0
64,2023-07-07,0.003940707621685302
65,2023-07-10,0.002070468504129508
66,2023-07-11,0.004609770857448625
67,2023-07-12,0.004146147293970337
68,2023-07-13,0.009629069526248202
69,2023-07-14,-0.00823682308796625
70,2023-07-17,0.0002563256207153142
71,2023-07-18,0.0026765409270184115
72,2023-07-19,0.0014194525483568476
73,2023-07-20,-0.0038638026783134327
74,2023-07-21,0.00012035836266921507
75,2023-07-24,-0.0038571238701747834
76,2023-07-25,0.002160444367144576
77,2023-07-26,0.0021328381515486328
78,2023-07-27,-0.006850144049268869
79,2023-07-28,0.005498966067598143
80,2023-07-31,0.0009638456362071057
81,2023-08-01,-0.001804744686289217
82,2023-08-02,-0.008694457291549162
83,2023-08-03,-0.0012695853181765582
84,2023-08-04,-0.0009200982052806062
85,2023-08-07,0.0029051554752470565
86,2023-08-08,0.0008231736645030185
87,2023-08-09,-0.00397546191600151
88,2023-08-10,-0.0013343097177527241
89,2023-08-11,-0.0006027601942135696
90,2023-08-14,0.0007767195150267803
91,2023-08-15,-0.005964148923431667
92,2023-08-16,-0.0065181329453536385
93,2023-08-17,-0.01545040613385762
94,2023-08-18,-0.003127751965108727
95,2023-08-21,0.0023226620510390372
96,2023-08-22,-0.0009310885820595916
97,2023-08-23,0.008648327331907124
98,2023-08-24,-0.005983784712905615
99,2023-08-25,0.0011576480005022205
100,2023-08-28,0.003279586672497503
101,2023-08-29,0.01691955432332004
102,2023-08-30,-0.0006723037611930938
103,2023-08-31,-0.00913062972021117
104,2023-09-01,-0.0013246549093149929
105,2023-09-05,-0.003924376278351294
106,2023-09-06,-0.003051019625406659
107,2023-09-07,0.002657543109987115
108,2023-09-08,-0.0018636457764251713
109,2023-09-11,-0.0024266405893442755
110,2023-09-12,0.0018032330138031405
111,2023-09-13,0.001903864782285769
112,2023-09-14,0.005042001943964758
113,2023-09-15,-0.0030070964664014044
114,2023-09-18,0.002060315689314418
115,2023-09-19,0.001678017308355928
116,2023-09-20,-0.0030593412223587357
117,2023-09-21,-0.0110229710775539
118,2023-09-22,0.00034347921369404233
119,2023-09-25,-0.0019873610994018964
120,2023-09-26,-0.006941648150278201
121,2023-09-27,-0.0012923389249372974
122,2023-09-28,0.005421429744947304
123,2023-09-29,-0.0034532972049117205
124,2023-10-02,-0.0008355268230699764
125,2023-10-03,-0.005881784421686742
126,2023-10-04,2.220446049250313e-16
127,2023-10-05,-0.0034057067293360443
128,2023-10-06,0.00990859616633899
129,2023-10-09,0.00033694218302615653
130,2023-10-10,0.0020812882553953305
131,2023-10-11,-0.0027950975288865143
132,2023-10-12,-0.007070841638212921
133,2023-10-13,-0.0014940566371856034
134,2023-10-16,0.021189759281868836
135,2023-10-17,0.0013924971246841444
136,2023-10-18,-0.008943833170142468
137,2023-10-19,-0.0019752870832029368
138,2023-10-20,0.0028289128123026863
139,2023-10-23,0.028119687913026548
140,2023-10-24,0.01078245598710903
141,2023-10-25,-0.002184287930654172
142,2023-10-26,-0.004822366042684267
143,2023-10-27,-0.005543098703687521
144,2023-10-30,0.009340218902968767
145,2023-10-31,0.00457134246037727
146,2023-11-01,0.00934995045450604
147,2023-11-02,0.00539982814733353
148,2023-11-03,0.005377796367720622
149,2023-11-06,0.0009065387443933925
150,2023-11-07,0.0033913975773463
151,2023-11-08,0.0008004552522660191
152,2023-11-09,0.004264304582104028
153,2023-11-10,0.01109248097496085
154,2023-11-13,-0.007424309473104795
155,2023-11-14,0.006456269395469949
156,2023-11-15,0.02064681026225701
157,2023-11-16,-0.015813522085087905
158,2023-11-17,0.006166394913168727
159,2023-11-20,0.009892204614294853
160,2023-11-21,-0.015932727168818772
161,2023-11-22,0.01593241661340783
162,2023-11-24,0.003819557616065117
163,2023-11-27,-0.0047895866960240285
164,2023-11-28,0.004623272289455693
165,2023-11-29,0.0013719064886708043
166,2023-11-30,0.0011423895810100948
167,2023-12-01,0.014030215679700753
168,2023-12-04,0.025876609086658897
169,2023-12-05,0.013498217396492374
170,2023-12-06,-0.0035786939939932427
171,2023-12-07,-0.0007095495296149945
172,2023-12-08,0.008825579263608718
173,2023-12-11,-0.020482859477106152
174,2023-12-12,0.0028778884449880415
175,2023-12-13,0.02051698543919933
176,2023-12-14,0.007233530546922662
177,2023-12-15,-0.01137822824413659
178,2023-12-18,0.005808130105988685
179,2023-12-19,0.0017843349911443873
180,2023-12-20,0.003317998374056552
181,2023-12-21,0.006005568280875062
182,2023-12-22,0.0028692865491606323
183,2023-12-26,-0.00833563116579017
184,2023-12-27,0.008205101934378511
185,2023-12-28,-0.006507662546977433
186,2023-12-29,-0.006880808931782001
187,2024-01-02,0.01917270262088966
188,2024-01-03,-0.02254655228830793
189,2024-01-04,0.0
190,2024-01-05,0.00034532166858869395
191,2024-01-08,0.013738532816645499
192,2024-01-09,-0.004117223413343973
193,2024-01-10,0.003119415088169042
194,2024-01-11,-0.000782010599451266
195,2024-01-12,-0.011754254205800674
196,2024-01-16,-0.0024676275867079323
197,2024-01-17,-0.006265979855947568
198,2024-01-18,-0.0014630755315291344
199,2024-01-19,0.005747202120758299
200,2024-01-22,-0.008777388557195454
201,2024-01-23,0.0031118017290054922
202,2024-01-24,-0.0011524459286290645
203,2024-01-25,0.0024316172585190365
204,2024-01-26,0.007239975411173605
205,2024-01-29,0.010378386652123428
206,2024-01-30,-0.0015032405564074924
207,2024-01-31,-0.006374341517360493
208,2024-02-01,0.0077438720052021015
209,2024-02-02,0.0003900149805586839
210,2024-02-05,-0.005078736256533434
211,2024-02-06,0.00456600037227517
212,2024-02-07,0.007227499291113437
213,2024-02-08,0.003992729457417132
214,2024-02-09,0.008233794152321172
215,2024-02-12,0.010634053868390891
216,2024-02-13,-0.008783853735230718
217,2024-02-14,0.011406529447107294
218,2024-02-15,0.0044042873803777915
219,2024-02-16,0.00024908798321376935
220,2024-02-20,0.0004007756015602659
221,2024-02-21,-0.0014414187702916914
222,2024-02-22,0.0035120802018597796
223,2024-02-23,-0.00031695247842777885
224,2024-02-26,0.013157454801816737
225,2024-02-27,0.010249999524708286
226,2024-02-28,0.020918008618879158
227,2024-02-29,-0.0026112694788669177
228,2024-03-01,0.01098203254926644
229,2024-03-04,0.025547341678985758
230,2024-03-05,-0.017756402633967383
231,2024-03-06,0.01211593569953906
232,2024-03-07,0.0070598243221364765
233,2024-03-08,0.005481480883432699
234,2024-03-11,0.01392780301042662
235,2024-03-12,-0.0021188547044023176
236,2024-03-13,0.007014379101203838
237,2024-03-14,-0.008135585651767419
238,2024-03-15,-0.00975406418764968
239,2024-03-18,-0.004998837247587318
240,2024-03-19,-0.01938958369251409
241,2024-03-20,0.027515341389131143
242,2024-03-21,-0.007666639134643272
243,2024-03-22,-0.008714300547039033
244,2024-03-25,0.02219382697581551
245,2024-03-26,0.0006480207875283472
246,2024-03-27,0.0024738679542699593
247,2024-03-28,0.007923957343291432
248,2024-04-01,-0.003378449556771135
249,2024-04-02,-0.013260569865048533
250,2024-04-03,0.004391662730648838
251,2024-04-04,0.00457388463666919
252,2024-04-05,2.220446049250313e-16
253,2024-04-08,0.006219353373424941
254,2024-04-09,-0.00047587778596458463
255,2024-04-10,-0.0055379083264154305
256,2024-04-11,0.0062209354740454526
257,2024-04-12,-0.010454510532402095
258,2024-04-15,-0.00388651019988151
259,2024-04-16,-0.0004025314162654503
260,2024-04-17,-0.005836944659337706
261,2024-04-18,0.0027709066225707346
262,2024-04-19,-0.0007192828430937492
263,2024-04-22,-0.00018171172838787886
264,2024-04-23,0.0024476468128180606
265,2024-04-24,-0.003391987936096741
266,2024-04-25,0.0005446983006487383
267,2024-04-26,0.002768077819849335
268,2024-04-29,0.0012556559018053193
269,2024-04-30,-0.013902939026406047
270,2024-05-01,-0.002294127324452333
271,2024-05-02,0.0038319307008050085
272,2024-05-03,0.008445657137408746
273,2024-05-06,0.005835033149165891
274,2024-05-07,-0.0015367730153393877
275,2024-05-08,-0.002423347814131782
276,2024-05-09,0.008462820798902149
277,2024-05-10,-0.0005863652010009712
278,2024-05-13,-9.735272700894804e-05
279,2024-05-14,0.002323234885902581
280,2024-05-15,0.013161199740944651
281,2024-05-16,-0.002749815713833703
282,2024-05-17,0.006313904349137811
283,2024-05-20,0.006194028497346515
284,2024-05-21,-0.001054488355492711
285,2024-05-22,-0.006902116466385277
286,2024-05-23,-0.008987959329856854
287,2024-05-24,0.0029992243461893775
288,2024-05-28,0.0016671840364548274
289,2024-05-29,-0.0058811899460623485
290,2024-05-30,0.0005776342467584961
291,2024-05-31,0.0005687635471962604
292,2024-06-03,0.003207676417761096
293,2024-06-04,0.0003285823833203416
294,2024-06-05,0.007358687232044803
295,2024-06-06,0.0015054408797283703
296,2024-06-07,-0.012252342593268684
297,2024-06-10,0.003342919686781798
298,2024-06-11,-0.0008401875618382348
299,2024-06-12,0.004888777305674941
300,2024-06-13,-0.002611694408820031
301,2024-06-14,0.0025816403192753246
302,2024-06-17,0.001033033248222237
303,2024-06-18,0.000819425258918649
304,2024-06-20,0.0017655680419186304
305,2024-06-21,-0.005803049396323368
306,2024-06-24,-0.0039632144468816355
307,2024-06-25,0.0012421621719844733
308,2024-06-26,-0.0037920191007025927
309,2024-06-27,0.004538987310705789
310,2024-06-28,-0.0031055100111309075
311,2024-07-01,0.0017778752055079838
312,2024-07-02,0.0014614922718512169
313,2024-07-03,0.002748558844903881
314,2024-07-05,0.0015979002967425604
315,2024-07-08,0.0
316,2024-07-09,0.002125101456173617
317,2024-07-10,0.004201759772409108
318,2024-07-11,0.004173489617706805
319,2024-07-12,0.0029645945543177454
320,2024-07-15,0.003837688584841459
321,2024-07-16,0.008434683768026696
322,2024-07-17,-0.007842216575584482
323,2024-07-18,-0.005417852458884487
324,2024-07-19,-0.006371454853543734
325,2024-07-22,0.004841795815321515
326,2024-07-23,-0.0022566273066553233
327,2024-07-24,-0.009113289735567354
328,2024-07-25,-0.005325610122780655
329,2024-07-26,0.009211782598998353
330,2024-07-29,-0.0014291408018187735
331,2024-07-30,0.0006328211466586353
332,2024-07-31,0.011175574060311666
333,2024-08-01,-0.008115316563718666
334,2024-08-02,-0.009376181041301113
335,2024-08-05,-0.020235423795397778
336,2024-08-06,0.002944353097937169
337,2024-08-07,-0.0011989201931241755
338,2024-08-08,0.017791631632900318
339,2024-08-09,0.001804432447761961
340,2024-08-12,0.004315647764088881
341,2024-08-13,0.006013811517249001
342,2024-08-14,-0.003483571723113643
343,2024-08-15,0.006544908016398843
344,2024-08-16,0.009091618179671634
345,2024-08-19,0.004312020177765774
346,2024-08-20,-0.0014741572939359626
347,2024-08-21,0.0028935979352577856
348,2024-08-22,-0.007645329907036591
349,2024-08-23,0.010994498666063723
350,2024-08-26,-0.0016130140527426118
351,2024-08-27,-0.0006708726601923898
352,2024-08-28,-0.004733491479595453
353,2024-08-29,0.0018345699708037788
354,2024-08-30,0.0011713530135877281
355,2024-09-03,-0.011185509278384576
356,2024-09-04,-7.265366470532442e-05
357,2024-09-05,0.0008998794188224135
358,2024-09-06,-0.009965158921605322
359,2024-09-09,0.007119579869374393
360,2024-09-10,0.0024367024153910677
361,2024-09-11,0.003031634090896018
362,2024-09-12,0.008494333329125858
363,2024-09-13,0.006625053311691609
364,2024-09-16,-8.534887310052142e-05
365,2024-09-17,4.564925279137988e-05
366,2024-09-18,-0.0025689481845379003
367,2024-09-19,0.012893608701156634
368,2024-09-20,0.00166573466082931
369,2024-09-23,0.0028187975178222135
370,2024-09-24,0.01104436565824729
371,2024-09-25,-0.00355558846825077
372,2024-09-26,0.009044390133829294
373,2024-09-27,-0.0020889062512472467
374,2024-09-30,-0.0038858014705656085
375,2024-10-01,-0.000608310730937256
376,2024-10-02,0.0037791835387539496
