agg,bil,btcusd,gld,spy,vb,vnq,vo,vwo
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17332163453102112,0.06998905539512634,0.06376147270202637,0.13220396637916565,0.07328042387962341,0.17332163453102112,0.17332163453102112,0.07703868299722672,0.06376147270202637
0.1739562302827835,0.06881698220968246,0.06399492174386978,0.13008810579776764,0.07433374971151352,0.1739562302827835,0.1739562302827835,0.07690258324146271,0.06399492174386978
0.17395628988742828,0.06881687790155411,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17568926513195038,0.0675104483962059,0.06463246792554855,0.12564368546009064,0.07808895409107208,0.17568926513195038,0.17568926513195038,0.07242421805858612,0.06463246792554855
0.17568926513195038,0.0675104483962059,0.06463246792554855,0.12564368546009064,0.07808895409107208,0.17568926513195038,0.17568926513195038,0.07242421805858612,0.06463246792554855
0.17568926513195038,0.0675104483962059,0.06463246792554855,0.12564368546009064,0.07808895409107208,0.17568926513195038,0.17568926513195038,0.07242421805858612,0.06463246792554855
0.17568926513195038,0.0675104483962059,0.06463246792554855,0.12564368546009064,0.07808895409107208,0.17568926513195038,0.17568926513195038,0.07242421805858612,0.06463246792554855
0.17568926513195038,0.0675104483962059,0.06463246792554855,0.12564368546009064,0.07808895409107208,0.17568926513195038,0.17568926513195038,0.07242421805858612,0.06463246792554855
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687045097351,0.06399494409561157,0.13008786737918854,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17395628988742828,0.06881687790155411,0.06399494409561157,0.13008788228034973,0.07433388382196426,0.17395628988742828,0.17395628988742828,0.0769025981426239,0.06399494409561157
0.17332163453102112,0.06998905539512634,0.06376147270202637,0.13220396637916565,0.07328042387962341,0.17332163453102112,0.17332163453102112,0.07703868299722672,0.06376147270202637
0.17332163453102112,0.06998905539512634,0.06376147270202637,0.13220396637916565,0.07328042387962341,0.17332163453102112,0.17332163453102112,0.07703868299722672,0.06376147270202637
0.17332163453102112,0.06998904794454575,0.06376147270202637,0.13220395147800446,0.07328042387962341,0.17332163453102112,0.17332163453102112,0.07703867554664612,0.06376147270202637
0.17332163453102112,0.06998905539512634,0.06376147270202637,0.13220396637916565,0.07328042387962341,0.17332163453102112,0.17332163453102112,0.07703868299722672,0.06376147270202637
