last_state
1000000.0
96.37
91.49
244.56
588.63
241.87
87.46
265.64
43.85
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.4778260198014408
-0.03929365087491021
-0.3420388763563551
-1.6643414032671444
-2.6631877453864092
-1.7901383027985531
-2.8275486174938465
-0.5767759080784316
99.05265181118959
91.73307230430765
249.5597912055433
612.211933324925
258.90757542135844
96.1494668907786
281.48905491938393
47.455865032623635
95.65934818881043
91.24092769569233
237.6952087944567
580.319066675075
233.78042457864154
85.16353310922142
258.484945080616
42.88413496737637
37.59144690613853
46.8919271352119
51.315182419416246
49.64286282582315
46.857743987250565
38.24301141679051
45.619299733042496
40.452538572906896
-106.42086954457523
-24.30886558626647
28.712688703502497
-80.94540100745634
-72.88706037044155
-96.36420370853918
-75.91011196724156
-111.89147716180848
43.41527798239716
2.124321876500242
6.8085052024376616
29.56308289284876
22.022595352528523
36.694454411092536
24.763475747411142
32.79078302854154
97.83966666666667
91.53266666666667
243.825
598.3349999999999
250.75166666666667
92.73299999999999
274.5183333333333
45.365
98.15166666666666
91.58566666666667
245.86466666666666
591.5733333333333
247.25983333333335
93.99449999999999
272.3375
46.04366666666667
