account_value,date,daily_return
1000000.0,2024-07-09,
1000665.264,2024-07-10,0.0006652639999999987
1000208.7829999999,2024-07-11,-0.0004561775215173869
1001862.4899999999,2024-07-12,0.0016533618061620459
1002461.619,2024-07-15,0.0005980152026652252
1005014.72136,2024-07-16,0.0025468330274298623
999437.1632300001,2024-07-17,-0.005549727791501646
995892.5582299998,2024-07-18,-0.003546601157540241
992446.2979299999,2024-07-19,-0.003460473995432811
998516.5994699999,2024-07-22,0.006116503787319427
996988.0993399998,2024-07-23,-0.001530770876329357
980848.97934,2024-07-24,-0.016187876275237212
977631.93534,2024-07-25,-0.003279856601537845
987736.03134,2024-07-26,0.010335276124634696
988278.9383399999,2024-07-29,0.0005496478641802138
984700.8379399999,2024-07-30,-0.0036205369366770768
999038.4179399998,2024-07-31,0.014560341016865763
984825.1379399999,2024-08-01,-0.01422696038987914
966525.6779399998,2024-08-02,-0.018581430646944952
939287.3979399998,2024-08-05,-0.028181641338339003
948547.0179399999,2024-08-06,0.009858132899800198
942107.9179399998,2024-08-07,-0.006788382524236081
963463.4579399999,2024-08-08,0.022667827743870106
967374.8579399999,2024-08-09,0.004059728438858601
966984.9379399999,2024-08-12,-0.000403070223295221
982037.0943099998,2024-08-13,0.015566071175902696
985046.4980499999,2024-08-14,0.0030644501693843917
1001431.81805,2024-08-15,0.016634057409915748
1003824.1380499998,2024-08-16,0.00238889953053234
1013104.8780499999,2024-08-19,0.00924538437382938
1010936.90805,2024-08-20,-0.0021399265238687404
1015398.98805,2024-08-21,0.004413806603032144
1008148.66805,2024-08-22,-0.0071403655955220025
1019173.8780499999,2024-08-23,0.010936095388912603
1016900.1380499998,2024-08-26,-0.00223096377268861
1018069.7680499998,2024-08-27,0.0011501916031233517
1012448.0680499999,2024-08-28,-0.005521920183100715
1013161.57805,2024-08-29,0.0007047373811226443
1022582.9537199999,2024-08-30,0.00929898633555859
1002082.26347,2024-09-03,-0.020047948360004897
1000036.6031099999,2024-09-04,-0.002041409607347444
997162.6823100001,2024-09-05,-0.0028738156094110234
981113.58125,2024-09-06,-0.016094767027202694
992065.1812499999,2024-09-09,0.011162418102547145
995952.9536499999,2024-09-10,0.0039188679065436105
1005203.4262499999,2024-09-11,0.009288061816673743
1013460.46625,2024-09-12,0.00821429750871805
1019380.11472,2024-09-13,0.005841025542815403
1021556.47298,2024-09-16,0.0021349820626996863
1022278.73298,2024-09-17,0.0007070191605689224
1019197.1929799998,2024-09-18,-0.0030143833580664747
1036076.3555000001,2024-09-19,0.016561233327819336
1031589.2154999999,2024-09-20,-0.004330897019491076
1034522.6416699999,2024-09-23,0.002843599105074146
1037332.20167,2024-09-24,0.002715803295967101
1034553.9138699999,2024-09-25,-0.002678300929564559
1038372.9873899999,2024-09-26,0.003691517154204016
1037437.3049699999,2024-09-27,-0.0009011043539873809
1041412.8819699999,2024-09-30,0.0038321130163281314
1032567.65197,2024-10-01,-0.008493490097095435
1032917.8958299999,2024-10-02,0.00033919700983431333
1030834.0409700001,2024-10-03,-0.0020174448215222185
1040164.17097,2024-10-04,0.009051049566834557
1030871.0009699999,2024-10-07,-0.00893433004074129
