account_value,date,daily_return
1000000.0,2023-04-05,
997705.63259,2023-04-06,-0.0022943674099999978
997321.5866099999,2023-04-10,-0.00038492914889454166
1013493.9447999999,2023-04-11,0.016215790781157757
1011823.7288599999,2023-04-12,-0.0016479782129626974
1026349.8861200003,2023-04-13,0.01435641094953044
1024517.6829500003,2023-04-14,-0.0017851642941437706
1025919.2710600004,2023-04-17,0.0013680467729599854
1025849.8038700003,2023-04-18,-6.771214067202713e-05
988797.8040200002,2023-04-19,-0.036118347647211224
986386.9910200001,2023-04-20,-0.002438125358085186
986309.00637,2023-04-21,-7.906090683484912e-05
986297.76925,2023-04-24,-1.1393102899215357e-05
993902.2616499999,2023-04-25,0.0077101384967974695
990501.2833100001,2023-04-26,-0.003421843848462225
998128.98267,2023-04-27,0.007700847528950394
999525.4734900002,2023-04-28,0.0013991085763931377
997804.7221900002,2023-05-01,-0.0017215682297637702
989900.7048500003,2023-05-02,-0.007921407029074845
987354.1022800001,2023-05-03,-0.0025725838536362344
981804.7400800003,2023-05-04,-0.005620437680043278
992889.2738500002,2023-05-05,0.011289957480849822
977137.6786200003,2023-05-08,-0.015864402652797316
974106.9838000003,2023-05-09,-0.0031016047035257177
976854.0247000002,2023-05-10,0.0028200607794470756
970614.4789900003,2023-05-11,-0.006387388035705821
969253.4894700001,2023-05-12,-0.0014021937128080308
973783.2830700002,2023-05-15,0.0046734870178049
963010.4053700004,2023-05-16,-0.011062910903580803
974301.8147200001,2023-05-17,0.011725116662328672
980077.2540100003,2023-05-18,0.0059277722803583455
977386.6062100002,2023-05-19,-0.0027453425625287853
980778.2503600002,2023-05-22,0.003470115232243387
971682.2423200003,2023-05-23,-0.009274275848451086
962532.2141800001,2023-05-24,-0.009416687618118313
964966.5350200003,2023-05-25,0.002529079862614303
974924.4004100002,2023-05-26,0.010319389355604391
974803.4008700002,2023-05-30,-0.00012411171568693646
969974.6195000003,2023-05-31,-0.00495359512050364
976275.5807200003,2023-06-01,0.00649600628029634
994644.0405700002,2023-06-02,0.01881483078420665
990095.2815300003,2023-06-05,-0.004573253198594696
998701.9931700003,2023-06-06,0.008692811490526475
1004892.4083300001,2023-06-07,0.006198460804459627
1005075.3811400003,2023-06-08,0.00018208199055291807
1002954.9017100004,2023-06-09,-0.002109771535339755
1007788.9675100003,2023-06-12,0.004819823694722558
1015345.7967500002,2023-06-13,0.0074984242570852455
1014683.2910900002,2023-06-14,-0.0006524926405571119
1023223.0586400003,2023-06-15,0.008416190179722394
1018908.8430500004,2023-06-16,-0.004216300203138568
1011522.6063500002,2023-06-20,-0.007249163406895298
1007816.8453900004,2023-06-21,-0.0036635473460863155
1003088.1129000002,2023-06-22,-0.004692055418234586
991511.0274600004,2023-06-23,-0.01154144415741265
997578.8318900003,2023-06-26,0.0061197548609661645
1009338.7464200002,2023-06-27,0.011788456364616007
1010553.3100700004,2023-06-28,0.0012033260927593048
1015343.9900700004,2023-06-29,0.004740650445910877
1022051.4700700003,2023-06-30,0.0066061158243890805
1025893.4400700004,2023-07-03,0.0037590768297970367
1022395.1600700004,2023-07-05,-0.0034099837891167217
1013338.9200700005,2023-07-06,-0.008857866658308455
1016016.4743800001,2023-07-07,0.0026423087645885968
