account_value,date,daily_return
1000000.0,2023-10-05,
1017866.9196300001,2023-10-06,0.01786691963000009
1005863.58143,2023-10-09,-0.011792640048036374
999058.8914300001,2023-10-10,-0.006765022738298154
980903.64143,2023-10-11,-0.01817235215635149
976218.3314300001,2023-10-12,-0.004776524219208156
980001.5314300001,2023-10-13,0.003875362588672271
1038407.3014300001,2023-10-16,0.05959763135755036
1034702.9214300002,2023-10-17,-0.0035673670580884664
1031176.4314300001,2023-10-18,-0.0034082149832208586
1044997.7514300001,2023-10-19,0.013403448312751864
1077913.79143,2023-10-20,0.0314986706478142
1196791.90143,2023-10-23,0.11028535950198015
1226293.0514300002,2023-10-24,0.024650191871076643
1246202.4514300001,2023-10-25,0.016235434080608346
1234092.11143,2023-10-26,-0.009717795038923005
1225059.28143,2023-10-27,-0.007319413126734342
1245835.9214300003,2023-10-30,0.01695970171806538
1251781.49143,2023-10-31,0.004772353965500686
1279341.7114300001,2023-11-01,0.022016797810707534
1262909.3114300002,2023-11-02,-0.01284441822945992
1255940.17143,2023-11-03,-0.005518321812125193
1267116.77143,2023-11-06,0.008898990775392024
1279521.9914300002,2023-11-07,0.009790115859645843
1287216.6214299998,2023-11-08,0.006013675459692669
1324168.49143,2023-11-09,0.02870679991604619
1346114.9714300002,2023-11-10,0.016573782069304377
1316316.44143,2023-11-13,-0.022136690128588987
1285400.24143,2023-11-14,-0.023486905600308194
1367133.7714300002,2023-11-15,0.06358605465101852
1306495.57143,2023-11-16,-0.04435425506062485
1323122.27143,2023-11-17,0.01272618167530526
1352907.28143,2023-11-20,0.022511154594812455
1292336.25143,2023-11-21,-0.044771013380885516
1351023.3614299998,2023-11-22,0.045411641076431364
1362409.09143,2023-11-24,0.008427485656464784
1344732.14143,2023-11-27,-0.012974773958272734
1365626.7914300002,2023-11-28,0.015538150205721024
1366681.92143,2023-11-29,0.0007726342267311281
1362259.9714300002,2023-11-30,-0.003235537055595983
1396969.7514300004,2023-12-01,0.025479556566258443
1512075.94143,2023-12-04,0.08239705253615659
1585145.39143,2023-12-05,0.04832392871147517
1573877.14143,2023-12-06,-0.007108653919647434
1557125.17143,2023-12-07,-0.010643759642369188
1589119.5414300002,2023-12-08,0.020547076488794946
1485549.8714300003,2023-12-11,-0.0651742473110618
1494204.2014300001,2023-12-12,0.005825674496992228
1544446.7514300004,2023-12-13,0.033624955646568644
1550253.4514300001,2023-12-14,0.0037597281969243834
1511643.56143,2023-12-15,-0.024905533972129024
1536578.62143,2023-12-18,0.016495330404749486
1523568.37143,2023-12-19,-0.008467025258943273
1572282.4414300001,2023-12-20,0.03197366847034089
1579568.16143,2023-12-21,0.004633849369565901
1584574.3214300002,2023-12-22,0.0031693219211685886
1532398.2414300002,2023-12-26,-0.03292750569939418
1566071.5414300002,2023-12-27,0.021974248657827378
1534885.5514300002,2023-12-28,-0.01991351555467491
1516428.14143,2023-12-29,-0.012025267931412897
1618138.14143,2024-01-02,0.0670720868475092
1543527.6514300003,2024-01-03,-0.04610885071534376
1590061.4614300004,2024-01-04,0.030147700921903775
1589855.47143,2024-01-05,-0.00012954845142598703
