account_value,date,daily_return
1000000.0,2025-01-07,
982072.5191800002,2025-01-08,-0.01792748081999984
977836.5618799999,2025-01-10,-0.004313283609174934
975898.49907,2025-01-13,-0.0019819905345672684
994504.7790700002,2025-01-14,0.019065794258041446
1032066.13907,2025-01-15,0.037768908496472964
1027319.62907,2025-01-16,-0.004599036651156019
1065231.7890700004,2025-01-17,0.03690395756802678
1084954.9990700001,2025-01-21,0.018515416271250196
1063133.5890700002,2025-01-22,-0.02011273280339254
1065934.3090700002,2025-01-23,0.0026344008211141023
1074210.1390700005,2025-01-24,0.0077639212187670115
1047483.2490700001,2025-01-27,-0.024880504314676477
1041536.39907,2025-01-28,-0.005677274558118173
1063173.89907,2025-01-29,0.020774598006675804
1073121.4490700003,2025-01-30,0.009356465587334162
1051652.38907,2025-01-31,-0.020006179187459172
1042576.24907,2025-02-03,-0.008630361224231331
1010563.1490700002,2025-02-04,-0.030705763754503512
1000626.2090700001,2025-02-05,-0.00983307179679449
1000233.82907,2025-02-06,-0.00039213444185592916
999251.8290700001,2025-02-07,-0.000981770433532425
1008544.5490700001,2025-02-10,0.009299677748549895
993439.7490700001,2025-02-11,-0.01497682974334491
1012032.6790700001,2025-02-12,0.018715709752308074
1002121.5790700001,2025-02-13,-0.009793260835319728
1009720.2190700001,2025-02-14,0.007582553014227944
993355.76907,2025-02-18,-0.016206915233481722
1002772.0890700001,2025-02-19,0.009479302676034917
1017961.2890699999,2025-02-20,0.015147210583101423
996732.7190700001,2025-02-21,-0.02085400518461178
954537.3990700002,2025-02-24,-0.042333635881212195
927401.7390700001,2025-02-25,-0.02842807419220883
887328.9590700001,2025-02-26,-0.0432097313513613
890022.0590700001,2025-02-27,0.0030350637973346473
888089.48907,2025-02-28,-0.0021713731477840392
903622.1090700001,2025-03-03,0.017489926624698393
912753.6490700002,2025-03-04,0.010105485366441735
944143.4290700001,2025-03-05,0.034390199405921695
936349.8290700001,2025-03-06,-0.008254678007637906
908378.28907,2025-03-07,-0.02987295894290054
831843.8490700001,2025-03-10,-0.08425392914042018
870893.88907,2025-03-11,0.04694395473820934
878169.5690700001,2025-03-12,0.00835426691048391
854301.12907,2025-03-13,-0.027179762133271446
882258.0790700001,2025-03-14,0.03272493626507811
883433.15907,2025-03-17,0.0013319005264746941
871054.27907,2025-03-18,-0.014012242887771365
909667.0690700001,2025-03-19,0.04432879893687658
885064.1890700001,2025-03-20,-0.027046026877891483
883476.8490700001,2025-03-21,-0.0017934744390323276
915967.64907,2025-03-24,0.03677606270521028
915417.3390700002,2025-03-25,-0.0006007963278600315
909846.2290700001,2025-03-26,-0.006085868993545573
912697.7990700001,2025-03-27,0.0031341230077028825
885614.4390700002,2025-03-28,-0.029673962211365756
869922.8890700003,2025-03-31,-0.01771826351033512
893813.7090700001,2025-04-01,0.027463146791712356
870264.41907,2025-04-02,-0.02634697785571316
872130.9290700001,2025-04-03,0.002144761935682471
872658.8590700002,2025-04-04,0.0006053334223143914
871786.2203,2025-04-07,-0.00099997697946963
844294.6292100003,2025-04-08,-0.031534785076712146
913790.0391900003,2025-04-09,0.08231179919387421
