date,daily_return
2023-04-05,0.0
2023-04-06,-0.0017324422466596934
2023-04-10,0.011495631853655874
2023-04-11,0.006423859680628752
2023-04-12,-0.002370360264313587
2023-04-13,0.010573541418596122
2023-04-14,-0.0045975282684360685
2023-04-17,-0.008085103284414363
2023-04-18,0.00858289124653222
2023-04-19,-0.013695639565648898
2023-04-20,-0.004731699895939689
2023-04-21,-0.01038397844767136
2023-04-24,0.0031252296064414598
2023-04-25,0.0033634245117315498
2023-04-26,-0.001499857621913403
2023-04-27,0.013669881635620218
2023-04-28,0.0012363746419856714
2023-05-01,-0.01252949229696021
2023-05-02,0.00648178775310404
2023-05-03,0.0033818225283435144
2023-05-04,-0.0012413808816915672
2023-05-05,0.006246836673103662
2023-05-08,-0.014352889423512205
2023-05-09,0.0002509683047062783
2023-05-10,0.0007427772431636281
2023-05-11,-0.007744862368392669
2023-05-12,-0.00229574887487749
2023-05-15,0.004610047655465133
2023-05-16,-0.006426800761291873
2023-05-17,0.0054292872187178265
2023-05-18,-0.0055770746192362886
2023-05-19,0.0024961853820817392
2023-05-22,-0.0004901943728439218
2023-05-23,0.00024002445546233986
2023-05-24,-0.011501220335628615
2023-05-25,0.0009784590373356217
2023-05-26,0.006467887956006058
2023-05-30,0.009623745658533744
2023-05-31,-0.004884973425282713
2023-06-01,0.0004109642571601402
2023-06-02,0.004065966722916592
2023-06-05,-0.011392869500129743
2023-06-06,0.013603077494988902
2023-06-07,-0.010630948448742794
2023-06-08,0.006118977236400536
2023-06-09,-0.0005401851572927052
2023-06-12,-0.0025234927661653694
2023-06-13,0.00038350323713487455
2023-06-14,-0.0060258104006771784
2023-06-15,0.008956143021977114
2023-06-16,0.00390715653713114
2023-06-20,0.011844502286764147
2023-06-21,0.011687266160324228
2023-06-22,-0.002572208206835125
2023-06-23,0.0048244922695099834
2023-06-26,-0.003560379458994789
2023-06-27,0.0054013388924898376
2023-06-28,-0.005236082745236681
2023-06-29,0.0037595727859500716
2023-06-30,0.004869237455175757
2023-07-03,0.005271559464454123
2023-07-05,-0.006511623710498404
2023-07-06,-0.007710955334209069
2023-07-07,0.004981717913195016
2023-07-10,0.0016966287492841126
2023-07-11,0.004523499071771964
2023-07-12,0.00363635431227749
2023-07-13,0.011008213834858394
2023-07-14,-0.00994844430684838
2023-07-17,-0.00034780784347310245
2023-07-18,0.0023162140856809454
2023-07-19,0.0012500703479969566
2023-07-20,-0.003764072941266794
2023-07-21,8.4150900667046e-05
2023-07-24,-0.005378366982954685
2023-07-25,0.0024084250195741674
2023-07-26,0.002419841130794742
2023-07-27,-0.006928188428842685
2023-07-28,0.005522894602587369
2023-07-31,0.0006806400660992473
2023-08-01,-0.0008059847588430813
2023-08-02,-0.00918382667108808
2023-08-03,-0.0007870939328826765
2023-08-04,-0.0010315079157485751
2023-08-07,0.002606407483522144
2023-08-08,0.0018539610412786622
2023-08-09,-0.004390184481305015
2023-08-10,-0.001254424497941664
2023-08-11,-0.00046057957313772047
2023-08-14,0.0005827976799273049
2023-08-15,-0.0057737316094466085
2023-08-16,-0.007173215646838038
2023-08-17,-0.0189356572617716
2023-08-18,-0.004456183771784916
2023-08-21,0.0027630114625774027
2023-08-22,-0.0009611115360617095
2023-08-23,0.008961326294114613
2023-08-24,-0.0058455499869795036
2023-08-25,0.0006244200487837137
2023-08-28,0.0030910343185197586
2023-08-29,0.01958169413016786
2023-08-30,-0.0015315982200834188
2023-08-31,-0.011750213790297614
2023-09-01,-0.0013846942659286876
2023-09-05,-0.0036408913812366883
2023-09-06,-0.0031729122391870312
2023-09-07,0.0037854427098917842
2023-09-08,-0.002567969342308074
2023-09-11,-0.003909930490189617
2023-09-12,0.003031226280533428
2023-09-13,0.0026574226671876033
2023-09-14,0.0052716260699703366
2023-09-15,-0.001962844590160384
2023-09-18,0.002654362427906065
2023-09-19,0.002744577582080465
2023-09-20,-0.0029165431074239523
2023-09-21,-0.01112035723436089
2023-09-22,0.00040901359113054703
2023-09-25,-0.0025491690915647736
2023-09-26,-0.006747891393624639
2023-09-27,-0.0015338711547895345
2023-09-28,0.0060274096179318
2023-09-29,-0.00397705087809086
2023-10-02,0.0007386138232681194
2023-10-03,-0.005142110426493041
2023-10-04,0.004944898432966749
2023-10-05,-0.003348036375982799
2023-10-06,0.008738434823558627
2023-10-09,0.003223056488641518
2023-10-10,-0.0004070269606754051
2023-10-11,-0.0012382612571411045
2023-10-12,-0.003719032473340267
2023-10-13,0.0071782825625335
2023-10-16,0.015261150033284432
2023-10-17,-0.0003888840057094667
2023-10-18,-0.0011924618207731497
2023-10-19,0.003684872757119484
2023-10-20,0.005051785816069021
2023-10-23,0.02565113974985045
2023-10-24,0.00852817366039127
2023-10-25,0.0016596871007779068
2023-10-26,-0.004643046852200294
2023-10-27,-0.0004240611101373748
2023-10-30,0.006013986336347976
2023-10-31,0.0015926900043854442
2023-11-01,0.006872235548575301
2023-11-02,0.002217858072144141
2023-11-03,0.00206508945981998
2023-11-06,0.0008977576347592997
2023-11-07,0.0024172589179010107
2023-11-08,-0.0004634077550681459
2023-11-09,0.006827245610189214
2023-11-10,0.006039925928316814
2023-11-13,-0.005365402300501199
2023-11-14,0.0009912379158181217
2023-11-15,0.01749289078331362
2023-11-16,-0.010029208338853568
2023-11-17,0.003991366167027444
2023-11-20,0.007906150205563733
2023-11-21,-0.010870205455798865
2023-11-22,0.01255619986234624
2023-11-24,0.003789087467370056
2023-11-27,-0.0025590211099361104
2023-11-28,0.00777671190121465
2023-11-29,0.0005453839875326771
