datetime,symbol,open,high,low,close,volume
2003-09-02 21:30:00,AMEX:AGG,102.0,102.74001,102.0,102.7,88000.0
2003-10-01 21:30:00,AMEX:AGG,102.64,102.75,100.55,101.74001,860700.0
2003-11-03 22:30:00,AMEX:AGG,101.33,102.44,100.55,101.72,672500.0
2003-12-01 22:30:00,AMEX:AGG,101.14999,102.8,100.60001,102.14999,1173800.0
2004-01-02 22:30:00,AMEX:AGG,102.14999,103.78999,101.3,102.60001,1059400.0
2004-02-02 22:30:00,AMEX:AGG,102.53999,103.52,102.2,103.49001,777900.0
2004-03-01 22:30:00,AMEX:AGG,103.35001,104.58,102.7,103.95,1777700.0
2004-04-01 22:30:00,AMEX:AGG,103.78,103.78,100.62,100.78,1642500.0
2004-05-03 21:30:00,AMEX:AGG,100.64999,100.94,98.86,100.13,1129800.0
2004-06-01 21:30:00,AMEX:AGG,99.8,100.55,98.85001,100.53999,1590900.0
2004-07-01 21:30:00,AMEX:AGG,100.28999,101.49001,100.02,101.14999,1660800.0
2004-08-02 21:30:00,AMEX:AGG,101.08,102.89,100.75999,102.46001,1863800.0
2004-09-01 21:30:00,AMEX:AGG,102.31,103.25,101.56,102.67,1743800.0
2004-10-01 21:30:00,AMEX:AGG,102.25999,103.44,101.75999,103.24001,1055700.0
2004-11-01 22:30:00,AMEX:AGG,102.89,103.03999,101.97,102.2,1631800.0
2004-12-01 22:30:00,AMEX:AGG,101.95,103.11,101.5,102.39999,2301700.0
2005-01-03 22:30:00,AMEX:AGG,102.34,103.08,102.06,102.89999,2301700.0
2005-02-01 22:30:00,AMEX:AGG,102.5,103.5,102.06,102.21001,2129700.0
2005-03-01 22:30:00,AMEX:AGG,101.69,102.27,100.25,100.92999,3361700.0
2005-04-01 22:30:00,AMEX:AGG,101.24001,102.49001,100.72,102.32001,2774100.0
2005-05-02 21:30:00,AMEX:AGG,102.09,102.89999,101.50999,102.83,2654100.0
2005-06-01 21:30:00,AMEX:AGG,102.69,103.47,102.2,103.38,2735800.0
2005-07-01 21:30:00,AMEX:AGG,102.94,102.96001,101.75,101.98,3082000.0
2005-08-01 21:30:00,AMEX:AGG,101.59,102.91,100.97,102.85001,2929600.0
2005-09-01 21:30:00,AMEX:AGG,102.53999,102.81,101.3,101.55,3541100.0
2005-10-03 21:30:00,AMEX:AGG,101.0,101.24001,100.03,100.21001,3403400.0
2005-11-01 22:30:00,AMEX:AGG,100.08,100.849,99.34,100.22,4025200.0
2005-12-01 22:30:00,AMEX:AGG,99.89999,101.14,99.36,100.59,6006400.0
2006-01-03 22:30:00,AMEX:AGG,100.47,101.35001,100.16,100.53,3622300.0
2006-02-01 22:30:00,AMEX:AGG,100.14999,100.57001,99.75,100.32001,3279600.0
2006-03-01 22:30:00,AMEX:AGG,100.12,100.1499,98.7,99.08,5258400.0
2006-04-03 21:30:00,AMEX:AGG,98.53,98.96001,97.95,98.55,4148000.0
2006-05-01 21:30:00,AMEX:AGG,98.09,98.55,97.22,97.98,4671900.0
2006-06-01 21:30:00,AMEX:AGG,97.64,98.44,96.0,97.44,5642100.0
2006-07-03 21:30:00,AMEX:AGG,96.99001,98.61,96.71001,98.39999,4501100.0
2006-08-01 21:30:00,AMEX:AGG,98.17999,99.72,97.91,99.55,4822400.0
2006-09-01 21:30:00,AMEX:AGG,99.14999,100.53,98.86,100.16,4175400.0
2006-10-02 21:30:00,AMEX:AGG,99.74001,100.42999,99.06,100.42999,5049400.0
2006-11-01 22:30:00,AMEX:AGG,100.05,101.13,99.38,101.07001,5445800.0
2006-12-01 22:30:00,AMEX:AGG,100.64,101.03,99.61,99.7,8480400.0
2007-01-03 22:30:00,AMEX:AGG,100.0,100.19,99.34,99.63,8495600.0
2007-02-01 22:30:00,AMEX:AGG,99.75999,101.67,99.22,100.86,6523440.0
2007-03-01 22:30:00,AMEX:AGG,100.7,100.87,100.07001,100.25999,7120585.0
2007-04-02 21:30:00,AMEX:AGG,100.19,100.46001,99.46001,100.46001,6756548.0
2007-05-01 21:30:00,AMEX:AGG,100.0,100.77,99.03999,99.16,8500321.0
2007-06-01 21:30:00,AMEX:AGG,98.72,98.77,97.10001,98.36,8797604.0
2007-07-02 21:30:00,AMEX:AGG,97.96001,99.00999,97.32001,98.99001,9836510.0
2007-08-01 21:30:00,AMEX:AGG,98.52,100.09,98.03999,99.82001,7704500.0
2007-09-04 21:30:00,AMEX:AGG,99.98,101.0,99.09,100.02,10135130.0
2007-10-01 21:30:00,AMEX:AGG,99.82001,101.2,98.24001,100.61,12543004.0
2007-11-01 21:30:00,AMEX:AGG,100.3,102.42,100.12,101.99001,12908215.0
2007-12-03 22:30:00,AMEX:AGG,101.89999,102.58,100.2,101.17,10893010.0
2008-01-02 22:30:00,AMEX:AGG,101.36,105.49001,101.06,103.50999,12829688.0
2008-02-01 22:30:00,AMEX:AGG,103.27,103.42999,101.09,102.92999,12040304.0
2008-03-03 22:30:00,AMEX:AGG,102.39,103.47,101.22,102.67999,10288324.0
2008-04-01 21:30:00,AMEX:AGG,102.14,103.0,101.17999,102.60001,11870593.0
2008-05-01 21:30:00,AMEX:AGG,102.36,102.88,100.44,100.98,11917953.0
2008-06-02 21:30:00,AMEX:AGG,100.75999,101.3,99.19,100.39999,10445959.0
2008-07-01 21:30:00,AMEX:AGG,100.62,101.06,98.98,100.41,10004690.0
2008-08-01 21:30:00,AMEX:AGG,100.19,101.25999,98.98,100.75,8589739.0
2008-09-02 21:30:00,AMEX:AGG,100.31,102.08,97.0,98.59,17336305.0
2008-10-01 21:30:00,AMEX:AGG,97.89999,99.45,86.8,95.96001,16117621.0
2008-11-03 22:30:00,AMEX:AGG,95.99001,99.77,93.50999,98.45,12809531.0
2008-12-01 22:30:00,AMEX:AGG,98.98,104.35001,97.88,104.2,15636827.0
2009-01-02 22:30:00,AMEX:AGG,103.75,105.32001,100.88,102.13,17762307.0
