account_rewards,date
834.0280000000494,2023-10-05
1334.0829999998678,2023-10-06
1966.3599999998696,2023-10-09
1742.6670000001322,2023-10-10
-5838.7970000000205,2023-10-11
-2776.652000000002,2023-10-12
7496.792000000016,2023-10-13
1742.704999999958,2023-10-16
-14887.812120000017,2023-10-17
-10569.858499999973,2023-10-18
-9745.800000000047,2023-10-19
-3501.75,2023-10-20
6725.800000000047,2023-10-23
-13261.080000000075,2023-10-24
-2665.819999999949,2023-10-25
-6433.969999999972,2023-10-26
6798.670000000042,2023-10-27
6386.819999999949,2023-10-30
6485.729999999981,2023-10-31
18428.580000000075,2023-11-01
13596.03999999992,2023-11-02
-3670.5500000000466,2023-11-03
1073.6700000001583,2023-11-06
-806.8500000000931,2023-11-07
-8861.699999999953,2023-11-08
11200.599999999977,2023-11-09
-1448.6000000000931,2023-11-10
26522.250000000116,2023-11-13
2244.939999999944,2023-11-14
-2512.0999999999767,2023-11-15
3561.819999999949,2023-11-16
5898.429999999935,2023-11-17
-3288.25,2023-11-20
3876.210000000079,2023-11-21
1915.4600000000792,2023-11-22
-1053.859999999986,2023-11-24
496.9899999999907,2023-11-27
2409.0999999999767,2023-11-28
4448.439999999944,2023-11-29
12542.970000000088,2023-11-30
-1043.3600000001024,2023-12-01
-4313.479999999981,2023-12-04
-2158.719999999972,2023-12-05
5340.479999999981,2023-12-06
2882.4599999999627,2023-12-07
4866.840000000084,2023-12-08
2500.0,2023-12-11
19560.709999999963,2023-12-12
12087.860000000102,2023-12-13
-6981.25,2023-12-14
1351.5999999998603,2023-12-15
8322.280000000028,2023-12-18
-14519.190000000177,2023-12-19
8079.75,2023-12-20
3099.190000000177,2023-12-21
5648.920000000158,2023-12-22
2790.219999999972,2023-12-26
900.2299999999814,2023-12-27
-5578.889999999898,2023-12-28
-4976.1500000003725,2023-12-29
-13444.129999999888,2024-01-02
-2050.0800000000745,2024-01-03
1039.3900000001304,2024-01-04
