account_rewards,date
-3.8850000000093132,2025-01-07
-2132.954000000027,2025-01-08
78.07600000000093,2025-01-10
464.0260000000708,2025-01-13
5862.891999999993,2025-01-14
-643.2950000000419,2025-01-15
4336.79999999993,2025-01-16
4886.170000000158,2025-01-17
2733.5500000000466,2025-01-21
3245.2379999998957,2025-01-22
-1593.094000000041,2025-01-23
-10610.956000000006,2025-01-24
6906.9220000000205,2025-01-27
-3776.170359999989,2025-01-28
5540.280000000028,2025-01-29
-5240.879999999888,2025-01-30
-6188.119999999995,2025-01-31
6698.35999999987,2025-02-03
3726.240000000107,2025-02-04
3028.0,2025-02-05
-7946.4400000000605,2025-02-06
6234.239999999991,2025-02-07
74.55999999993946,2025-02-10
-3016.839999999851,2025-02-11
9780.999999999884,2025-02-12
820.520000000135,2025-02-13
2240.9999999998836,2025-02-14
1964.719999999972,2025-02-18
-2596.5999999999767,2025-02-19
-13776.479999999981,2025-02-20
-4496.039999999921,2025-02-21
-3283.6400000001304,2025-02-24
1233.8399999999674,2025-02-25
-14273.959999999963,2025-02-26
12229.079999999958,2025-02-27
-14918.59999999986,2025-02-28
-9219.23999999999,2025-03-03
9875.439999999944,2025-03-04
-14583.79999999993,2025-03-05
4487.959999999846,2025-03-06
-21752.879999999772,2025-03-07
-6364.640000000247,2025-03-10
3869.6400000001304,2025-03-11
-9966.600000000093,2025-03-12
16409.160000000033,2025-03-13
6971.280000000028,2025-03-14
-8398.919999999925,2025-03-17
8810.199999999837,2025-03-18
-2746.7199999998556,2025-03-19
-2580.1200000001118,2025-03-20
13476.880000000121,2025-03-21
1929.6800000000512,2025-03-24
-10075.64000000013,2025-03-25
-1704.839999999851,2025-03-26
-15925.600000000093,2025-03-27
5265.479999999981,2025-03-28
2417.280000000028,2025-03-31
4754.760000000009,2025-04-01
-38416.40000000002,2025-04-02
-46239.520000000135,2025-04-03
-877.8797600000398,2025-04-04
-959.3009999998612,2025-04-07
10928.594000000041,2025-04-08
