account_value,date,daily_return
1000000.0,2023-04-05,
999846.5649999998,2023-04-06,-0.0001534350000002016
999918.2329999999,2023-04-10,7.167899806703737e-05
1000791.8399999999,2023-04-11,0.00087367843806474
1000485.139,2023-04-12,-0.00030645833403264433
1002894.5019999999,2023-04-13,0.002408194690835863
999963.373,2023-04-14,-0.0029226693277851767
1000668.7240000002,2023-04-17,0.0007053768358376011
1000953.9670000002,2023-04-18,0.0002850523786330772
1000030.1680000003,2023-04-19,-0.0009229185661441264
999759.4660000002,2023-04-20,-0.00027069383370847966
997387.7860000003,2023-04-21,-0.002372250606927473
997613.3170000003,2023-04-24,0.00022612167821356444
992544.8250000003,2023-04-25,-0.005080617824190448
989260.7190000003,2023-04-26,-0.0033087734853688433
994115.8440000003,2023-04-27,0.004907831582464661
997441.6420000002,2023-04-28,0.003345483345902567
995300.2290000003,2023-05-01,-0.0021469055529966807
994745.9390000002,2023-05-02,-0.0005569073369519062
997583.6770000003,2023-05-03,0.0028527263985140827
995589.0755700003,2023-05-04,-0.0019994327052325067
998972.6132900004,2023-05-05,0.0033985283718214188
998855.4054900004,2023-05-08,-0.00011732834157884842
999926.2284100003,2023-05-09,0.0010720499825243035
1000274.6134000003,2023-05-10,0.0003484106928106634
994320.3402800002,2023-05-11,-0.005952638445717473
992152.7085200003,2023-05-12,-0.002180013494835542
999457.1345200004,2023-05-15,0.007362199324029595
987585.4311600004,2023-05-16,-0.011878151598469056
994413.9274400003,2023-05-17,0.00691433476492187
992871.4883700003,2023-05-18,-0.0015511036475231998
992917.3644500002,2023-05-19,4.620545613143179e-05
996683.2111700004,2023-05-22,0.003792709096276159
991442.9268800003,2023-05-23,-0.005257723047073837
982441.5880000002,2023-05-24,-0.009079028793242405
977123.3921800002,2023-05-25,-0.005413243784626931
985528.2904200002,2023-05-26,0.008601675394597219
985521.2184600002,2023-05-30,-7.175806183035149e-06
979798.4108600003,2023-05-31,-0.005806884207873786
989810.0792700002,2023-06-01,0.01021809006733565
1001512.5383300005,2023-06-02,0.011822933818405934
999001.3283300004,2023-06-05,-0.002507417435020254
1010141.2583300003,2023-06-06,0.011151066253958009
1012406.6183300003,2023-06-07,0.002242617041249506
1016462.6583300004,2023-06-08,0.0040063349316015184
1013060.1983300004,2023-06-09,-0.003347353660379415
1015837.2983300004,2023-06-12,0.0027412981030918715
1020741.8983300002,2023-06-13,0.00482813537961535
1018849.6883300003,2023-06-14,-0.0018537595087413372
1027693.6983300003,2023-06-15,0.008680387402872247
1023870.4883300003,2023-06-16,-0.003720184337232646
1013101.7783300005,2023-06-20,-0.010517648592024864
1010970.7883300005,2023-06-21,-0.0021034313092537227
1003310.7483300004,2023-06-22,-0.007576915266417794
993539.9883300004,2023-06-23,-0.009738518217076164
997344.7883300002,2023-06-26,0.0038295388657634266
1005513.9483300003,2023-06-27,0.008190908596092283
1005412.3583300003,2023-06-28,-0.00010103290975593815
1010108.4383300004,2023-06-29,0.004670799956945304
1016681.9083300004,2023-06-30,0.006507687442813381
1020589.4683300004,2023-07-03,0.003843444019200337
1013598.8583300004,2023-07-05,-0.006849580773588437
1003150.8883300003,2023-07-06,-0.010307795745956194
1012426.9183300004,2023-07-07,0.009246894069387945
