datetime,symbol,open,high,low,close,volume
2024-07-01 21:30:00,NASDAQ:META,505.1,506.5,501.1,501.27,126517.0
2024-07-01 21:45:00,NASDAQ:META,501.47,502.0,494.56,496.68,183089.0
2024-07-01 22:00:00,NASDAQ:META,496.77,498.49,493.65,493.68,98851.0
2024-07-01 22:15:00,NASDAQ:META,493.75,497.26,493.17,497.26,72170.0
2024-07-01 22:30:00,NASDAQ:META,497.25,497.66,494.85,495.11,72667.0
2024-07-01 22:45:00,NASDAQ:META,495.16,497.5,494.85,497.44,40176.0
2024-07-01 23:00:00,NASDAQ:META,497.27,498.89,496.56,498.87,38194.0
2024-07-01 23:15:00,NASDAQ:META,498.83,500.01,498.5,499.72,45349.0
2024-07-01 23:30:00,NASDAQ:META,499.6,499.6,498.18,498.46,29422.0
2024-07-01 23:45:00,NASDAQ:META,498.55,500.16,498.54,499.97,34316.0
2024-07-02 00:00:00,NASDAQ:META,499.94,501.05,499.55,500.79,29748.0
2024-07-02 00:15:00,NASDAQ:META,500.76,502.2,500.6,501.71,32863.0
2024-07-02 00:30:00,NASDAQ:META,501.66,502.26,501.19,501.97,30936.0
2024-07-02 00:45:00,NASDAQ:META,502.0,502.52,501.03,501.3,26894.0
2024-07-02 01:00:00,NASDAQ:META,501.39,502.61,500.84,502.56,16917.0
2024-07-02 01:15:00,NASDAQ:META,502.45,502.84,501.29,502.49,17507.0
2024-07-02 01:30:00,NASDAQ:META,502.43,503.64,502.21,503.2,27364.0
2024-07-02 01:45:00,NASDAQ:META,503.14,503.41,502.555,503.19,22832.0
2024-07-02 02:00:00,NASDAQ:META,503.16,503.76,502.32,503.55,19637.0
2024-07-02 02:15:00,NASDAQ:META,503.62,503.89,502.55,502.61,25424.0
2024-07-02 02:30:00,NASDAQ:META,502.61,503.59,502.35,503.59,21423.0
2024-07-02 02:45:00,NASDAQ:META,503.59,503.9,503.08,503.79,21812.0
2024-07-02 03:00:00,NASDAQ:META,503.81,504.21,503.17,503.905,17710.0
2024-07-02 03:15:00,NASDAQ:META,503.92,503.93,502.72,503.26,23828.0
2024-07-02 03:30:00,NASDAQ:META,503.25,504.02,503.12,503.76,20645.0
2024-07-02 03:45:00,NASDAQ:META,503.75,505.76,503.4,504.6,81250.0
2024-07-02 21:30:00,NASDAQ:META,500.485,503.65,499.46,502.38,69357.0
2024-07-02 21:45:00,NASDAQ:META,502.47,502.95,501.19,502.25,37299.0
2024-07-02 22:00:00,NASDAQ:META,502.21,504.24,501.21,502.0,39919.0
2024-07-02 22:15:00,NASDAQ:META,501.98,503.4,501.41,503.36,19605.0
2024-07-02 22:30:00,NASDAQ:META,503.37,505.33,503.37,503.59,37298.0
2024-07-02 22:45:00,NASDAQ:META,503.56,504.33,503.03,503.94,30351.0
2024-07-02 23:00:00,NASDAQ:META,503.97,504.6,503.54,504.08,39094.0
2024-07-02 23:15:00,NASDAQ:META,504.04,504.62,502.82,504.58,24969.0
2024-07-02 23:30:00,NASDAQ:META,504.585,507.7,504.585,506.79,53717.0
2024-07-02 23:45:00,NASDAQ:META,506.8,506.8,505.03,505.17,20463.0
2024-07-03 00:00:00,NASDAQ:META,505.29,505.31,504.14,504.15,16468.0
2024-07-03 00:15:00,NASDAQ:META,504.15,505.06,504.12,504.91,8820.0
2024-07-03 00:30:00,NASDAQ:META,504.965,505.5,504.87,505.29,9839.0
2024-07-03 00:45:00,NASDAQ:META,505.32,507.06,505.3,506.99,21413.0
2024-07-03 01:00:00,NASDAQ:META,506.91,508.84,506.91,508.5,56285.0
2024-07-03 01:15:00,NASDAQ:META,508.56,509.81,508.56,509.27,60396.0
2024-07-03 01:30:00,NASDAQ:META,509.27,510.255,508.68,510.255,29029.0
2024-07-03 01:45:00,NASDAQ:META,510.225,510.52,509.14,510.09,31029.0
2024-07-03 02:00:00,NASDAQ:META,510.23,510.27,508.4,508.49,34358.0
2024-07-03 02:15:00,NASDAQ:META,508.41,509.21,508.36,509.11,19479.0
2024-07-03 02:30:00,NASDAQ:META,509.08,509.52,508.53,509.25,27368.0
2024-07-03 02:45:00,NASDAQ:META,509.28,510.08,509.235,509.51,32245.0
2024-07-03 03:00:00,NASDAQ:META,509.5,510.0,508.85,509.11,24087.0
2024-07-03 03:15:00,NASDAQ:META,509.07,509.58,508.85,509.33,19247.0
2024-07-03 03:30:00,NASDAQ:META,509.3,509.69,508.4,508.66,34375.0
2024-07-03 03:45:00,NASDAQ:META,508.64,509.69,508.44,509.58,71703.0
2024-07-03 21:30:00,NASDAQ:META,506.37,510.36,506.0,509.51,87150.0
2024-07-03 21:45:00,NASDAQ:META,509.5,510.88,509.2,510.07,42743.0
2024-07-03 22:00:00,NASDAQ:META,510.0,510.75,507.47,508.65,51477.0
2024-07-03 22:15:00,NASDAQ:META,508.64,509.25,506.8,507.21,33558.0
2024-07-03 22:30:00,NASDAQ:META,507.32,508.51,506.3,508.5,46286.0
2024-07-03 22:45:00,NASDAQ:META,508.53,509.4,508.05,508.18,39889.0
2024-07-03 23:00:00,NASDAQ:META,508.14,509.06,506.98,509.0,25199.0
2024-07-03 23:15:00,NASDAQ:META,508.87,510.0,508.5,509.57,49841.0
2024-07-03 23:30:00,NASDAQ:META,509.65,510.0,508.67,509.96,18288.0
2024-07-03 23:45:00,NASDAQ:META,509.88,510.37,509.53,510.36,31491.0
2024-07-04 00:00:00,NASDAQ:META,510.39,511.26,509.81,510.02,47756.0
2024-07-04 00:15:00,NASDAQ:META,509.94,510.25,509.25,509.96,21424.0
2024-07-04 00:30:00,NASDAQ:META,509.85,510.26,509.68,509.99,29664.0
2024-07-04 00:45:00,NASDAQ:META,509.97,510.64,509.5,510.0,85570.0
2024-07-05 21:30:00,NASDAQ:META,512.08,521.68,511.44,521.41,283536.0
2024-07-05 21:45:00,NASDAQ:META,521.36,523.14,520.53,522.45,194583.0
2024-07-05 22:00:00,NASDAQ:META,522.46,525.95,522.08,522.58,194870.0
2024-07-05 22:15:00,NASDAQ:META,522.6,525.02,522.6,524.8,104758.0
2024-07-05 22:30:00,NASDAQ:META,524.92,525.81,524.08,525.25,83180.0
2024-07-05 22:45:00,NASDAQ:META,525.27,528.27,525.21,527.11,129963.0
2024-07-05 23:00:00,NASDAQ:META,527.12,532.56,526.76,532.03,164561.0
2024-07-05 23:15:00,NASDAQ:META,531.97,535.67,531.63,533.37,231560.0
2024-07-05 23:30:00,NASDAQ:META,533.42,534.09,530.34,530.78,105452.0
2024-07-05 23:45:00,NASDAQ:META,530.79,533.0,530.11,532.9,108208.0
2024-07-06 00:00:00,NASDAQ:META,532.9,532.9,528.76,529.82,103430.0
2024-07-06 00:15:00,NASDAQ:META,529.83,531.3,529.26,530.96,44403.0
2024-07-06 00:30:00,NASDAQ:META,531.04,531.57,529.52,529.67,94468.0
2024-07-06 00:45:00,NASDAQ:META,529.72,531.35,529.02,530.88,84820.0
2024-07-06 01:00:00,NASDAQ:META,530.87,533.63,530.72,533.63,98447.0
2024-07-06 01:15:00,NASDAQ:META,533.63,534.25,532.67,534.2,57859.0
2024-07-06 01:30:00,NASDAQ:META,534.14,534.41,533.1,534.01,94282.0
2024-07-06 01:45:00,NASDAQ:META,533.96,534.34,532.4,532.52,58418.0
2024-07-06 02:00:00,NASDAQ:META,532.53,534.07,532.52,533.81,31260.0
2024-07-06 02:15:00,NASDAQ:META,533.85,535.64,533.41,534.75,81526.0
2024-07-06 02:30:00,NASDAQ:META,534.77,535.28,533.88,535.0,52062.0
2024-07-06 02:45:00,NASDAQ:META,535.0,536.26,534.91,535.24,95676.0
2024-07-06 03:00:00,NASDAQ:META,535.18,536.76,535.09,536.25,96868.0
2024-07-06 03:15:00,NASDAQ:META,536.25,537.56,535.92,537.2,82927.0
2024-07-06 03:30:00,NASDAQ:META,537.19,539.77,536.29,539.44,193070.0
2024-07-06 03:45:00,NASDAQ:META,539.53,540.87,538.6,539.88,287683.0
2024-07-08 21:30:00,NASDAQ:META,542.55,542.96,532.4,533.27,240835.0
2024-07-08 21:45:00,NASDAQ:META,533.3,533.85,530.25,531.62,146430.0
2024-07-08 22:00:00,NASDAQ:META,531.62,532.7,529.22,532.15,133881.0
2024-07-08 22:15:00,NASDAQ:META,532.25,532.66,529.41,529.91,107833.0
2024-07-08 22:30:00,NASDAQ:META,529.87,530.62,528.78,530.34,87318.0
2024-07-08 22:45:00,NASDAQ:META,530.37,530.46,528.82,530.05,78108.0
2024-07-08 23:00:00,NASDAQ:META,529.96,531.04,529.85,530.32,64610.0
2024-07-08 23:15:00,NASDAQ:META,530.43,533.41,530.27,533.41,76476.0
2024-07-08 23:30:00,NASDAQ:META,533.44,534.29,531.78,532.505,88195.0
2024-07-08 23:45:00,NASDAQ:META,532.54,533.63,531.88,533.53,47351.0
2024-07-09 00:00:00,NASDAQ:META,533.49,533.49,530.0,530.63,44383.0
2024-07-09 00:15:00,NASDAQ:META,530.67,530.7,529.56,530.09,38584.0
2024-07-09 00:30:00,NASDAQ:META,530.03,530.815,529.7,530.65,41694.0
2024-07-09 00:45:00,NASDAQ:META,530.595,531.01,529.4,529.4,57357.0
2024-07-09 01:00:00,NASDAQ:META,529.4,529.64,528.95,529.48,54436.0
2024-07-09 01:15:00,NASDAQ:META,529.435,530.18,529.035,529.88,37999.0
2024-07-09 01:30:00,NASDAQ:META,530.01,530.55,529.685,529.73,35214.0
2024-07-09 01:45:00,NASDAQ:META,529.76,530.13,529.565,529.94,26619.0
2024-07-09 02:00:00,NASDAQ:META,529.94,530.08,528.95,529.83,48585.0
2024-07-09 02:15:00,NASDAQ:META,529.88,529.96,528.55,528.755,57304.0
2024-07-09 02:30:00,NASDAQ:META,528.81,528.81,526.66,528.0,109880.0
2024-07-09 02:45:00,NASDAQ:META,527.97,529.61,527.51,529.2,32655.0
2024-07-09 03:00:00,NASDAQ:META,529.15,529.15,528.42,528.42,17781.0
2024-07-09 03:15:00,NASDAQ:META,528.46,528.46,527.55,527.8,33023.0
2024-07-09 03:30:00,NASDAQ:META,527.73,528.21,526.98,528.06,63698.0
2024-07-09 03:45:00,NASDAQ:META,528.03,529.66,527.9,529.28,136948.0
2024-07-09 21:30:00,NASDAQ:META,533.76,537.5,532.37,533.67,180314.0
2024-07-09 21:45:00,NASDAQ:META,533.89,535.65,533.33,534.5,85887.0
2024-07-09 22:00:00,NASDAQ:META,534.51,535.39,532.7,533.65,69298.0
2024-07-09 22:15:00,NASDAQ:META,533.7,534.43,531.02,532.52,72639.0
2024-07-09 22:30:00,NASDAQ:META,532.425,533.05,530.17,532.83,62269.0
2024-07-09 22:45:00,NASDAQ:META,532.87,533.8,531.78,532.73,47044.0
2024-07-09 23:00:00,NASDAQ:META,532.71,532.74,530.75,531.43,28267.0
2024-07-09 23:15:00,NASDAQ:META,531.34,531.93,529.59,530.78,61551.0
2024-07-09 23:30:00,NASDAQ:META,530.78,533.1,530.78,532.73,40474.0
2024-07-09 23:45:00,NASDAQ:META,532.72,533.5,532.68,533.2,35817.0
2024-07-10 00:00:00,NASDAQ:META,533.18,533.85,532.2,533.57,24271.0
2024-07-10 00:15:00,NASDAQ:META,533.46,534.01,531.59,532.04,36537.0
2024-07-10 00:30:00,NASDAQ:META,532.1,532.38,531.12,531.82,25594.0
2024-07-10 00:45:00,NASDAQ:META,531.82,532.0,530.77,532.0,26659.0
2024-07-10 01:00:00,NASDAQ:META,532.0,532.26,531.52,531.96,12734.0
2024-07-10 01:15:00,NASDAQ:META,532.0,532.59,529.7,529.8,37146.0
2024-07-10 01:30:00,NASDAQ:META,529.75,531.18,529.75,530.98,11867.0
2024-07-10 01:45:00,NASDAQ:META,530.86,531.76,530.44,531.6,11245.0
2024-07-10 02:00:00,NASDAQ:META,531.6,531.79,530.79,530.87,19391.0
2024-07-10 02:15:00,NASDAQ:META,530.87,531.34,530.86,531.08,13923.0
2024-07-10 02:30:00,NASDAQ:META,531.15,531.63,530.9,531.56,14770.0
2024-07-10 02:45:00,NASDAQ:META,531.47,532.1,530.73,531.19,29822.0
2024-07-10 03:00:00,NASDAQ:META,531.22,531.6,530.92,531.18,27616.0
2024-07-10 03:15:00,NASDAQ:META,531.14,531.3,530.72,531.05,13386.0
2024-07-10 03:30:00,NASDAQ:META,531.07,531.1,530.2,530.34,41106.0
2024-07-10 03:45:00,NASDAQ:META,530.28,530.34,528.21,529.97,108805.0
2024-07-10 21:30:00,NASDAQ:META,530.73,533.2,529.14,530.2,87254.0
2024-07-10 21:45:00,NASDAQ:META,530.1,531.24,528.41,531.17,58383.0
2024-07-10 22:00:00,NASDAQ:META,531.08,534.15,530.82,533.66,83930.0
2024-07-10 22:15:00,NASDAQ:META,533.52,533.79,531.29,531.78,47753.0
2024-07-10 22:30:00,NASDAQ:META,531.78,532.83,530.48,530.58,33717.0
2024-07-10 22:45:00,NASDAQ:META,530.55,531.41,529.48,530.38,39959.0
2024-07-10 23:00:00,NASDAQ:META,530.29,531.1,529.1,530.66,35240.0
2024-07-10 23:15:00,NASDAQ:META,530.73,532.44,530.47,532.44,23040.0
2024-07-10 23:30:00,NASDAQ:META,532.44,535.48,532.44,535.01,123278.0
2024-07-10 23:45:00,NASDAQ:META,534.93,536.16,534.27,535.96,49165.0
2024-07-11 00:00:00,NASDAQ:META,535.94,536.4,535.12,535.68,42401.0
2024-07-11 00:15:00,NASDAQ:META,535.66,537.69,535.56,537.18,51169.0
2024-07-11 00:30:00,NASDAQ:META,537.3,537.42,536.53,537.0,24290.0
2024-07-11 00:45:00,NASDAQ:META,536.99,537.58,536.15,537.25,20680.0
2024-07-11 01:00:00,NASDAQ:META,537.24,538.42,536.89,537.97,36409.0
2024-07-11 01:15:00,NASDAQ:META,538.03,538.49,536.63,536.84,27288.0
2024-07-11 01:30:00,NASDAQ:META,536.89,537.56,536.63,537.5,14792.0
2024-07-11 01:45:00,NASDAQ:META,537.46,538.28,537.36,538.22,24300.0
2024-07-11 02:00:00,NASDAQ:META,538.23,538.35,537.7,538.14,26644.0
2024-07-11 02:15:00,NASDAQ:META,538.18,538.28,537.8,537.99,30400.0
2024-07-11 02:30:00,NASDAQ:META,537.99,538.43,537.44,538.31,41818.0
2024-07-11 02:45:00,NASDAQ:META,538.31,538.85,536.74,536.87,42167.0
2024-07-11 03:00:00,NASDAQ:META,536.74,536.74,534.84,535.38,39466.0
2024-07-11 03:15:00,NASDAQ:META,535.38,535.58,533.99,534.79,32338.0
2024-07-11 03:30:00,NASDAQ:META,534.81,535.18,533.6,533.77,24651.0
2024-07-11 03:45:00,NASDAQ:META,533.7,535.82,533.7,534.49,99322.0
2024-07-11 21:30:00,NASDAQ:META,530.995,535.43,530.42,533.86,93135.0
2024-07-11 21:45:00,NASDAQ:META,533.9,534.15,528.76,530.47,116570.0
2024-07-11 22:00:00,NASDAQ:META,530.46,530.48,524.39,524.6,134465.0
2024-07-11 22:15:00,NASDAQ:META,524.64,524.92,520.0,523.16,148544.0
2024-07-11 22:30:00,NASDAQ:META,523.13,524.73,521.82,522.26,69514.0
2024-07-11 22:45:00,NASDAQ:META,522.34,523.68,521.04,521.09,60242.0
2024-07-11 23:00:00,NASDAQ:META,521.03,521.56,519.25,520.92,109325.0
2024-07-11 23:15:00,NASDAQ:META,520.81,521.14,514.7,514.85,129378.0
2024-07-11 23:30:00,NASDAQ:META,514.88,516.3,513.09,514.66,154701.0
2024-07-11 23:45:00,NASDAQ:META,514.7,515.96,513.6,514.84,59268.0
2024-07-12 00:00:00,NASDAQ:META,514.9,516.84,514.35,516.41,48536.0
2024-07-12 00:15:00,NASDAQ:META,516.45,516.85,514.02,515.54,52215.0
2024-07-12 00:30:00,NASDAQ:META,515.54,516.22,514.5,515.75,38532.0
2024-07-12 00:45:00,NASDAQ:META,515.84,515.9,513.09,513.87,78451.0
2024-07-12 01:00:00,NASDAQ:META,513.92,514.12,512.88,513.94,30196.0
2024-07-12 01:15:00,NASDAQ:META,513.84,514.45,513.03,514.0,24737.0
2024-07-12 01:30:00,NASDAQ:META,514.0,514.0,511.11,511.12,74432.0
2024-07-12 01:45:00,NASDAQ:META,511.12,511.14,509.55,510.37,95198.0
2024-07-12 02:00:00,NASDAQ:META,510.35,510.58,508.37,510.34,73013.0
2024-07-12 02:15:00,NASDAQ:META,510.35,510.73,509.53,510.13,43776.0
2024-07-12 02:30:00,NASDAQ:META,510.04,512.44,509.8,512.44,47254.0
2024-07-12 02:45:00,NASDAQ:META,512.37,512.75,511.11,512.395,37136.0
2024-07-12 03:00:00,NASDAQ:META,512.4,513.73,510.85,511.22,58491.0
2024-07-12 03:15:00,NASDAQ:META,511.16,512.81,510.78,512.43,41905.0
2024-07-12 03:30:00,NASDAQ:META,512.49,513.98,511.44,513.1,49087.0
2024-07-12 03:45:00,NASDAQ:META,513.125,513.75,512.25,512.67,142995.0
2024-07-12 21:30:00,NASDAQ:META,497.755,501.85,494.23,498.03,390615.0
2024-07-12 21:45:00,NASDAQ:META,498.115,501.67,497.6,500.25,167860.0
2024-07-12 22:00:00,NASDAQ:META,500.32,503.15,499.06,502.33,152022.0
2024-07-12 22:15:00,NASDAQ:META,502.41,502.75,497.85,500.16,100680.0
2024-07-12 22:30:00,NASDAQ:META,500.26,507.09,500.26,506.8,157616.0
2024-07-12 22:45:00,NASDAQ:META,506.86,508.1,504.03,504.03,138559.0
2024-07-12 23:00:00,NASDAQ:META,504.04,505.43,503.54,504.13,69739.0
2024-07-12 23:15:00,NASDAQ:META,504.15,506.0,503.62,506.0,49211.0
2024-07-12 23:30:00,NASDAQ:META,506.0,507.14,505.08,506.65,87320.0
2024-07-12 23:45:00,NASDAQ:META,506.65,506.7,504.54,504.68,57682.0
2024-07-13 00:00:00,NASDAQ:META,504.6,505.12,501.8,502.0,65490.0
2024-07-13 00:15:00,NASDAQ:META,502.005,503.79,501.85,502.7,50867.0
