symbol,open,high,low,close,volume
COINBASE:SOLUSD,101.13,102.5,100.5,101.03,120627.111
COINBASE:SOLUSD,101.04,102.28,100.11,101.53,81298.881
COINBASE:SOLUSD,101.5,102.12,100.62,101.25,57232.892
COINBASE:SOLUSD,101.23,103.19,101.22,102.64,49977.535
COINBASE:SOLUSD,102.66,102.84,99.24,99.7,105090.17
COINBASE:SOLUSD,99.7,102.12,98.83,100.84,112672.432
COINBASE:SOLUSD,100.84,101.26,97.0,98.09,176171.281
COINBASE:SOLUSD,98.07,98.51,95.36,97.93,163922.082
COINBASE:SOLUSD,97.94,98.94,97.12,98.02,88334.004
COINBASE:SOLUSD,98.02,100.22,98.02,99.23,81507.79
COINBASE:SOLUSD,99.25,100.57,97.92,100.02,83915.921
COINBASE:SOLUSD,100.02,100.35,97.85,98.43,95352.752
COINBASE:SOLUSD,98.43,99.52,98.07,98.76,31302.684
COINBASE:SOLUSD,98.75,99.0,93.4,94.5,132706.186
COINBASE:SOLUSD,94.51,94.66,91.57,94.61,173205.05
COINBASE:SOLUSD,94.58,95.76,93.81,95.07,71767.582
COINBASE:SOLUSD,95.08,95.44,94.0,94.5,54530.206
COINBASE:SOLUSD,94.53,95.23,92.89,94.29,63821.909
COINBASE:SOLUSD,94.3,96.52,94.26,95.26,68255.033
COINBASE:SOLUSD,95.25,97.35,95.0,96.84,70278.857
COINBASE:SOLUSD,96.9,97.3,94.6,95.13,76356.78
COINBASE:SOLUSD,95.12,95.71,93.28,94.67,104479.411
COINBASE:SOLUSD,94.71,94.71,92.27,93.84,82712.452
COINBASE:SOLUSD,93.84,96.36,93.6,94.24,118605.891
COINBASE:SOLUSD,94.22,95.15,91.51,92.95,138041.708
COINBASE:SOLUSD,92.94,95.58,92.88,94.03,96332.178
COINBASE:SOLUSD,94.07,95.43,93.72,95.31,70054.45
COINBASE:SOLUSD,95.33,95.65,93.0,93.22,47821.335
COINBASE:SOLUSD,93.3,95.1,93.3,94.59,30038.675
COINBASE:SOLUSD,94.6,96.78,93.7,96.27,90439.783
COINBASE:SOLUSD,96.28,96.88,93.42,94.01,76251.132
COINBASE:SOLUSD,94.01,94.91,93.1,94.35,81628.759
COINBASE:SOLUSD,94.35,95.07,94.08,94.81,56099.448
COINBASE:SOLUSD,94.83,95.35,92.05,92.94,103883.973
COINBASE:SOLUSD,92.88,92.95,87.65,89.48,382914.458
COINBASE:SOLUSD,89.52,90.94,88.0,90.31,192394.142
COINBASE:SOLUSD,90.32,90.6,85.46,87.27,485790.426
COINBASE:SOLUSD,87.26,89.64,86.95,89.34,119306.338
COINBASE:SOLUSD,89.33,90.74,88.79,89.74,139512.697
COINBASE:SOLUSD,89.74,91.16,88.6,89.3,67249.602
COINBASE:SOLUSD,89.33,92.29,89.01,92.27,65893.653
COINBASE:SOLUSD,92.28,95.39,92.26,93.96,445187.302
COINBASE:SOLUSD,93.95,95.76,93.56,94.66,209818.812
COINBASE:SOLUSD,94.75,96.78,93.83,96.75,202429.838
COINBASE:SOLUSD,96.78,99.99,96.56,99.38,290535.86
COINBASE:SOLUSD,99.34,99.54,96.4,96.76,164208.713
COINBASE:SOLUSD,96.76,98.75,96.06,98.0,226139.547
COINBASE:SOLUSD,98.0,99.0,95.38,97.1,197523.144
COINBASE:SOLUSD,97.13,99.9,96.65,99.87,174327.005
COINBASE:SOLUSD,99.91,104.0,99.57,102.22,281484.348
COINBASE:SOLUSD,102.21,102.84,100.75,101.89,85759.047
COINBASE:SOLUSD,101.9,102.7,99.6,100.21,72960.936
COINBASE:SOLUSD,100.25,102.35,99.81,101.91,52703.409
COINBASE:SOLUSD,101.89,102.41,96.0,100.84,122994.797
COINBASE:SOLUSD,100.86,102.21,98.56,99.85,140877.685
COINBASE:SOLUSD,99.85,101.5,99.43,99.93,122270.222
COINBASE:SOLUSD,99.92,100.7,98.32,99.33,98948.712
COINBASE:SOLUSD,99.34,104.16,95.55,96.29,307709.319
COINBASE:SOLUSD,96.27,100.0,95.78,99.42,180587.067
COINBASE:SOLUSD,99.36,100.2,97.55,99.19,99921.662
COINBASE:SOLUSD,99.13,100.02,98.55,99.69,69710.094
COINBASE:SOLUSD,99.69,100.42,98.62,99.37,46272.017
COINBASE:SOLUSD,99.39,99.39,98.08,98.16,58005.983
COINBASE:SOLUSD,98.17,98.25,96.29,97.07,52671.711
COINBASE:SOLUSD,97.07,98.26,96.63,97.38,55319.738
COINBASE:SOLUSD,97.34,97.69,92.03,93.7,243308.458
COINBASE:SOLUSD,93.75,95.1,92.14,94.77,330090.989
COINBASE:SOLUSD,94.78,96.93,94.0,96.86,125231.879
COINBASE:SOLUSD,96.86,98.35,94.89,96.31,265320.656
COINBASE:SOLUSD,96.35,102.0,93.1,101.7,318693.833
COINBASE:SOLUSD,101.74,105.55,100.26,102.01,467794.406
COINBASE:SOLUSD,102.02,102.14,99.21,99.34,208811.198
COINBASE:SOLUSD,99.34,100.43,99.17,100.31,105828.999
COINBASE:SOLUSD,100.3,101.76,99.03,99.83,119149.007
COINBASE:SOLUSD,99.83,100.62,98.0,99.72,134521.151
COINBASE:SOLUSD,99.7,101.19,99.58,100.47,179240.833
COINBASE:SOLUSD,100.46,104.62,100.44,104.48,116763.838
COINBASE:SOLUSD,104.5,107.11,103.67,105.77,271237.621
COINBASE:SOLUSD,105.71,107.25,99.61,100.75,385746.578
COINBASE:SOLUSD,100.79,101.4,97.5,100.79,395775.203
COINBASE:SOLUSD,100.81,101.5,99.87,101.33,194583.617
COINBASE:SOLUSD,101.33,102.35,99.49,99.77,198347.465
COINBASE:SOLUSD,99.75,100.91,99.0,99.91,112871.002
COINBASE:SOLUSD,99.9,100.32,97.5,98.74,115504.158
COINBASE:SOLUSD,98.75,99.48,97.7,97.73,81089.991
COINBASE:SOLUSD,97.69,99.69,97.65,99.55,55555.189
COINBASE:SOLUSD,99.51,100.47,98.14,98.86,43388.899
COINBASE:SOLUSD,98.86,98.94,97.61,98.3,33435.479
COINBASE:SOLUSD,98.28,99.1,97.79,98.25,34173.894
COINBASE:SOLUSD,98.22,99.33,96.55,98.09,84034.266
COINBASE:SOLUSD,98.09,98.95,95.03,95.25,201288.494
COINBASE:SOLUSD,95.24,96.64,92.65,95.31,259296.163
COINBASE:SOLUSD,95.31,96.1,94.12,95.11,105028.708
COINBASE:SOLUSD,95.1,95.89,91.74,93.02,152459.879
COINBASE:SOLUSD,93.0,93.12,86.77,92.1,326605.545
COINBASE:SOLUSD,92.11,92.61,89.5,91.26,148827.485
COINBASE:SOLUSD,91.25,92.02,90.32,91.07,71472.085
COINBASE:SOLUSD,91.04,92.62,90.88,92.5,74962.842
COINBASE:SOLUSD,92.53,93.28,92.24,92.56,46410.216
COINBASE:SOLUSD,92.56,93.2,92.07,92.56,43679.864
COINBASE:SOLUSD,92.56,92.6,91.49,92.2,59397.22
COINBASE:SOLUSD,92.18,92.67,91.64,92.12,52227.79
COINBASE:SOLUSD,92.17,93.32,91.06,92.86,64939.14
COINBASE:SOLUSD,92.89,93.14,91.58,92.84,45296.0
COINBASE:SOLUSD,92.83,95.71,92.31,94.9,177025.914
COINBASE:SOLUSD,94.9,97.51,94.77,96.52,299433.162
COINBASE:SOLUSD,96.53,96.72,95.05,95.87,84189.662
COINBASE:SOLUSD,95.86,96.22,94.18,96.02,105576.107
COINBASE:SOLUSD,96.01,96.95,94.6,96.9,114635.743
COINBASE:SOLUSD,96.88,98.21,95.92,97.48,137101.43
COINBASE:SOLUSD,97.47,98.78,97.27,98.24,55545.472
COINBASE:SOLUSD,98.23,98.53,96.98,97.86,27450.885
COINBASE:SOLUSD,97.89,97.9,96.59,96.69,15745.026
COINBASE:SOLUSD,96.7,97.93,96.25,97.79,29113.441
COINBASE:SOLUSD,97.75,100.0,97.58,99.49,144392.309
COINBASE:SOLUSD,99.51,105.44,99.16,100.58,448666.376
COINBASE:SOLUSD,100.59,101.07,95.5,95.99,415865.276
COINBASE:SOLUSD,95.96,97.38,95.1,97.21,252866.225
COINBASE:SOLUSD,97.2,97.62,93.61,93.77,161351.872
COINBASE:SOLUSD,93.75,96.22,93.75,95.68,134257.524
COINBASE:SOLUSD,95.69,96.91,95.46,95.82,93778.804
COINBASE:SOLUSD,95.85,96.78,95.19,95.94,65644.935
COINBASE:SOLUSD,95.94,96.32,94.94,95.55,76116.594
COINBASE:SOLUSD,95.55,95.84,94.38,95.6,47805.537
COINBASE:SOLUSD,95.6,95.94,94.78,95.47,23855.438
COINBASE:SOLUSD,95.47,95.77,94.48,95.47,51284.524
COINBASE:SOLUSD,95.45,95.55,93.01,93.45,101958.486
COINBASE:SOLUSD,93.44,95.47,93.21,95.19,58411.966
COINBASE:SOLUSD,95.2,96.67,95.18,95.94,104864.579
COINBASE:SOLUSD,95.94,96.43,94.41,94.49,58226.547
COINBASE:SOLUSD,94.47,94.68,93.2,94.32,66563.841
COINBASE:SOLUSD,94.3,95.92,94.3,95.46,60623.591
COINBASE:SOLUSD,95.46,96.14,95.06,96.09,46122.292
COINBASE:SOLUSD,96.1,96.34,95.32,95.39,47515.862
COINBASE:SOLUSD,95.39,98.11,95.23,97.62,68024.025
COINBASE:SOLUSD,97.62,98.16,96.85,97.4,65387.229
COINBASE:SOLUSD,97.4,97.4,96.19,96.61,24752.049
COINBASE:SOLUSD,96.61,97.24,95.49,95.87,67495.78
COINBASE:SOLUSD,95.86,97.71,94.09,97.2,106736.558
COINBASE:SOLUSD,97.18,97.83,96.38,96.98,79105.744
COINBASE:SOLUSD,96.98,97.09,96.05,96.74,44382.611
COINBASE:SOLUSD,96.77,98.54,96.69,98.39,98781.325
COINBASE:SOLUSD,98.38,98.69,97.43,97.67,97941.814
COINBASE:SOLUSD,97.68,100.95,97.31,99.33,138035.671
COINBASE:SOLUSD,99.32,101.0,98.75,99.95,138099.905
COINBASE:SOLUSD,99.95,100.3,96.23,97.86,112641.741
COINBASE:SOLUSD,97.9,98.85,97.01,97.26,42980.107
COINBASE:SOLUSD,97.27,99.51,96.6,99.06,59972.887
COINBASE:SOLUSD,99.06,102.7,98.86,101.92,140460.802
COINBASE:SOLUSD,101.92,102.65,100.57,101.04,133525.961
COINBASE:SOLUSD,101.05,102.35,99.07,99.33,246151.36
COINBASE:SOLUSD,99.36,99.49,97.22,99.06,164551.658
COINBASE:SOLUSD,99.08,101.12,98.51,100.72,165244.046
COINBASE:SOLUSD,100.72,102.16,100.22,101.83,202779.378
COINBASE:SOLUSD,101.81,102.25,100.01,102.04,228661.338
COINBASE:SOLUSD,102.01,103.49,99.44,100.23,236608.633
COINBASE:SOLUSD,100.24,101.15,99.59,99.78,117666.868
COINBASE:SOLUSD,99.78,100.7,99.67,100.6,81077.965
COINBASE:SOLUSD,100.58,101.39,99.75,100.65,55461.367
COINBASE:SOLUSD,100.63,101.09,99.69,99.83,51218.97
COINBASE:SOLUSD,99.81,100.28,98.22,98.85,69426.882
COINBASE:SOLUSD,98.88,99.11,97.56,98.59,66411.08
COINBASE:SOLUSD,98.56,99.16,97.99,98.14,76856.532
COINBASE:SOLUSD,98.14,98.14,94.12,95.39,282273.063
COINBASE:SOLUSD,95.38,95.52,91.37,92.23,197605.454
COINBASE:SOLUSD,92.23,94.65,92.09,94.06,209518.928
COINBASE:SOLUSD,94.06,94.8,93.77,94.31,78137.797
COINBASE:SOLUSD,94.33,94.69,92.73,93.43,96738.005
COINBASE:SOLUSD,93.46,93.62,91.38,92.98,93865.767
COINBASE:SOLUSD,92.98,94.31,92.74,93.94,45603.238
COINBASE:SOLUSD,93.91,95.28,93.83,94.37,40735.834
COINBASE:SOLUSD,94.35,94.94,93.7,94.46,45161.042
COINBASE:SOLUSD,94.47,95.35,94.3,94.7,50264.429
COINBASE:SOLUSD,94.67,94.67,93.7,94.13,42532.577
COINBASE:SOLUSD,94.14,94.21,90.6,91.13,189411.401
COINBASE:SOLUSD,91.13,91.39,87.0,91.33,413953.324
COINBASE:SOLUSD,91.34,94.58,90.52,94.02,227113.576
COINBASE:SOLUSD,94.02,94.86,92.63,93.54,115105.003
COINBASE:SOLUSD,93.54,93.82,92.75,93.6,55315.336
COINBASE:SOLUSD,93.56,94.15,91.94,93.79,66556.761
COINBASE:SOLUSD,93.8,93.87,93.02,93.55,43972.569
COINBASE:SOLUSD,93.55,93.65,92.37,92.55,37154.791
COINBASE:SOLUSD,92.57,92.93,91.7,91.82,44233.226
COINBASE:SOLUSD,91.83,92.17,91.05,91.25,33435.682
COINBASE:SOLUSD,91.21,92.25,91.21,91.92,19301.216
COINBASE:SOLUSD,91.92,92.18,91.51,92.02,30102.134
COINBASE:SOLUSD,92.01,92.04,90.15,90.82,66074.394
COINBASE:SOLUSD,90.79,92.52,90.69,92.02,55943.548
COINBASE:SOLUSD,92.07,92.53,91.74,91.94,33840.836
COINBASE:SOLUSD,91.96,93.4,91.73,92.62,57299.211
COINBASE:SOLUSD,92.62,93.17,92.34,92.82,37990.902
COINBASE:SOLUSD,92.82,92.97,91.76,92.07,55771.033
COINBASE:SOLUSD,92.08,93.23,92.05,92.88,43161.148
COINBASE:SOLUSD,92.89,93.02,92.03,92.1,18267.35
COINBASE:SOLUSD,92.08,92.47,91.79,92.3,18700.342
COINBASE:SOLUSD,92.33,93.22,92.18,93.21,22029.735
COINBASE:SOLUSD,93.19,93.88,92.8,93.1,22054.359
COINBASE:SOLUSD,93.09,93.56,92.84,93.42,23306.344
COINBASE:SOLUSD,93.42,93.63,91.96,92.46,34105.789
COINBASE:SOLUSD,92.46,92.58,91.59,92.43,31058.494
COINBASE:SOLUSD,92.41,92.88,92.18,92.39,31962.786
COINBASE:SOLUSD,92.41,92.55,91.56,92.51,38670.668
COINBASE:SOLUSD,92.52,92.53,90.74,91.02,60769.522
COINBASE:SOLUSD,91.03,91.84,89.88,90.18,82439.304
COINBASE:SOLUSD,90.16,90.55,88.18,89.27,112620.54
COINBASE:SOLUSD,89.26,90.09,88.14,89.84,80217.246
COINBASE:SOLUSD,89.84,90.07,88.83,89.12,30221.06
COINBASE:SOLUSD,89.12,89.12,87.12,87.41,84632.235
COINBASE:SOLUSD,87.38,88.8,86.2,88.32,102851.028
COINBASE:SOLUSD,88.27,89.89,87.45,88.58,81923.105
COINBASE:SOLUSD,88.58,88.66,85.57,87.15,164136.773
COINBASE:SOLUSD,87.15,87.55,85.51,86.72,117007.379
COINBASE:SOLUSD,86.72,87.22,81.94,83.56,393846.756
COINBASE:SOLUSD,83.56,86.33,83.38,84.52,239240.559
COINBASE:SOLUSD,84.5,85.13,83.1,83.75,117621.152
COINBASE:SOLUSD,83.74,85.0,83.53,84.23,100777.428
COINBASE:SOLUSD,84.23,85.83,84.1,85.14,84596.596
COINBASE:SOLUSD,85.12,85.88,85.08,85.27,33949.231
COINBASE:SOLUSD,85.29,85.35,82.21,82.74,55147.558
COINBASE:SOLUSD,82.74,83.39,79.19,80.2,249225.416
COINBASE:SOLUSD,80.2,81.68,78.92,80.1,157510.282
COINBASE:SOLUSD,80.12,80.75,78.92,79.35,164261.984
COINBASE:SOLUSD,79.28,83.28,78.14,82.62,451529.57
COINBASE:SOLUSD,82.64,83.79,81.71,82.48,130377.22
COINBASE:SOLUSD,82.5,83.53,80.79,80.82,124913.169
COINBASE:SOLUSD,80.88,81.87,80.33,80.94,84944.903
COINBASE:SOLUSD,80.98,84.39,80.88,84.3,151336.487
COINBASE:SOLUSD,84.34,85.73,83.83,83.83,191273.478
COINBASE:SOLUSD,83.86,84.97,83.33,83.49,71300.162
COINBASE:SOLUSD,83.54,84.88,83.25,84.77,52184.931
COINBASE:SOLUSD,84.74,86.75,83.86,86.06,92828.34
COINBASE:SOLUSD,86.09,87.34,85.85,86.69,83271.297
COINBASE:SOLUSD,86.69,88.45,86.47,87.16,100200.564
COINBASE:SOLUSD,87.15,87.92,85.48,85.97,118391.692
COINBASE:SOLUSD,86.0,87.36,85.19,86.98,134446.195
COINBASE:SOLUSD,86.98,87.8,86.24,87.16,85606.247
COINBASE:SOLUSD,87.13,87.19,85.56,86.32,79397.263
COINBASE:SOLUSD,86.32,87.35,85.85,86.48,85897.932
COINBASE:SOLUSD,86.5,89.4,86.25,88.74,194318.508
COINBASE:SOLUSD,88.74,89.59,87.7,87.87,134657.652
COINBASE:SOLUSD,87.87,88.68,87.68,88.33,54701.826
COINBASE:SOLUSD,88.29,88.58,86.69,87.12,70156.233
COINBASE:SOLUSD,87.13,88.62,86.96,88.16,30094.18
COINBASE:SOLUSD,88.15,88.36,87.08,87.08,30699.007
COINBASE:SOLUSD,87.09,89.24,86.52,88.98,54778.972
COINBASE:SOLUSD,88.98,89.29,86.36,87.14,78680.95
COINBASE:SOLUSD,87.17,88.43,85.96,86.38,90448.09
COINBASE:SOLUSD,86.35,86.79,85.03,86.02,135993.521
COINBASE:SOLUSD,86.04,88.13,86.04,87.72,118675.037
COINBASE:SOLUSD,87.7,87.79,86.49,87.07,38118.258
COINBASE:SOLUSD,87.06,87.53,86.41,86.86,34055.628
COINBASE:SOLUSD,86.87,87.58,85.8,86.35,47316.98
COINBASE:SOLUSD,86.33,88.23,86.27,87.91,82343.775
COINBASE:SOLUSD,87.93,88.4,87.4,87.61,37962.681
COINBASE:SOLUSD,87.64,87.98,86.7,87.02,36293.462
COINBASE:SOLUSD,87.05,88.64,87.01,87.45,35556.554
COINBASE:SOLUSD,87.42,92.34,87.29,91.88,143871.474
COINBASE:SOLUSD,91.91,92.22,90.07,90.31,107445.449
COINBASE:SOLUSD,90.31,92.63,90.29,92.39,141359.56
COINBASE:SOLUSD,92.41,93.5,92.17,93.19,150219.869
COINBASE:SOLUSD,93.19,93.69,92.43,92.82,121316.709
COINBASE:SOLUSD,92.8,93.7,91.75,92.27,112681.082
COINBASE:SOLUSD,92.25,92.58,91.66,92.3,60227.486
COINBASE:SOLUSD,92.31,93.8,92.06,92.67,70284.876
COINBASE:SOLUSD,92.66,93.55,92.56,92.68,66447.867
COINBASE:SOLUSD,92.68,92.75,91.32,91.56,44257.479
COINBASE:SOLUSD,91.56,91.86,90.77,91.15,49253.294
COINBASE:SOLUSD,91.15,92.15,90.68,91.86,31865.885
COINBASE:SOLUSD,91.84,92.27,91.71,91.96,18167.317
COINBASE:SOLUSD,91.99,92.57,91.63,92.16,22095.912
COINBASE:SOLUSD,92.12,92.98,92.05,92.8,55824.132
COINBASE:SOLUSD,92.8,93.43,92.21,92.56,79555.944
COINBASE:SOLUSD,92.56,93.37,92.54,93.13,43954.581
COINBASE:SOLUSD,93.12,93.74,92.86,93.5,61986.466
COINBASE:SOLUSD,93.5,94.57,93.13,94.27,113200.015
COINBASE:SOLUSD,94.28,95.0,93.5,93.98,83438.128
COINBASE:SOLUSD,93.98,96.75,93.83,96.64,91025.887
COINBASE:SOLUSD,96.62,97.35,95.43,96.14,133466.103
COINBASE:SOLUSD,96.16,96.27,95.25,95.78,48797.063
COINBASE:SOLUSD,95.76,97.58,95.56,97.2,49741.454
COINBASE:SOLUSD,97.21,99.44,97.21,98.42,85253.9
COINBASE:SOLUSD,98.41,99.25,96.77,97.61,90345.942
COINBASE:SOLUSD,97.59,98.32,96.65,97.1,78136.047
COINBASE:SOLUSD,97.06,97.89,95.76,96.15,70640.293
COINBASE:SOLUSD,96.14,96.21,93.99,94.5,134944.354
COINBASE:SOLUSD,94.48,96.18,93.43,95.95,91036.717
COINBASE:SOLUSD,96.01,96.35,94.52,95.98,64916.653
COINBASE:SOLUSD,95.96,97.3,95.06,96.93,65416.929
COINBASE:SOLUSD,96.91,98.99,96.45,97.83,137479.043
COINBASE:SOLUSD,97.83,97.96,96.19,96.3,64044.806
COINBASE:SOLUSD,96.33,97.78,96.3,96.7,44092.218
COINBASE:SOLUSD,96.7,97.56,96.26,97.23,35814.584
COINBASE:SOLUSD,97.24,97.95,96.81,97.42,35785.682
COINBASE:SOLUSD,97.44,97.95,95.81,96.2,61846.718
COINBASE:SOLUSD,96.22,100.15,95.47,99.88,145637.881
COINBASE:SOLUSD,99.91,101.74,98.91,100.5,387151.284
COINBASE:SOLUSD,100.49,101.1,99.65,100.54,122436.832
COINBASE:SOLUSD,100.54,101.5,100.52,101.15,83227.292
COINBASE:SOLUSD,101.12,101.98,100.69,101.69,82339.471
COINBASE:SOLUSD,101.69,102.95,100.96,102.86,113058.244
COINBASE:SOLUSD,102.87,103.81,101.91,102.12,170160.447
COINBASE:SOLUSD,102.12,103.09,101.72,102.74,58772.185
COINBASE:SOLUSD,102.73,103.38,102.24,102.89,55491.546
COINBASE:SOLUSD,102.91,103.96,102.41,103.36,65168.888
COINBASE:SOLUSD,103.36,106.45,102.97,106.09,204996.309
COINBASE:SOLUSD,106.09,106.33,103.52,104.46,168205.473
COINBASE:SOLUSD,104.43,106.43,103.66,104.76,143906.42
COINBASE:SOLUSD,104.78,105.5,103.25,104.85,148550.168
COINBASE:SOLUSD,104.85,105.66,103.73,105.3,139212.779
COINBASE:SOLUSD,105.31,105.6,104.18,104.32,93357.376
COINBASE:SOLUSD,104.3,104.55,101.01,101.4,173273.002
COINBASE:SOLUSD,101.38,101.95,98.69,100.3,261693.793
COINBASE:SOLUSD,100.34,101.32,99.54,101.13,90802.54
COINBASE:SOLUSD,101.1,101.75,100.01,101.05,94764.933
COINBASE:SOLUSD,101.05,101.75,100.04,101.61,39714.141
COINBASE:SOLUSD,101.6,101.87,98.86,99.17,61189.661
COINBASE:SOLUSD,99.22,99.66,97.25,99.08,96552.019
COINBASE:SOLUSD,99.08,100.81,98.86,99.43,180773.64
COINBASE:SOLUSD,99.42,101.85,97.51,101.48,190145.757
COINBASE:SOLUSD,101.48,102.7,100.52,102.62,146496.938
COINBASE:SOLUSD,102.59,102.67,99.63,100.98,176392.602
COINBASE:SOLUSD,100.98,101.16,95.88,97.21,261439.944
COINBASE:SOLUSD,97.21,97.86,96.29,96.91,117093.914
COINBASE:SOLUSD,96.88,97.63,92.99,94.05,377055.504
COINBASE:SOLUSD,94.03,94.47,92.44,93.46,470260.4
COINBASE:SOLUSD,93.46,94.34,93.01,94.1,110582.038
COINBASE:SOLUSD,94.09,95.71,93.94,94.86,79827.883
COINBASE:SOLUSD,94.85,96.0,94.54,95.8,49310.092
COINBASE:SOLUSD,95.79,96.65,95.19,95.38,51953.421
COINBASE:SOLUSD,95.36,95.98,94.63,95.48,58909.082
COINBASE:SOLUSD,95.47,97.43,95.39,95.92,230171.397
COINBASE:SOLUSD,95.92,97.48,94.79,97.01,147170.751
COINBASE:SOLUSD,97.05,97.95,96.33,97.83,94656.877
COINBASE:SOLUSD,97.82,98.07,96.86,97.95,97946.196
COINBASE:SOLUSD,97.94,98.0,96.92,97.78,62477.03
COINBASE:SOLUSD,97.81,99.54,97.36,98.61,172999.901
COINBASE:SOLUSD,98.61,99.99,98.03,98.87,97182.068
COINBASE:SOLUSD,98.87,99.55,98.36,99.21,73371.054
COINBASE:SOLUSD,99.2,101.45,99.11,101.16,76416.743
COINBASE:SOLUSD,101.16,101.43,99.87,100.6,44948.379
COINBASE:SOLUSD,100.62,102.29,100.4,101.91,58818.366
COINBASE:SOLUSD,101.91,102.49,98.22,98.73,234425.141
COINBASE:SOLUSD,98.73,101.58,98.45,101.21,156809.631
COINBASE:SOLUSD,101.2,102.08,99.06,99.18,154725.337
COINBASE:SOLUSD,99.2,99.47,98.3,99.44,64630.431
COINBASE:SOLUSD,99.42,99.82,98.86,99.33,53569.637
COINBASE:SOLUSD,99.33,100.8,99.18,100.55,55580.081
COINBASE:SOLUSD,100.55,101.2,99.45,99.99,86330.42
COINBASE:SOLUSD,100.0,100.09,99.12,99.19,67098.208
COINBASE:SOLUSD,99.16,100.03,99.12,100.0,46535.407
COINBASE:SOLUSD,99.99,100.0,98.64,99.06,58314.616
COINBASE:SOLUSD,99.06,99.35,98.33,99.19,34163.188
COINBASE:SOLUSD,99.18,99.24,98.33,98.59,30283.493
COINBASE:SOLUSD,98.6,98.91,97.67,97.92,64752.32
COINBASE:SOLUSD,97.92,98.3,96.58,97.95,136482.867
COINBASE:SOLUSD,97.95,98.7,97.46,98.36,67335.263
COINBASE:SOLUSD,98.36,98.46,97.21,98.09,75862.058
COINBASE:SOLUSD,98.1,98.28,97.61,97.84,39675.918
COINBASE:SOLUSD,97.85,98.42,97.5,97.85,21667.768
COINBASE:SOLUSD,97.84,98.57,96.83,98.42,35507.066
COINBASE:SOLUSD,98.43,98.52,98.07,98.3,21665.853
