symbol,open,high,low,close,volume
COINBASE:SOLUSD,113.98,114.12,112.86,113.9,47348.975
COINBASE:SOLUSD,113.93,114.15,112.61,113.33,54298.908
COINBASE:SOLUSD,113.33,113.89,109.2,110.14,108899.061
COINBASE:SOLUSD,110.11,110.74,107.84,110.58,112061.721
COINBASE:SOLUSD,110.55,110.58,108.57,109.6,49337.005
COINBASE:SOLUSD,109.64,110.49,108.9,109.33,47508.614
COINBASE:SOLUSD,109.33,109.67,106.8,107.74,86677.316
COINBASE:SOLUSD,107.74,108.49,107.49,107.75,36194.596
COINBASE:SOLUSD,107.74,109.1,107.39,107.79,38287.013
COINBASE:SOLUSD,107.8,108.61,107.0,108.34,52517.186
COINBASE:SOLUSD,108.36,108.71,106.94,107.05,50945.744
COINBASE:SOLUSD,107.05,107.78,106.63,107.55,38544.067
COINBASE:SOLUSD,107.52,108.95,107.34,108.33,48860.342
COINBASE:SOLUSD,108.29,108.61,107.22,107.41,34741.151
COINBASE:SOLUSD,107.41,107.7,106.0,106.74,53842.017
COINBASE:SOLUSD,106.77,108.08,106.55,107.89,29645.101
COINBASE:SOLUSD,107.93,107.95,107.09,107.19,21505.571
COINBASE:SOLUSD,107.2,108.75,106.72,108.36,47231.309
COINBASE:SOLUSD,108.35,108.45,107.51,107.76,17395.548
COINBASE:SOLUSD,107.75,108.14,107.2,107.74,15553.689
COINBASE:SOLUSD,107.74,108.43,107.18,107.97,17324.41
COINBASE:SOLUSD,107.96,108.79,107.38,108.65,23033.964
COINBASE:SOLUSD,108.62,108.91,108.22,108.38,25234.59
COINBASE:SOLUSD,108.37,109.8,108.0,108.98,36886.848
COINBASE:SOLUSD,109.02,109.97,108.67,109.6,26454.823
COINBASE:SOLUSD,109.58,109.67,107.49,108.25,23924.428
COINBASE:SOLUSD,108.28,108.64,107.59,108.39,16007.147
COINBASE:SOLUSD,108.41,109.44,108.26,109.04,24911.152
COINBASE:SOLUSD,109.03,109.4,108.51,108.64,13421.661
COINBASE:SOLUSD,108.66,108.85,105.0,105.18,58760.879
COINBASE:SOLUSD,105.18,105.86,102.49,103.46,71954.449
COINBASE:SOLUSD,103.46,103.46,85.5,97.5,613790.823
COINBASE:SOLUSD,97.5,101.01,97.33,99.31,271506.127
COINBASE:SOLUSD,99.32,100.0,96.4,97.19,263349.023
COINBASE:SOLUSD,97.17,98.15,95.0,96.62,282219.145
COINBASE:SOLUSD,96.61,98.64,96.52,97.88,143020.853
COINBASE:SOLUSD,97.89,103.25,97.76,101.23,169426.623
COINBASE:SOLUSD,101.18,101.43,98.54,98.91,99337.152
COINBASE:SOLUSD,98.88,100.23,96.69,97.9,140071.879
COINBASE:SOLUSD,97.88,101.37,96.82,97.34,138898.843
COINBASE:SOLUSD,97.32,98.07,95.3,97.78,79180.942
COINBASE:SOLUSD,97.76,98.57,97.26,97.95,40907.426
COINBASE:SOLUSD,97.98,99.91,97.98,99.69,71052.88
COINBASE:SOLUSD,99.69,100.57,98.68,99.79,57156.826
COINBASE:SOLUSD,99.82,100.36,99.06,99.13,37581.339
COINBASE:SOLUSD,99.12,99.2,97.81,97.93,33017.184
COINBASE:SOLUSD,98.01,98.69,97.91,98.59,24468.292
COINBASE:SOLUSD,98.57,100.42,98.24,99.91,37284.853
COINBASE:SOLUSD,99.92,100.45,97.7,98.48,34096.046
COINBASE:SOLUSD,98.45,99.5,98.1,99.38,39022.455
COINBASE:SOLUSD,99.42,101.15,99.35,100.96,44868.021
COINBASE:SOLUSD,101.01,102.0,100.24,100.4,31178.916
COINBASE:SOLUSD,100.39,101.55,100.37,100.82,23147.716
COINBASE:SOLUSD,100.85,101.24,100.3,100.52,18104.244
COINBASE:SOLUSD,100.56,101.74,99.75,101.28,18125.462
COINBASE:SOLUSD,101.3,101.59,100.49,101.24,14805.665
COINBASE:SOLUSD,101.22,101.37,99.74,100.09,17241.19
COINBASE:SOLUSD,100.09,100.73,98.79,98.89,23193.282
COINBASE:SOLUSD,98.89,98.98,97.5,98.13,38534.546
COINBASE:SOLUSD,98.1,99.18,98.1,98.34,16725.001
COINBASE:SOLUSD,98.33,99.12,96.74,97.35,23845.347
COINBASE:SOLUSD,97.3,98.99,97.26,98.0,31535.033
COINBASE:SOLUSD,98.0,98.98,97.58,98.61,40003.356
COINBASE:SOLUSD,98.57,99.92,98.24,99.36,25900.416
COINBASE:SOLUSD,99.35,99.79,98.89,98.91,21580.98
COINBASE:SOLUSD,98.91,100.62,98.26,99.82,34582.231
COINBASE:SOLUSD,99.77,102.36,99.77,102.36,47925.589
COINBASE:SOLUSD,102.36,104.42,101.69,104.1,131415.84
COINBASE:SOLUSD,104.14,104.18,102.06,102.12,72772.875
COINBASE:SOLUSD,102.12,102.95,101.62,102.94,43438.449
COINBASE:SOLUSD,102.96,105.75,102.24,103.23,110645.33
COINBASE:SOLUSD,103.26,104.1,102.77,103.84,35549.415
COINBASE:SOLUSD,103.84,106.12,103.47,106.01,56939.983
COINBASE:SOLUSD,106.01,106.95,105.2,106.07,147038.435
COINBASE:SOLUSD,106.06,108.23,105.99,106.41,100662.02
COINBASE:SOLUSD,106.41,107.21,105.35,105.37,86048.251
COINBASE:SOLUSD,105.36,107.1,105.34,105.97,46900.336
COINBASE:SOLUSD,105.98,105.98,104.38,104.81,48255.684
COINBASE:SOLUSD,104.83,105.49,104.55,105.01,32905.359
COINBASE:SOLUSD,105.01,105.57,102.82,103.42,55315.662
COINBASE:SOLUSD,103.45,104.74,102.95,103.08,37289.799
COINBASE:SOLUSD,103.08,103.79,98.63,101.97,116827.206
COINBASE:SOLUSD,101.97,102.12,100.5,101.13,48068.9
COINBASE:SOLUSD,101.13,102.03,100.68,100.88,28388.588
COINBASE:SOLUSD,100.9,101.49,100.11,100.9,43278.616
COINBASE:SOLUSD,100.86,101.5,100.29,101.15,26629.319
COINBASE:SOLUSD,101.11,102.28,100.73,101.53,29809.789
COINBASE:SOLUSD,101.5,101.8,100.62,101.35,23208.065
COINBASE:SOLUSD,101.35,102.12,101.14,101.77,24167.549
COINBASE:SOLUSD,101.76,101.88,101.17,101.86,13313.484
COINBASE:SOLUSD,101.84,102.39,101.28,101.58,17180.415
COINBASE:SOLUSD,101.59,103.19,101.54,102.19,23962.351
COINBASE:SOLUSD,102.18,102.84,101.35,101.63,18731.538
COINBASE:SOLUSD,101.59,101.62,99.24,100.03,43753.139
COINBASE:SOLUSD,100.03,100.78,99.48,99.7,47984.056
COINBASE:SOLUSD,99.7,100.94,98.83,100.63,33379.449
COINBASE:SOLUSD,100.65,101.45,100.44,100.9,40772.267
COINBASE:SOLUSD,100.84,102.12,100.0,100.25,48897.726
COINBASE:SOLUSD,100.24,100.28,97.0,97.44,92924.963
COINBASE:SOLUSD,97.53,99.1,97.38,97.79,61814.443
COINBASE:SOLUSD,97.76,98.51,97.03,97.84,39956.818
COINBASE:SOLUSD,97.85,98.11,95.36,96.57,85150.665
COINBASE:SOLUSD,96.55,98.1,96.12,97.93,49869.464
COINBASE:SOLUSD,97.94,98.33,97.12,98.01,32028.782
COINBASE:SOLUSD,97.96,98.77,97.79,97.85,38449.246
COINBASE:SOLUSD,97.85,98.94,97.71,98.48,21536.402
COINBASE:SOLUSD,98.5,100.22,98.06,99.73,45499.709
COINBASE:SOLUSD,99.71,99.75,98.39,98.73,25754.462
COINBASE:SOLUSD,98.71,100.0,98.67,98.89,24717.418
COINBASE:SOLUSD,98.89,100.57,97.92,100.43,41914.874
COINBASE:SOLUSD,100.4,100.53,99.65,100.02,23856.822
COINBASE:SOLUSD,100.02,100.35,98.71,98.94,45094.008
COINBASE:SOLUSD,98.9,99.28,97.85,98.03,34886.778
COINBASE:SOLUSD,98.05,98.97,97.93,98.46,20284.414
COINBASE:SOLUSD,98.44,99.24,98.18,98.86,12464.47
COINBASE:SOLUSD,98.83,99.52,98.46,98.9,11212.806
COINBASE:SOLUSD,98.87,99.0,98.11,98.5,13061.932
COINBASE:SOLUSD,98.5,98.76,97.0,97.15,18863.524
COINBASE:SOLUSD,97.17,97.2,93.4,94.5,103493.69
COINBASE:SOLUSD,94.51,94.66,92.36,92.87,86599.868
COINBASE:SOLUSD,92.78,93.71,91.57,93.56,62597.937
COINBASE:SOLUSD,93.57,94.78,93.04,94.01,38932.465
COINBASE:SOLUSD,94.01,95.41,94.01,95.36,26847.816
COINBASE:SOLUSD,95.36,95.61,94.79,95.54,20781.241
COINBASE:SOLUSD,95.55,95.76,94.46,95.4,27381.618
COINBASE:SOLUSD,95.41,95.43,94.0,94.35,19166.92
COINBASE:SOLUSD,94.35,95.06,94.1,94.5,17194.973
COINBASE:SOLUSD,94.53,95.23,94.11,94.19,16393.529
COINBASE:SOLUSD,94.14,94.39,92.89,93.93,34521.91
COINBASE:SOLUSD,93.91,95.47,93.5,95.38,22794.139
COINBASE:SOLUSD,95.34,96.52,95.34,95.98,26847.211
COINBASE:SOLUSD,96.03,96.21,94.87,94.92,26326.942
COINBASE:SOLUSD,94.96,96.25,94.96,95.4,17454.426
COINBASE:SOLUSD,95.36,96.07,95.13,95.71,17877.032
COINBASE:SOLUSD,95.72,97.35,95.35,96.84,40140.61
COINBASE:SOLUSD,96.9,96.95,96.11,96.53,17493.915
COINBASE:SOLUSD,96.52,97.3,94.92,95.26,41424.368
COINBASE:SOLUSD,95.26,95.71,93.94,94.48,50406.031
COINBASE:SOLUSD,94.47,94.99,94.07,94.5,23871.979
COINBASE:SOLUSD,94.51,94.7,93.28,94.4,36480.407
COINBASE:SOLUSD,94.34,94.77,93.81,93.81,22233.543
COINBASE:SOLUSD,93.81,93.94,92.31,92.67,39491.645
COINBASE:SOLUSD,92.65,93.93,92.27,93.84,32146.755
COINBASE:SOLUSD,93.84,96.08,93.6,95.99,49463.234
COINBASE:SOLUSD,95.97,96.36,94.95,95.38,47669.699
COINBASE:SOLUSD,95.39,95.53,94.14,94.49,28806.207
COINBASE:SOLUSD,94.47,95.15,91.51,92.41,71163.245
COINBASE:SOLUSD,92.41,93.57,92.34,92.77,44445.704
COINBASE:SOLUSD,92.75,94.21,92.44,94.17,40804.094
COINBASE:SOLUSD,94.22,94.78,94.08,94.47,36028.188
COINBASE:SOLUSD,94.49,95.58,93.67,94.03,34599.406
COINBASE:SOLUSD,94.07,95.35,93.72,94.52,31121.899
COINBASE:SOLUSD,94.51,95.05,94.29,94.85,18550.629
COINBASE:SOLUSD,94.86,95.65,94.38,95.06,28419.596
COINBASE:SOLUSD,95.06,95.61,93.74,94.0,12458.608
COINBASE:SOLUSD,94.0,94.41,93.0,93.4,19277.601
COINBASE:SOLUSD,93.39,94.11,93.03,94.04,18671.203
COINBASE:SOLUSD,94.04,94.21,93.71,93.79,12570.277
COINBASE:SOLUSD,93.79,95.1,93.73,94.59,6844.647
COINBASE:SOLUSD,94.6,95.17,93.7,95.0,19742.266
COINBASE:SOLUSD,95.0,96.78,94.78,96.22,59076.936
COINBASE:SOLUSD,96.26,96.88,95.56,96.23,31447.893
COINBASE:SOLUSD,96.23,96.25,95.42,96.14,10807.668
COINBASE:SOLUSD,96.16,96.17,94.13,94.34,25508.921
COINBASE:SOLUSD,94.29,94.91,93.42,94.7,39511.332
COINBASE:SOLUSD,94.67,94.72,93.1,94.66,36678.796
COINBASE:SOLUSD,94.65,94.76,94.0,94.35,25545.862
COINBASE:SOLUSD,94.35,95.07,94.18,94.79,25197.535
COINBASE:SOLUSD,94.8,94.97,94.08,94.4,19692.194
COINBASE:SOLUSD,94.4,95.35,94.21,95.07,22792.268
COINBASE:SOLUSD,95.06,95.14,93.91,93.92,17354.928
COINBASE:SOLUSD,93.92,94.44,92.6,92.84,51054.312
COINBASE:SOLUSD,92.83,93.05,90.19,90.61,115599.427
COINBASE:SOLUSD,90.6,92.0,88.38,89.89,176238.333
COINBASE:SOLUSD,89.91,90.04,87.65,89.48,114968.882
COINBASE:SOLUSD,89.52,90.0,88.0,89.39,73936.593
COINBASE:SOLUSD,89.36,90.94,88.29,90.28,83980.693
COINBASE:SOLUSD,90.28,90.6,89.5,89.53,60247.982
COINBASE:SOLUSD,89.51,89.71,87.25,88.11,76224.596
COINBASE:SOLUSD,88.07,88.49,85.46,87.12,342888.827
COINBASE:SOLUSD,87.14,88.42,86.95,88.25,80859.361
COINBASE:SOLUSD,88.24,89.44,88.06,88.99,44428.278
COINBASE:SOLUSD,89.0,89.64,88.39,89.34,34924.576
COINBASE:SOLUSD,89.33,90.72,88.79,89.83,86462.92
COINBASE:SOLUSD,89.8,90.74,88.85,89.76,36573.932
COINBASE:SOLUSD,89.76,90.5,88.96,90.31,22440.858
COINBASE:SOLUSD,90.31,91.16,89.93,90.12,26879.163
COINBASE:SOLUSD,90.1,90.62,90.01,90.16,18025.675
COINBASE:SOLUSD,90.17,90.7,88.6,90.58,33554.135
COINBASE:SOLUSD,90.6,91.15,90.23,90.88,16652.116
COINBASE:SOLUSD,90.86,92.29,90.21,92.27,32067.153
COINBASE:SOLUSD,92.28,94.5,92.26,93.55,116220.025
COINBASE:SOLUSD,93.6,95.32,93.19,95.15,261076.619
COINBASE:SOLUSD,95.15,95.39,93.44,94.17,77570.878
COINBASE:SOLUSD,94.2,95.76,94.07,94.26,152346.101
COINBASE:SOLUSD,94.27,95.3,93.72,94.56,35922.393
COINBASE:SOLUSD,94.61,96.05,94.09,94.71,90655.897
COINBASE:SOLUSD,94.7,95.21,93.83,95.06,44109.082
COINBASE:SOLUSD,95.06,96.78,94.8,96.75,79534.957
COINBASE:SOLUSD,96.78,99.43,96.56,98.92,156154.647
COINBASE:SOLUSD,98.85,99.99,97.73,99.26,100466.561
COINBASE:SOLUSD,99.29,99.6,98.2,98.42,48390.162
COINBASE:SOLUSD,98.4,98.58,96.6,96.97,74374.768
COINBASE:SOLUSD,96.96,98.24,96.4,97.96,59024.706
COINBASE:SOLUSD,97.98,97.98,96.06,97.14,65868.0
COINBASE:SOLUSD,97.11,98.75,97.06,98.29,116372.667
COINBASE:SOLUSD,98.28,98.47,97.28,98.0,60232.609
COINBASE:SOLUSD,98.0,99.0,95.38,96.61,95497.534
COINBASE:SOLUSD,96.64,98.24,96.26,97.1,72094.052
COINBASE:SOLUSD,97.12,97.52,96.49,97.0,40779.024
COINBASE:SOLUSD,96.98,99.15,96.98,98.66,85836.749
COINBASE:SOLUSD,98.66,99.85,97.9,99.03,58925.346
COINBASE:SOLUSD,99.04,102.33,98.86,101.66,110430.266
COINBASE:SOLUSD,101.61,104.0,101.37,103.14,98744.707
COINBASE:SOLUSD,103.12,103.4,101.48,102.22,91026.819
COINBASE:SOLUSD,102.21,102.84,101.26,101.58,41692.048
COINBASE:SOLUSD,101.58,102.33,100.75,102.04,29436.337
COINBASE:SOLUSD,102.02,102.24,101.39,102.12,22512.638
COINBASE:SOLUSD,102.12,102.7,100.62,100.87,29487.688
COINBASE:SOLUSD,100.83,101.58,100.24,100.27,17406.064
COINBASE:SOLUSD,100.27,101.2,99.6,100.88,26420.731
COINBASE:SOLUSD,100.87,101.48,99.81,101.38,22059.192
COINBASE:SOLUSD,101.41,102.35,101.09,101.91,22408.694
COINBASE:SOLUSD,101.89,102.41,101.2,101.67,18823.879
COINBASE:SOLUSD,101.64,102.12,96.0,100.69,76838.972
COINBASE:SOLUSD,100.71,102.21,99.81,101.62,44000.213
COINBASE:SOLUSD,101.62,101.67,99.09,99.35,41010.751
COINBASE:SOLUSD,99.32,100.58,98.56,100.3,69235.538
COINBASE:SOLUSD,100.29,101.0,99.26,100.04,42369.161
COINBASE:SOLUSD,100.08,101.5,99.43,100.22,62441.917
COINBASE:SOLUSD,100.2,101.13,99.46,99.93,31422.273
COINBASE:SOLUSD,99.92,100.7,99.37,100.53,47331.094
COINBASE:SOLUSD,100.5,100.67,99.15,99.22,31188.495
COINBASE:SOLUSD,99.18,100.04,98.22,98.38,31174.143
COINBASE:SOLUSD,98.37,98.44,96.55,96.82,45187.115
COINBASE:SOLUSD,96.81,104.16,96.78,99.0,191261.807
COINBASE:SOLUSD,99.06,99.57,95.55,98.84,139895.28
COINBASE:SOLUSD,98.85,100.0,97.68,97.84,58826.561
COINBASE:SOLUSD,97.8,99.58,97.42,99.42,42380.603
COINBASE:SOLUSD,99.36,100.2,98.44,98.66,44466.183
COINBASE:SOLUSD,98.68,98.86,97.55,98.18,38243.08
COINBASE:SOLUSD,98.19,100.0,98.08,99.62,32902.242
COINBASE:SOLUSD,99.66,100.02,98.55,98.9,22707.436
COINBASE:SOLUSD,98.9,99.95,98.73,99.64,25937.45
COINBASE:SOLUSD,99.64,100.42,99.23,99.84,22587.433
COINBASE:SOLUSD,99.87,100.0,98.62,99.0,19850.572
COINBASE:SOLUSD,99.03,99.43,98.75,99.37,9209.377
COINBASE:SOLUSD,99.39,99.39,98.08,98.83,27885.668
COINBASE:SOLUSD,98.82,99.01,98.1,98.19,15793.667
COINBASE:SOLUSD,98.17,98.52,97.59,97.78,25482.389
COINBASE:SOLUSD,97.75,97.84,96.69,96.81,14864.009
COINBASE:SOLUSD,96.76,97.66,96.29,97.33,21196.297
COINBASE:SOLUSD,97.36,97.61,96.62,97.57,25589.102
COINBASE:SOLUSD,97.57,98.26,97.1,97.63,16060.91
COINBASE:SOLUSD,97.62,97.9,96.63,97.38,19125.39
COINBASE:SOLUSD,97.34,97.69,94.24,95.22,77855.973
COINBASE:SOLUSD,95.27,95.38,92.03,94.9,92791.537
COINBASE:SOLUSD,94.89,94.9,92.81,93.25,91792.527
COINBASE:SOLUSD,93.24,94.46,92.3,92.6,162207.298
COINBASE:SOLUSD,92.56,94.94,92.14,93.72,129273.958
COINBASE:SOLUSD,93.67,95.22,93.64,94.79,51334.312
COINBASE:SOLUSD,94.82,95.11,94.0,94.46,39247.065
COINBASE:SOLUSD,94.48,96.93,94.39,96.86,54128.656
COINBASE:SOLUSD,96.86,98.35,96.52,97.5,70890.654
COINBASE:SOLUSD,97.41,98.3,96.55,97.0,69794.203
COINBASE:SOLUSD,97.0,97.22,93.1,94.56,162414.401
COINBASE:SOLUSD,94.59,97.14,93.89,96.6,59973.099
COINBASE:SOLUSD,96.6,98.61,95.43,97.42,109564.145
COINBASE:SOLUSD,97.42,104.35,97.35,103.6,245465.336
COINBASE:SOLUSD,103.6,105.0,102.51,104.79,153120.318
COINBASE:SOLUSD,104.79,105.55,101.43,102.01,180586.739
COINBASE:SOLUSD,102.02,102.14,99.51,100.74,113377.26
COINBASE:SOLUSD,100.77,101.19,99.65,101.14,65317.13
COINBASE:SOLUSD,101.12,101.22,99.17,99.9,38655.961
COINBASE:SOLUSD,99.88,100.39,99.6,100.13,43510.119
COINBASE:SOLUSD,100.13,100.43,99.27,100.27,35707.838
COINBASE:SOLUSD,100.22,101.76,99.81,101.7,57777.324
COINBASE:SOLUSD,101.68,101.68,100.31,100.39,44189.076
COINBASE:SOLUSD,100.42,100.68,99.03,99.83,35254.496
COINBASE:SOLUSD,99.83,99.94,98.0,99.07,37351.014
COINBASE:SOLUSD,99.11,100.62,98.91,100.14,78021.313
COINBASE:SOLUSD,100.14,100.21,99.26,100.07,45835.161
COINBASE:SOLUSD,100.05,100.63,99.88,100.53,88800.365
COINBASE:SOLUSD,100.54,101.08,100.2,101.0,48462.664
COINBASE:SOLUSD,100.99,102.48,100.44,102.43,35686.769
COINBASE:SOLUSD,102.4,104.18,102.03,104.06,51787.481
COINBASE:SOLUSD,104.05,104.62,103.0,104.48,44581.055
COINBASE:SOLUSD,104.5,107.0,103.89,106.79,93027.508
COINBASE:SOLUSD,106.77,107.11,104.9,105.71,111466.831
COINBASE:SOLUSD,105.79,106.87,103.67,106.12,97234.329
COINBASE:SOLUSD,106.12,107.25,104.0,105.48,149627.639
COINBASE:SOLUSD,105.43,105.74,100.54,101.48,155155.516
COINBASE:SOLUSD,101.51,101.51,98.0,98.58,143883.848
COINBASE:SOLUSD,98.63,100.42,97.5,100.13,142749.445
COINBASE:SOLUSD,100.13,100.9,98.43,100.79,159614.286
COINBASE:SOLUSD,100.81,101.08,99.87,100.76,78476.13
COINBASE:SOLUSD,100.8,101.0,100.01,100.51,50193.386
COINBASE:SOLUSD,100.51,102.35,100.16,102.11,131186.316
COINBASE:SOLUSD,102.12,102.19,99.75,100.08,69232.45
COINBASE:SOLUSD,100.07,100.83,99.97,100.41,44184.906
COINBASE:SOLUSD,100.41,100.5,99.0,99.08,61464.61
COINBASE:SOLUSD,99.07,100.56,99.0,100.54,37698.815
COINBASE:SOLUSD,100.56,100.91,99.54,99.91,33365.471
COINBASE:SOLUSD,99.9,100.32,99.0,99.78,30442.526
COINBASE:SOLUSD,99.8,100.09,97.5,97.69,53316.084
COINBASE:SOLUSD,97.69,99.18,97.5,99.18,35173.195
COINBASE:SOLUSD,99.19,99.48,98.23,99.21,27190.024
COINBASE:SOLUSD,99.2,99.2,98.01,98.65,31034.085
COINBASE:SOLUSD,98.6,98.89,97.65,98.49,37786.635
COINBASE:SOLUSD,98.48,98.73,97.7,98.38,18282.806
COINBASE:SOLUSD,98.39,99.69,98.28,99.55,18923.983
COINBASE:SOLUSD,99.51,100.47,99.3,99.55,22181.617
COINBASE:SOLUSD,99.51,99.73,98.28,99.12,12674.026
COINBASE:SOLUSD,99.09,99.13,97.96,98.12,11859.973
COINBASE:SOLUSD,98.11,98.68,97.73,98.44,9457.52
COINBASE:SOLUSD,98.45,98.82,97.61,98.57,17175.713
COINBASE:SOLUSD,98.6,98.83,98.11,98.3,10403.837
COINBASE:SOLUSD,98.28,98.81,97.79,98.32,12426.433
COINBASE:SOLUSD,98.38,99.1,98.09,98.25,14819.153
COINBASE:SOLUSD,98.22,99.33,97.8,98.11,38760.49
COINBASE:SOLUSD,98.04,98.69,96.55,97.97,30116.198
COINBASE:SOLUSD,97.92,98.42,97.6,98.13,28049.955
COINBASE:SOLUSD,98.13,98.95,97.57,98.4,46618.396
COINBASE:SOLUSD,98.42,98.48,95.05,95.49,106443.956
COINBASE:SOLUSD,95.52,96.57,95.03,96.4,96853.388
COINBASE:SOLUSD,96.39,96.64,93.17,94.22,113495.374
COINBASE:SOLUSD,94.21,95.33,92.65,95.31,84281.166
COINBASE:SOLUSD,95.31,96.1,94.12,94.6,65631.589
COINBASE:SOLUSD,94.6,95.64,94.35,95.52,25904.463
COINBASE:SOLUSD,95.52,95.62,94.83,95.4,19396.443
COINBASE:SOLUSD,95.4,95.89,95.11,95.12,35154.356
COINBASE:SOLUSD,95.13,95.45,91.74,92.08,95503.497
COINBASE:SOLUSD,92.17,93.24,86.77,87.87,172303.52
COINBASE:SOLUSD,87.89,91.17,87.82,90.98,106253.138
COINBASE:SOLUSD,90.98,92.1,90.87,92.1,63947.126
COINBASE:SOLUSD,92.11,92.61,91.39,91.67,45677.215
COINBASE:SOLUSD,91.67,91.69,89.5,90.98,81991.455
COINBASE:SOLUSD,90.98,91.81,90.82,91.56,33249.943
COINBASE:SOLUSD,91.57,92.02,91.02,91.08,22208.742
COINBASE:SOLUSD,91.06,91.3,90.32,90.95,30165.72
COINBASE:SOLUSD,90.99,91.6,90.88,91.6,25657.313
COINBASE:SOLUSD,91.6,92.12,91.27,92.12,22756.877
COINBASE:SOLUSD,92.13,92.62,91.75,92.5,33555.147
COINBASE:SOLUSD,92.53,93.07,92.24,92.35,21582.991
COINBASE:SOLUSD,92.37,93.28,92.34,92.96,14956.701
COINBASE:SOLUSD,92.98,93.15,92.42,92.83,18614.621
COINBASE:SOLUSD,92.88,93.2,92.6,92.97,10301.916
COINBASE:SOLUSD,92.96,93.06,92.32,92.55,16858.927
COINBASE:SOLUSD,92.55,92.62,91.7,91.93,29851.93
COINBASE:SOLUSD,91.93,92.23,91.49,91.81,20766.101
COINBASE:SOLUSD,91.8,92.32,91.8,92.2,16554.113
COINBASE:SOLUSD,92.18,92.51,91.64,92.49,17958.775
COINBASE:SOLUSD,92.49,92.67,91.93,92.66,21936.478
COINBASE:SOLUSD,92.64,92.64,91.51,91.58,23164.923
COINBASE:SOLUSD,91.59,92.17,91.06,91.77,28660.676
COINBASE:SOLUSD,91.77,93.32,91.71,92.76,22218.259
COINBASE:SOLUSD,92.75,93.06,92.16,92.6,14548.265
COINBASE:SOLUSD,92.57,92.9,91.58,92.06,18935.74
COINBASE:SOLUSD,92.06,93.14,92.06,92.84,15039.814
COINBASE:SOLUSD,92.83,92.94,92.31,92.77,16310.223
COINBASE:SOLUSD,92.74,94.6,92.71,94.59,34606.033
