symbol,open,high,low,close,volume
COINBASE:SOLUSD,122.31,122.44,121.92,122.13,6517.75912225
COINBASE:SOLUSD,122.15,122.16,121.32,121.55,2477.67857786
COINBASE:SOLUSD,121.57,121.68,121.32,121.4,1997.04042978
COINBASE:SOLUSD,121.37,121.37,120.84,120.85,11458.22311685
COINBASE:SOLUSD,120.87,121.33,120.6,121.22,4190.57932166
COINBASE:SOLUSD,121.18,122.23,121.03,121.83,3995.49611782
COINBASE:SOLUSD,121.83,122.41,121.71,122.2,4768.87227078
COINBASE:SOLUSD,122.16,122.21,121.84,121.86,3241.70985352
COINBASE:SOLUSD,121.86,121.93,121.34,121.39,1620.01986617
COINBASE:SOLUSD,121.41,121.83,121.35,121.51,3725.75877402
COINBASE:SOLUSD,121.52,121.92,121.52,121.78,6238.99999659
COINBASE:SOLUSD,121.74,121.79,121.4,121.49,3056.18764579
COINBASE:SOLUSD,121.48,121.48,120.98,121.11,10428.75627301
COINBASE:SOLUSD,121.12,121.19,120.48,120.6,9675.25848449
COINBASE:SOLUSD,120.59,120.77,120.5,120.67,5544.5564503
COINBASE:SOLUSD,120.69,121.29,120.44,121.25,6869.43768555
COINBASE:SOLUSD,121.27,121.73,121.06,121.21,4973.54535154
COINBASE:SOLUSD,121.2,121.24,120.51,121.06,11197.76560928
COINBASE:SOLUSD,121.06,121.07,120.49,120.72,3363.41351606
COINBASE:SOLUSD,120.76,120.94,120.49,120.77,758.61261902
COINBASE:SOLUSD,120.77,120.79,120.45,120.49,4934.65000814
COINBASE:SOLUSD,120.49,120.66,120.43,120.65,2849.13385239
COINBASE:SOLUSD,120.65,120.71,120.44,120.57,2980.11025159
COINBASE:SOLUSD,120.57,120.65,120.43,120.62,2379.47051037
COINBASE:SOLUSD,120.61,120.78,120.15,120.73,6647.86049642
COINBASE:SOLUSD,120.76,120.96,120.48,120.71,2920.67276423
COINBASE:SOLUSD,120.73,120.83,120.51,120.54,3034.10732131
COINBASE:SOLUSD,120.57,121.44,120.52,121.28,29070.5037163
COINBASE:SOLUSD,121.29,121.79,120.7,120.92,20969.4090952
COINBASE:SOLUSD,120.91,121.44,120.72,121.27,3794.09112551
COINBASE:SOLUSD,121.28,121.65,121.03,121.32,4426.49645538
COINBASE:SOLUSD,121.29,121.45,120.99,121.18,2466.23710263
COINBASE:SOLUSD,121.15,121.22,120.75,120.84,1525.43440995
COINBASE:SOLUSD,120.84,121.23,120.81,120.99,8474.75916502
COINBASE:SOLUSD,120.99,121.32,120.8,121.28,6850.29530348
COINBASE:SOLUSD,121.31,121.86,121.3,121.86,7538.97789274
COINBASE:SOLUSD,121.86,122.29,121.68,121.75,4187.41296679
COINBASE:SOLUSD,121.75,122.29,121.63,122.06,3057.18927622
COINBASE:SOLUSD,122.08,122.08,121.75,121.93,4598.74818951
COINBASE:SOLUSD,121.98,122.03,121.49,121.63,3720.08256088
COINBASE:SOLUSD,121.63,122.05,121.58,121.95,1866.63853582
COINBASE:SOLUSD,121.97,122.49,121.97,122.18,5229.43984192
COINBASE:SOLUSD,122.21,122.5,122.05,122.27,2662.53946923
COINBASE:SOLUSD,122.28,122.33,121.97,122.28,1735.47527083
COINBASE:SOLUSD,122.27,122.58,122.12,122.58,5370.143343
COINBASE:SOLUSD,122.58,122.61,122.29,122.34,3471.20845268
COINBASE:SOLUSD,122.35,122.35,122.0,122.01,2886.21788213
COINBASE:SOLUSD,121.98,122.0,121.66,121.72,1625.93109295
COINBASE:SOLUSD,121.71,122.04,121.58,121.89,1286.71905723
COINBASE:SOLUSD,121.91,121.96,121.69,121.82,1763.767975
COINBASE:SOLUSD,121.81,122.03,121.76,121.84,4539.8339771
COINBASE:SOLUSD,121.8,122.32,121.77,122.17,1914.95588026
COINBASE:SOLUSD,122.18,122.99,122.18,122.75,4793.61272638
COINBASE:SOLUSD,122.73,122.96,122.62,122.81,1242.07150529
COINBASE:SOLUSD,122.79,123.17,122.46,123.09,20701.75393722
COINBASE:SOLUSD,123.07,123.11,122.66,122.67,2437.96737324
COINBASE:SOLUSD,122.66,122.92,122.66,122.8,2638.68010602
COINBASE:SOLUSD,122.78,122.88,122.59,122.64,1002.07456715
COINBASE:SOLUSD,122.62,122.96,122.57,122.77,1880.9455871
COINBASE:SOLUSD,122.75,123.08,122.75,122.96,1355.94082788
COINBASE:SOLUSD,122.95,123.37,122.92,123.28,3662.09520617
COINBASE:SOLUSD,123.24,123.55,123.19,123.55,1089.86084105
COINBASE:SOLUSD,123.56,123.96,123.56,123.82,3563.9664446
COINBASE:SOLUSD,123.8,124.11,123.76,123.83,4568.94357494
COINBASE:SOLUSD,123.83,124.01,123.63,123.76,3028.09493933
COINBASE:SOLUSD,123.77,124.15,123.72,124.13,1261.40892246
COINBASE:SOLUSD,124.14,124.15,123.77,123.8,998.42882594
COINBASE:SOLUSD,123.77,123.89,123.37,123.45,1389.63081941
COINBASE:SOLUSD,123.42,123.61,123.17,123.24,1284.4170278
COINBASE:SOLUSD,123.24,123.45,123.06,123.08,2856.57260759
COINBASE:SOLUSD,123.07,123.09,122.82,122.91,826.582509
COINBASE:SOLUSD,122.87,123.08,122.84,122.94,1152.85956521
COINBASE:SOLUSD,122.94,122.97,122.09,122.32,8084.40951817
COINBASE:SOLUSD,122.32,122.52,122.27,122.5,1331.17740854
COINBASE:SOLUSD,122.54,122.6,122.44,122.58,78.28307743
COINBASE:SOLUSD,122.59,122.98,122.59,122.86,1216.22113608
COINBASE:SOLUSD,122.83,123.29,122.78,122.96,3890.06960415
COINBASE:SOLUSD,122.96,123.0,122.68,122.86,983.58153797
COINBASE:SOLUSD,122.87,123.1,122.7,122.7,615.26371332
COINBASE:SOLUSD,122.7,122.93,122.69,122.81,567.6616909
COINBASE:SOLUSD,122.78,122.92,122.72,122.78,796.17361522
COINBASE:SOLUSD,122.8,122.9,122.43,122.57,793.0492941
COINBASE:SOLUSD,122.58,122.77,122.58,122.67,475.07138162
COINBASE:SOLUSD,122.66,122.66,122.44,122.48,569.08043087
COINBASE:SOLUSD,122.49,122.49,121.99,122.03,1909.05491945
COINBASE:SOLUSD,122.05,122.32,122.01,122.25,1274.2391433
COINBASE:SOLUSD,122.27,122.31,122.0,122.12,1838.18149198
COINBASE:SOLUSD,122.11,122.12,121.83,121.89,3068.95462451
COINBASE:SOLUSD,121.9,122.17,121.87,122.17,808.17918622
COINBASE:SOLUSD,122.14,122.21,122.03,122.21,883.67793423
COINBASE:SOLUSD,122.21,122.31,121.9,121.92,1857.20746117
COINBASE:SOLUSD,121.92,122.02,121.72,121.72,1234.52694765
COINBASE:SOLUSD,121.69,122.09,121.68,121.75,822.20975991
COINBASE:SOLUSD,121.74,121.82,121.43,121.5,2066.24783801
COINBASE:SOLUSD,121.5,121.64,120.97,121.21,4757.31060013
COINBASE:SOLUSD,121.22,121.25,120.77,120.79,931.06371507
COINBASE:SOLUSD,120.78,120.94,120.61,120.73,2550.46801461
COINBASE:SOLUSD,120.74,121.06,120.72,120.98,888.35909104
COINBASE:SOLUSD,121.0,121.09,120.86,121.08,1589.41712924
COINBASE:SOLUSD,121.07,121.15,120.83,121.08,1693.11257718
COINBASE:SOLUSD,121.08,121.18,121.05,121.07,1700.38986506
COINBASE:SOLUSD,121.06,121.25,120.82,121.15,4546.68202115
COINBASE:SOLUSD,121.15,121.57,121.11,121.55,944.89940056
COINBASE:SOLUSD,121.55,121.57,121.05,121.12,1257.60083859
COINBASE:SOLUSD,121.13,121.13,120.85,120.97,1081.4419902
COINBASE:SOLUSD,121.0,121.19,121.0,121.14,881.63290421
COINBASE:SOLUSD,121.13,121.24,120.81,121.05,930.13783851
COINBASE:SOLUSD,121.04,121.38,120.94,121.2,1305.46463911
COINBASE:SOLUSD,121.2,121.25,121.0,121.25,2153.74294691
COINBASE:SOLUSD,121.26,121.36,120.91,120.91,1185.80245122
COINBASE:SOLUSD,120.91,120.94,120.68,120.72,832.3817007
COINBASE:SOLUSD,120.71,120.72,120.52,120.67,3592.43876442
COINBASE:SOLUSD,120.68,121.01,120.68,120.83,2028.50286786
COINBASE:SOLUSD,120.83,121.13,120.82,121.03,2994.81227483
COINBASE:SOLUSD,121.04,121.12,120.73,120.79,1771.93952823
COINBASE:SOLUSD,120.79,120.85,120.64,120.85,725.70507238
COINBASE:SOLUSD,120.85,121.0,120.69,121.0,2287.96535834
COINBASE:SOLUSD,120.99,121.05,120.82,120.83,3513.30884193
COINBASE:SOLUSD,120.82,120.84,120.66,120.75,1137.30276616
COINBASE:SOLUSD,120.72,121.16,120.6,121.16,1645.91165968
COINBASE:SOLUSD,121.12,121.21,120.77,120.77,879.96601214
COINBASE:SOLUSD,120.77,121.03,120.65,121.0,2067.84797008
COINBASE:SOLUSD,121.0,121.16,120.89,121.02,992.29270972
COINBASE:SOLUSD,121.02,121.02,120.74,120.76,815.57455586
COINBASE:SOLUSD,120.72,120.83,120.65,120.8,707.94087996
COINBASE:SOLUSD,120.8,120.89,120.65,120.66,731.70281311
COINBASE:SOLUSD,120.66,120.71,120.5,120.63,1632.3357931
COINBASE:SOLUSD,120.63,120.78,120.24,120.34,3580.97232576
COINBASE:SOLUSD,120.32,120.55,120.32,120.37,2009.4465699
COINBASE:SOLUSD,120.37,120.7,120.3,120.51,2563.70905818
COINBASE:SOLUSD,120.52,120.78,120.47,120.76,1842.3773311
COINBASE:SOLUSD,120.73,120.84,120.63,120.84,1425.0550114
COINBASE:SOLUSD,120.84,120.85,120.38,120.43,5268.05244478
COINBASE:SOLUSD,120.41,120.59,120.26,120.58,1359.41655097
COINBASE:SOLUSD,120.56,120.76,120.27,120.35,1886.120212
COINBASE:SOLUSD,120.37,120.5,120.24,120.29,908.21708701
COINBASE:SOLUSD,120.31,120.32,120.07,120.2,2780.46652542
COINBASE:SOLUSD,120.19,120.25,120.08,120.23,784.40902493
COINBASE:SOLUSD,120.22,120.28,120.15,120.24,926.98505135
COINBASE:SOLUSD,120.23,120.5,120.19,120.24,2523.61686216
COINBASE:SOLUSD,120.27,120.3,120.09,120.23,791.87180202
COINBASE:SOLUSD,120.22,120.76,120.22,120.69,4899.11147858
COINBASE:SOLUSD,120.67,120.98,120.61,120.95,1278.56389902
COINBASE:SOLUSD,120.95,121.07,120.86,120.96,2180.03377386
COINBASE:SOLUSD,120.98,121.24,120.98,121.18,1749.72261096
COINBASE:SOLUSD,121.17,121.18,120.92,121.01,1719.47612751
COINBASE:SOLUSD,121.02,121.02,120.73,120.73,1834.88072203
COINBASE:SOLUSD,120.78,120.92,120.64,120.7,732.56301599
COINBASE:SOLUSD,120.7,120.74,120.52,120.72,1076.30139075
COINBASE:SOLUSD,120.72,120.86,120.53,120.68,1103.88569977
COINBASE:SOLUSD,120.7,120.82,120.42,120.47,2596.13435367
COINBASE:SOLUSD,120.48,120.57,119.16,119.23,23739.09427943
COINBASE:SOLUSD,119.24,119.58,118.53,118.79,17280.83915428
COINBASE:SOLUSD,118.79,119.22,118.69,118.88,7817.57855541
COINBASE:SOLUSD,118.89,118.95,118.0,118.11,13749.87822517
COINBASE:SOLUSD,118.1,118.27,117.05,117.52,21209.81499743
COINBASE:SOLUSD,117.5,118.07,117.16,118.02,4960.98112633
COINBASE:SOLUSD,118.03,118.25,117.81,118.25,2928.57352185
COINBASE:SOLUSD,118.29,118.59,118.01,118.26,4318.90785749
COINBASE:SOLUSD,118.24,118.43,117.72,118.02,7728.86853655
COINBASE:SOLUSD,118.03,118.23,117.7,117.74,1957.31508437
COINBASE:SOLUSD,117.78,118.06,117.71,117.91,1775.62977014
COINBASE:SOLUSD,117.93,118.27,117.91,117.93,6966.34872116
COINBASE:SOLUSD,117.93,118.6,117.83,118.6,3969.44853764
COINBASE:SOLUSD,118.61,119.23,118.45,119.12,4577.96976007
COINBASE:SOLUSD,119.12,119.64,118.91,119.12,6794.0845421
COINBASE:SOLUSD,119.11,119.55,119.01,119.03,3210.54908249
COINBASE:SOLUSD,119.02,119.15,118.73,118.76,1973.49272076
COINBASE:SOLUSD,118.74,118.85,118.41,118.57,2295.03738445
COINBASE:SOLUSD,118.54,118.97,118.54,118.64,3030.52529679
COINBASE:SOLUSD,118.66,119.25,118.66,119.15,2124.89493221
COINBASE:SOLUSD,119.19,119.39,118.97,119.0,1301.67843397
COINBASE:SOLUSD,118.99,119.13,118.83,118.85,2702.37402638
COINBASE:SOLUSD,118.83,118.85,118.54,118.56,1767.19377967
COINBASE:SOLUSD,118.56,118.87,118.56,118.87,1971.09365475
COINBASE:SOLUSD,118.85,118.91,118.52,118.67,2277.21767992
COINBASE:SOLUSD,118.68,118.86,118.53,118.55,2947.18695315
COINBASE:SOLUSD,118.56,118.73,118.48,118.5,1244.76783015
COINBASE:SOLUSD,118.51,118.91,118.3,118.4,3623.2451544
COINBASE:SOLUSD,118.4,118.63,118.22,118.27,3457.7376195
COINBASE:SOLUSD,118.26,118.44,117.97,118.04,1031.77315936
COINBASE:SOLUSD,118.04,118.27,117.93,118.15,3003.12503881
COINBASE:SOLUSD,118.13,118.15,117.81,117.84,1458.10323441
COINBASE:SOLUSD,117.84,118.05,117.76,117.8,3795.69685915
COINBASE:SOLUSD,117.8,118.13,117.76,118.09,1836.60002481
COINBASE:SOLUSD,118.09,118.09,117.13,117.48,6994.15545482
COINBASE:SOLUSD,117.48,117.77,117.13,117.77,2292.81708103
COINBASE:SOLUSD,117.76,117.89,117.5,117.56,1770.49527205
COINBASE:SOLUSD,117.56,117.72,117.2,117.24,1823.95767802
COINBASE:SOLUSD,117.22,117.57,117.11,117.57,1090.80487023
COINBASE:SOLUSD,117.55,117.82,117.2,117.24,19615.01659033
COINBASE:SOLUSD,117.23,117.55,117.21,117.43,1349.23535948
COINBASE:SOLUSD,117.43,117.51,117.11,117.3,1737.99927256
COINBASE:SOLUSD,117.32,117.64,116.96,117.6,6776.96389143
COINBASE:SOLUSD,117.61,117.82,116.96,117.01,1990.65105868
COINBASE:SOLUSD,117.01,117.03,116.71,116.96,3185.20466148
COINBASE:SOLUSD,116.97,117.2,116.55,116.63,10600.27655648
COINBASE:SOLUSD,116.63,117.05,116.51,117.02,1849.53154966
COINBASE:SOLUSD,117.02,117.05,116.71,116.82,3484.38233064
COINBASE:SOLUSD,116.81,117.09,116.63,117.04,3778.93792061
COINBASE:SOLUSD,117.01,117.14,116.77,116.93,2212.69158177
COINBASE:SOLUSD,116.92,117.36,116.81,117.29,2302.81418696
COINBASE:SOLUSD,117.29,117.33,117.0,117.28,2058.9750892
COINBASE:SOLUSD,117.33,117.45,117.06,117.27,1928.01112448
COINBASE:SOLUSD,117.23,117.42,116.97,117.2,3973.170057
COINBASE:SOLUSD,117.22,118.3,117.15,117.98,11556.53817046
COINBASE:SOLUSD,117.97,117.98,117.43,117.79,4336.6086655
COINBASE:SOLUSD,117.78,118.0,117.39,117.5,2302.09441708
COINBASE:SOLUSD,117.48,117.83,117.39,117.79,1706.97269204
COINBASE:SOLUSD,117.79,117.86,117.35,117.67,8234.07706235
COINBASE:SOLUSD,117.66,118.21,117.62,118.05,35291.71165997
COINBASE:SOLUSD,118.05,118.19,117.81,117.85,4256.95692181
COINBASE:SOLUSD,117.86,118.34,117.86,118.21,5772.68571757
COINBASE:SOLUSD,118.22,118.51,118.1,118.44,5014.08231884
COINBASE:SOLUSD,118.47,118.47,117.98,118.18,1406.29098904
COINBASE:SOLUSD,118.17,118.33,117.65,117.91,12214.19675873
COINBASE:SOLUSD,117.9,117.98,117.58,117.84,4385.63980042
COINBASE:SOLUSD,117.83,118.24,117.77,118.24,7255.65621117
COINBASE:SOLUSD,118.25,118.51,118.09,118.28,1750.01907311
COINBASE:SOLUSD,118.29,119.26,118.26,118.97,6134.56564781
COINBASE:SOLUSD,118.93,119.41,118.85,119.16,1953.96486023
COINBASE:SOLUSD,119.19,119.19,118.66,118.7,2657.29821396
COINBASE:SOLUSD,118.71,119.08,118.71,118.89,1762.25195412
COINBASE:SOLUSD,118.88,119.19,118.86,118.96,4638.26601103
COINBASE:SOLUSD,118.93,119.12,118.6,118.79,1623.35480554
COINBASE:SOLUSD,118.81,118.81,118.37,118.49,2805.73951624
COINBASE:SOLUSD,118.5,118.69,118.35,118.43,1892.81915843
COINBASE:SOLUSD,118.42,118.42,118.12,118.21,1631.13404389
COINBASE:SOLUSD,118.21,118.48,118.15,118.44,1960.0221032
COINBASE:SOLUSD,118.44,118.55,118.1,118.13,5117.24165047
COINBASE:SOLUSD,118.13,118.19,117.87,118.15,1639.22448911
COINBASE:SOLUSD,118.15,118.2,117.97,118.04,1982.49630487
COINBASE:SOLUSD,118.01,118.1,117.89,118.06,1434.77947688
COINBASE:SOLUSD,118.04,118.23,117.96,118.1,1770.50658046
COINBASE:SOLUSD,118.12,118.14,117.75,117.9,1223.07095001
COINBASE:SOLUSD,117.86,117.98,117.81,117.93,946.50290874
COINBASE:SOLUSD,117.92,118.15,117.9,118.02,2244.79494449
COINBASE:SOLUSD,118.02,118.42,117.96,118.38,1490.13045042
COINBASE:SOLUSD,118.4,118.72,118.19,118.64,4423.56527471
COINBASE:SOLUSD,118.65,118.93,118.63,118.74,3164.26130742
COINBASE:SOLUSD,118.72,118.76,118.15,118.24,3251.57105112
COINBASE:SOLUSD,118.24,118.24,117.73,118.02,4279.25219119
COINBASE:SOLUSD,118.09,118.13,117.72,117.74,1933.97366262
COINBASE:SOLUSD,117.75,117.83,117.35,117.68,2431.91735604
COINBASE:SOLUSD,117.7,117.87,117.59,117.84,1862.37592558
COINBASE:SOLUSD,117.83,117.96,117.68,117.75,2662.29760155
COINBASE:SOLUSD,117.71,117.94,117.53,117.85,2967.91090814
COINBASE:SOLUSD,117.88,118.09,117.86,117.99,962.6212638
COINBASE:SOLUSD,117.98,118.34,117.88,118.3,1979.01938076
COINBASE:SOLUSD,118.28,118.4,118.02,118.07,1237.75853679
COINBASE:SOLUSD,118.09,118.4,118.09,118.4,1340.44480771
COINBASE:SOLUSD,118.4,118.69,118.38,118.52,1460.36283047
COINBASE:SOLUSD,118.53,118.65,118.34,118.61,2576.61172378
COINBASE:SOLUSD,118.61,118.61,118.22,118.39,2131.8818202
COINBASE:SOLUSD,118.35,118.4,117.93,117.93,3106.23260975
COINBASE:SOLUSD,117.92,118.07,117.84,118.05,8112.4079351
COINBASE:SOLUSD,118.05,118.15,117.71,117.81,535.37364201
COINBASE:SOLUSD,117.83,118.03,117.7,118.03,2369.28625461
COINBASE:SOLUSD,118.0,118.14,117.96,118.09,635.10950659
COINBASE:SOLUSD,118.08,118.26,117.7,117.93,1193.47120483
COINBASE:SOLUSD,117.94,118.01,117.73,117.73,744.08594243
COINBASE:SOLUSD,117.75,117.83,116.61,116.82,2318.74542617
COINBASE:SOLUSD,116.81,116.98,115.83,116.04,10115.16087161
COINBASE:SOLUSD,116.06,116.17,115.71,116.1,5329.62730078
COINBASE:SOLUSD,116.12,116.7,115.94,116.49,4046.39109479
COINBASE:SOLUSD,116.57,116.71,116.13,116.28,1904.69556071
COINBASE:SOLUSD,116.27,116.45,115.9,116.09,2470.0429983
COINBASE:SOLUSD,116.1,116.14,115.4,115.79,5140.67074726
COINBASE:SOLUSD,115.81,116.6,115.41,116.53,5018.46043036
COINBASE:SOLUSD,116.56,116.74,116.21,116.57,2657.83244237
COINBASE:SOLUSD,116.58,116.85,116.24,116.26,3082.03411888
COINBASE:SOLUSD,116.24,116.3,115.71,115.84,2582.23246747
COINBASE:SOLUSD,115.82,115.94,115.5,115.94,2394.13018627
COINBASE:SOLUSD,115.89,116.5,115.77,116.11,2708.72870264
COINBASE:SOLUSD,116.12,116.6,116.09,116.22,2901.77094654
COINBASE:SOLUSD,116.25,116.7,116.14,116.67,1042.587239
COINBASE:SOLUSD,116.71,116.9,116.5,116.68,4511.80612273
COINBASE:SOLUSD,116.66,117.12,116.59,116.87,7132.72579824
COINBASE:SOLUSD,116.87,117.08,116.69,116.9,2258.49328659
COINBASE:SOLUSD,116.91,117.1,116.6,117.1,2128.58417523
COINBASE:SOLUSD,117.1,117.49,116.99,117.45,2046.21553625
COINBASE:SOLUSD,117.41,117.43,116.98,117.22,7255.81246492
COINBASE:SOLUSD,117.23,117.66,117.22,117.35,5082.66161864
COINBASE:SOLUSD,117.35,117.84,117.27,117.77,2624.22283242
COINBASE:SOLUSD,117.77,118.53,117.7,118.05,6525.39472126
COINBASE:SOLUSD,118.04,118.06,117.79,117.83,2142.83536181
COINBASE:SOLUSD,117.83,118.11,117.65,118.09,5033.05786509
COINBASE:SOLUSD,118.07,118.48,118.07,118.33,2172.80833831
COINBASE:SOLUSD,118.32,118.74,118.11,118.12,3819.65876636
COINBASE:SOLUSD,118.12,118.32,117.96,118.04,1760.75533292
COINBASE:SOLUSD,118.04,118.25,117.94,118.07,6318.046941
COINBASE:SOLUSD,118.06,118.37,117.96,118.22,2582.63152871
COINBASE:SOLUSD,118.2,118.7,118.16,118.48,2241.74238847
COINBASE:SOLUSD,118.49,118.66,118.23,118.62,1332.77162408
COINBASE:SOLUSD,118.63,118.7,118.23,118.47,3263.985441
COINBASE:SOLUSD,118.47,118.59,118.12,118.21,1758.37281225
COINBASE:SOLUSD,118.2,118.28,118.04,118.23,3570.69546884
COINBASE:SOLUSD,118.23,118.34,118.0,118.07,2309.47821421
COINBASE:SOLUSD,118.07,118.55,117.99,118.55,2670.39747779
COINBASE:SOLUSD,118.56,118.7,118.24,118.24,2297.34045819
COINBASE:SOLUSD,118.28,118.42,118.17,118.2,1785.71170647
COINBASE:SOLUSD,118.19,119.43,118.15,119.39,8005.24858638
COINBASE:SOLUSD,119.34,120.08,119.27,119.5,5809.09171615
COINBASE:SOLUSD,119.51,119.69,119.38,119.53,2396.88735053
COINBASE:SOLUSD,119.51,119.66,119.37,119.49,2425.99742703
COINBASE:SOLUSD,119.49,119.53,119.06,119.15,2196.68395791
COINBASE:SOLUSD,119.16,119.35,118.96,119.31,3347.82588154
COINBASE:SOLUSD,119.35,119.51,119.23,119.46,1885.16589419
COINBASE:SOLUSD,119.44,119.44,119.16,119.24,2984.50458856
COINBASE:SOLUSD,119.23,119.26,119.03,119.15,5707.56317319
COINBASE:SOLUSD,119.15,119.18,118.77,118.86,726.1273007
COINBASE:SOLUSD,118.86,119.09,118.86,119.03,1209.48338213
COINBASE:SOLUSD,119.02,119.11,118.77,118.81,1843.39033647
COINBASE:SOLUSD,118.8,119.2,118.77,119.16,958.37093362
COINBASE:SOLUSD,119.13,119.13,118.92,119.03,1299.48401799
COINBASE:SOLUSD,119.0,119.29,118.95,119.23,1204.45411373
COINBASE:SOLUSD,119.24,119.43,119.22,119.23,1718.03534233
COINBASE:SOLUSD,119.22,119.38,119.16,119.27,1943.32263739
COINBASE:SOLUSD,119.27,119.78,119.27,119.75,2060.54031233
COINBASE:SOLUSD,119.76,119.87,119.51,119.66,709.90175133
COINBASE:SOLUSD,119.66,119.77,119.51,119.53,1378.81005072
COINBASE:SOLUSD,119.56,119.88,119.45,119.5,2650.70908408
COINBASE:SOLUSD,119.51,119.56,119.29,119.53,1638.00059302
COINBASE:SOLUSD,119.53,119.82,119.5,119.64,1552.93248455
COINBASE:SOLUSD,119.64,119.74,119.53,119.57,1073.88871145
COINBASE:SOLUSD,119.56,119.7,119.36,119.45,919.1098894
COINBASE:SOLUSD,119.45,119.53,119.12,119.22,1460.15051854
COINBASE:SOLUSD,119.19,119.76,119.16,119.58,1068.75476924
COINBASE:SOLUSD,119.61,119.64,119.42,119.48,1249.4814361
COINBASE:SOLUSD,119.45,119.46,119.15,119.23,778.08355285
COINBASE:SOLUSD,119.23,119.77,119.23,119.69,495.40609862
COINBASE:SOLUSD,119.68,120.03,119.65,120.0,819.50728405
COINBASE:SOLUSD,120.01,120.15,119.8,119.8,1770.44729342
COINBASE:SOLUSD,119.83,120.03,119.8,119.87,1424.92476394
COINBASE:SOLUSD,119.86,119.97,119.56,119.56,1904.19997244
COINBASE:SOLUSD,119.56,119.87,119.54,119.87,1199.0186643
COINBASE:SOLUSD,119.87,120.16,119.77,119.77,1497.91036722
COINBASE:SOLUSD,119.76,119.86,119.62,119.78,1258.72136698
COINBASE:SOLUSD,119.79,120.16,119.73,120.01,2336.48324937
COINBASE:SOLUSD,120.02,120.1,119.65,119.68,1124.3918413
COINBASE:SOLUSD,119.68,119.8,119.5,119.79,1324.76913485
COINBASE:SOLUSD,119.79,120.0,119.76,119.87,2323.78294122
COINBASE:SOLUSD,119.86,119.97,119.79,119.91,1170.31489942
COINBASE:SOLUSD,119.9,120.1,119.84,119.92,1827.73974298
COINBASE:SOLUSD,119.91,119.93,119.52,119.62,1991.0865565
COINBASE:SOLUSD,119.61,119.65,119.51,119.6,902.64600003
COINBASE:SOLUSD,119.58,120.03,119.53,119.92,1173.32776235
COINBASE:SOLUSD,119.93,119.98,119.64,119.7,988.28354018
COINBASE:SOLUSD,119.7,119.72,119.45,119.48,872.27391588
COINBASE:SOLUSD,119.5,119.57,119.26,119.28,1175.6138896
COINBASE:SOLUSD,119.27,119.45,119.07,119.07,1098.61998494
COINBASE:SOLUSD,119.06,119.4,119.06,119.25,1235.47989651
COINBASE:SOLUSD,119.26,119.5,119.23,119.43,964.54691168
COINBASE:SOLUSD,119.43,119.48,119.35,119.44,666.28789922
COINBASE:SOLUSD,119.44,119.75,119.35,119.64,995.66999871
COINBASE:SOLUSD,119.64,119.66,119.36,119.37,451.78110197
COINBASE:SOLUSD,119.36,119.59,119.16,119.55,1006.7457833
COINBASE:SOLUSD,119.54,119.63,119.36,119.42,2482.35718069
COINBASE:SOLUSD,119.43,119.56,119.36,119.56,2961.29573993
COINBASE:SOLUSD,119.57,119.71,119.11,119.17,1271.59071449
COINBASE:SOLUSD,119.16,119.32,118.91,118.92,2088.07085794
COINBASE:SOLUSD,118.92,119.03,118.77,118.95,1572.21138092
COINBASE:SOLUSD,118.94,119.2,118.78,118.85,1762.68611591
COINBASE:SOLUSD,118.85,119.04,118.72,118.9,1197.45655589
COINBASE:SOLUSD,118.88,118.89,118.69,118.79,1343.68301583
COINBASE:SOLUSD,118.81,118.85,118.38,118.53,4525.73146261
COINBASE:SOLUSD,118.52,118.52,118.22,118.26,1906.22334624
COINBASE:SOLUSD,118.27,118.4,118.2,118.27,751.83398263
COINBASE:SOLUSD,118.26,118.39,118.2,118.38,478.09932484
COINBASE:SOLUSD,118.36,118.44,118.06,118.1,7670.9468152
COINBASE:SOLUSD,118.1,118.13,117.72,117.87,7485.79339362
COINBASE:SOLUSD,117.87,117.94,117.74,117.86,3324.52146536
COINBASE:SOLUSD,117.86,118.07,117.85,117.98,991.93814033
COINBASE:SOLUSD,117.98,118.09,117.87,118.08,987.13093227
COINBASE:SOLUSD,118.08,118.09,117.45,117.62,1306.86647407
COINBASE:SOLUSD,117.64,117.82,117.53,117.78,292.59230768
COINBASE:SOLUSD,117.8,117.92,117.78,117.89,508.81208254
COINBASE:SOLUSD,117.91,118.17,117.9,118.09,982.20875205
COINBASE:SOLUSD,118.1,118.16,118.04,118.15,734.67925887
COINBASE:SOLUSD,118.14,118.72,118.13,118.45,739.9992506
COINBASE:SOLUSD,118.44,118.94,118.41,118.68,1520.21857686
COINBASE:SOLUSD,118.67,118.82,118.64,118.69,1730.71196449
COINBASE:SOLUSD,118.67,118.96,118.58,118.92,884.21144088
COINBASE:SOLUSD,118.92,119.09,118.59,118.79,1225.06238303
COINBASE:SOLUSD,118.82,119.38,118.78,119.29,1262.02489845
COINBASE:SOLUSD,119.29,119.29,119.07,119.2,2120.77630143
COINBASE:SOLUSD,119.19,119.19,119.01,119.02,363.75244037
COINBASE:SOLUSD,119.01,119.01,118.64,118.64,1776.69739411
COINBASE:SOLUSD,118.64,118.72,118.53,118.66,501.65752262
COINBASE:SOLUSD,118.65,118.79,118.43,118.53,719.00246507
