symbol,open,high,low,close,volume
COINBASE:SOLUSD,189.83,191.06,189.77,190.55,4632.29996401
COINBASE:SOLUSD,190.55,190.65,189.51,189.56,4900.50225267
COINBASE:SOLUSD,189.56,189.92,188.76,189.75,5390.88335464
COINBASE:SOLUSD,189.74,190.57,189.53,190.47,4943.0368932
COINBASE:SOLUSD,190.47,190.76,189.57,189.79,5136.61670335
COINBASE:SOLUSD,189.78,190.31,189.59,190.12,4363.82592977
COINBASE:SOLUSD,190.1,191.17,189.94,191.1,7413.06282408
COINBASE:SOLUSD,191.1,191.7,191.03,191.46,9395.9310776
COINBASE:SOLUSD,191.46,191.83,190.65,190.77,9262.96181317
COINBASE:SOLUSD,190.77,190.93,190.18,190.66,8456.37215593
COINBASE:SOLUSD,190.64,190.96,190.1,190.14,6180.5143355
COINBASE:SOLUSD,190.15,190.51,189.62,190.12,5589.75403608
COINBASE:SOLUSD,190.13,190.26,189.16,189.24,9135.7406383
COINBASE:SOLUSD,189.26,189.46,188.8,189.4,6653.45802001
COINBASE:SOLUSD,189.38,189.87,189.27,189.64,5359.67668494
COINBASE:SOLUSD,189.64,190.17,189.07,190.15,7003.90644832
COINBASE:SOLUSD,190.15,190.29,189.44,189.92,5749.00593933
COINBASE:SOLUSD,189.92,190.44,189.74,190.3,4310.23051766
COINBASE:SOLUSD,190.31,191.65,190.18,191.4,5824.31240346
COINBASE:SOLUSD,191.39,191.75,190.88,191.21,12278.5510023
COINBASE:SOLUSD,191.21,192.22,191.01,192.01,17960.49271069
COINBASE:SOLUSD,192.01,192.22,191.54,191.91,6553.56117369
COINBASE:SOLUSD,191.92,192.19,191.06,192.11,11359.77943608
COINBASE:SOLUSD,192.11,193.5,191.8,192.7,21095.02695107
COINBASE:SOLUSD,192.7,193.74,192.7,193.32,14088.85087427
COINBASE:SOLUSD,193.33,193.63,192.85,193.4,8294.19158186
COINBASE:SOLUSD,193.37,193.88,193.19,193.81,7890.03082305
COINBASE:SOLUSD,193.81,194.14,193.68,193.92,10523.76558009
COINBASE:SOLUSD,193.94,194.23,193.24,193.74,9347.20832566
COINBASE:SOLUSD,193.74,194.99,193.71,194.64,11532.7176093
COINBASE:SOLUSD,194.64,194.77,193.66,193.89,7280.68938374
COINBASE:SOLUSD,193.89,194.25,193.64,194.24,6598.59576023
COINBASE:SOLUSD,194.25,194.49,193.24,193.54,8400.43102834
COINBASE:SOLUSD,193.54,194.04,193.51,193.7,4794.49084028
COINBASE:SOLUSD,193.7,194.47,193.69,194.39,4681.97558804
COINBASE:SOLUSD,194.39,194.51,193.97,194.03,5831.50618823
COINBASE:SOLUSD,194.07,194.72,193.8,194.18,8230.04897228
COINBASE:SOLUSD,194.17,194.17,193.59,193.81,5888.05186325
COINBASE:SOLUSD,193.81,193.86,193.46,193.77,6351.60397121
COINBASE:SOLUSD,193.76,194.0,193.36,193.84,6526.17849472
COINBASE:SOLUSD,193.84,194.32,193.2,193.56,11923.54897421
COINBASE:SOLUSD,193.55,195.51,193.04,194.78,21025.1526846
COINBASE:SOLUSD,194.76,196.34,194.24,195.89,29415.31654528
COINBASE:SOLUSD,195.9,196.75,195.3,195.82,18775.72051895
COINBASE:SOLUSD,195.85,198.0,195.85,197.42,18780.64915554
COINBASE:SOLUSD,197.42,197.86,196.63,196.63,9603.08353062
COINBASE:SOLUSD,196.64,197.26,195.67,197.17,8270.65664539
COINBASE:SOLUSD,197.13,197.38,196.66,197.33,8055.84141526
COINBASE:SOLUSD,197.33,198.03,197.12,197.74,6649.12687037
COINBASE:SOLUSD,197.74,198.54,197.1,198.3,15657.61929796
COINBASE:SOLUSD,198.28,198.59,197.58,198.37,15095.73596263
COINBASE:SOLUSD,198.35,199.0,198.25,199.0,7408.38984777
COINBASE:SOLUSD,198.99,199.27,197.96,198.04,9813.97615342
COINBASE:SOLUSD,198.03,198.4,197.71,198.28,7356.92835765
COINBASE:SOLUSD,198.29,198.38,197.46,197.54,10274.78430012
COINBASE:SOLUSD,197.54,198.57,197.54,198.16,6680.57756599
COINBASE:SOLUSD,198.15,199.59,198.15,199.5,15546.53018466
COINBASE:SOLUSD,199.5,199.77,198.97,199.74,8045.28595911
COINBASE:SOLUSD,199.75,204.31,199.75,203.81,37732.28112826
COINBASE:SOLUSD,203.8,204.44,203.32,204.09,16812.52061804
COINBASE:SOLUSD,204.12,204.24,202.97,203.36,17047.66235265
COINBASE:SOLUSD,203.36,205.16,203.05,204.59,15171.90167231
COINBASE:SOLUSD,204.62,204.98,204.25,204.61,7592.57674265
COINBASE:SOLUSD,204.62,204.95,204.01,204.24,8676.39841291
COINBASE:SOLUSD,204.24,204.8,203.62,204.29,24559.01965782
COINBASE:SOLUSD,204.3,204.67,203.61,204.14,9055.3686544
COINBASE:SOLUSD,204.17,205.26,203.88,204.84,8088.36043988
COINBASE:SOLUSD,204.89,205.57,204.74,205.02,4397.62185758
COINBASE:SOLUSD,205.02,205.71,204.91,205.65,5959.18350023
COINBASE:SOLUSD,205.67,206.6,205.19,206.29,15348.47555526
COINBASE:SOLUSD,206.27,206.49,205.84,205.89,7749.45225607
COINBASE:SOLUSD,205.89,205.99,205.3,205.61,6637.90401686
COINBASE:SOLUSD,205.61,206.35,205.61,206.2,5343.40651328
COINBASE:SOLUSD,206.2,206.43,205.42,205.76,8835.05267608
COINBASE:SOLUSD,205.76,206.75,205.58,206.73,8151.10145302
COINBASE:SOLUSD,206.73,206.77,206.19,206.52,4394.59183499
COINBASE:SOLUSD,206.51,206.61,206.01,206.36,4920.16227091
COINBASE:SOLUSD,206.35,207.62,206.28,207.53,13309.52332369
COINBASE:SOLUSD,207.52,207.65,206.6,206.86,9581.84963415
COINBASE:SOLUSD,206.86,207.5,206.65,207.13,4977.2304433
COINBASE:SOLUSD,207.09,207.42,206.55,206.86,4005.03112516
COINBASE:SOLUSD,206.85,207.3,206.77,207.19,8427.70611717
COINBASE:SOLUSD,207.17,207.49,206.51,206.61,5444.60153792
COINBASE:SOLUSD,206.61,207.02,206.45,206.76,3864.23689579
COINBASE:SOLUSD,206.76,207.16,206.69,206.94,6905.54077308
COINBASE:SOLUSD,206.93,207.77,206.68,207.67,6153.60313434
COINBASE:SOLUSD,207.7,208.49,207.64,208.4,9443.90712128
COINBASE:SOLUSD,208.38,208.64,208.19,208.32,5105.57411196
COINBASE:SOLUSD,208.3,209.11,208.19,209.02,8204.50812144
COINBASE:SOLUSD,209.01,209.27,207.82,207.9,15017.30413338
COINBASE:SOLUSD,207.89,208.47,207.47,208.22,10907.87058856
COINBASE:SOLUSD,208.25,208.62,207.86,208.12,18311.68108198
COINBASE:SOLUSD,208.12,208.43,207.69,207.81,5306.91697636
COINBASE:SOLUSD,207.8,208.25,207.37,208.06,10380.69384592
COINBASE:SOLUSD,208.06,208.25,207.75,208.17,8746.12751406
COINBASE:SOLUSD,208.16,208.16,207.47,207.95,6720.73971309
COINBASE:SOLUSD,207.95,208.05,206.5,207.71,13964.55573013
COINBASE:SOLUSD,207.71,208.63,207.09,208.5,12753.96386811
COINBASE:SOLUSD,208.49,210.23,207.0,208.13,23698.07031386
COINBASE:SOLUSD,208.15,209.36,207.78,208.02,12748.94996524
COINBASE:SOLUSD,208.01,208.16,207.0,207.58,13552.94817649
COINBASE:SOLUSD,207.57,207.84,205.75,206.48,17626.61291856
COINBASE:SOLUSD,206.47,206.84,205.25,205.82,10793.70193914
COINBASE:SOLUSD,205.81,206.74,205.64,206.54,4667.79082115
COINBASE:SOLUSD,206.53,207.05,205.72,207.0,10751.59964541
COINBASE:SOLUSD,206.98,208.17,206.26,208.09,15374.69266769
COINBASE:SOLUSD,208.08,208.77,207.76,208.62,20693.41379374
COINBASE:SOLUSD,208.62,208.93,207.17,207.27,9183.13680805
COINBASE:SOLUSD,207.26,208.01,207.02,207.82,6099.53429491
COINBASE:SOLUSD,207.83,207.9,207.0,207.23,9020.56724799
COINBASE:SOLUSD,207.23,207.23,205.5,205.73,13745.79350422
COINBASE:SOLUSD,205.73,205.92,204.54,205.86,12211.0475479
COINBASE:SOLUSD,205.85,206.1,204.75,205.28,6680.54828835
COINBASE:SOLUSD,205.25,205.91,204.98,205.66,7399.12341645
COINBASE:SOLUSD,205.66,206.42,205.17,206.28,5979.69290807
COINBASE:SOLUSD,206.28,206.6,205.82,206.27,4662.74433813
COINBASE:SOLUSD,206.27,206.98,206.0,206.91,5584.48458925
COINBASE:SOLUSD,206.91,207.66,206.85,207.55,7616.45817008
COINBASE:SOLUSD,207.54,207.54,206.52,207.13,5591.45522966
COINBASE:SOLUSD,207.13,207.25,206.15,206.49,8163.34583456
COINBASE:SOLUSD,206.52,207.17,206.51,207.1,9209.67460857
COINBASE:SOLUSD,207.08,207.76,207.02,207.58,4993.49621357
COINBASE:SOLUSD,207.58,207.8,207.05,207.31,5276.20973494
COINBASE:SOLUSD,207.31,207.65,206.57,206.61,5474.36023917
COINBASE:SOLUSD,206.64,206.77,206.0,206.34,12135.78690656
COINBASE:SOLUSD,206.33,206.89,205.95,206.34,3446.24943625
COINBASE:SOLUSD,206.33,206.35,205.24,205.38,6525.79799489
COINBASE:SOLUSD,205.38,206.42,205.33,206.34,4040.71765884
COINBASE:SOLUSD,206.33,206.49,205.59,205.69,5953.16170981
COINBASE:SOLUSD,205.68,205.91,205.02,205.78,4449.94958804
COINBASE:SOLUSD,205.78,206.42,205.75,206.21,3524.56668719
COINBASE:SOLUSD,206.2,206.53,206.2,206.39,4604.41984197
COINBASE:SOLUSD,206.38,207.02,206.33,206.61,4863.30658578
COINBASE:SOLUSD,206.61,207.73,206.47,207.7,8406.95189277
COINBASE:SOLUSD,207.69,208.39,207.69,207.94,11559.16527377
COINBASE:SOLUSD,207.94,208.16,207.57,208.09,5706.56820136
COINBASE:SOLUSD,208.1,208.29,207.67,207.86,4851.58240321
COINBASE:SOLUSD,207.86,208.01,207.15,207.63,4875.34091235
COINBASE:SOLUSD,207.62,207.77,206.9,207.01,3308.21926943
COINBASE:SOLUSD,207.0,207.36,206.82,206.94,3806.5981011
COINBASE:SOLUSD,206.94,207.14,205.56,205.78,4209.12879868
COINBASE:SOLUSD,205.8,206.41,205.61,206.39,3157.34056152
COINBASE:SOLUSD,206.39,206.39,205.43,205.82,3987.15612359
COINBASE:SOLUSD,205.83,206.76,205.83,206.64,7750.0720907
COINBASE:SOLUSD,206.64,207.31,206.04,207.15,5825.33315995
COINBASE:SOLUSD,207.15,207.94,207.04,207.89,5164.85860975
COINBASE:SOLUSD,207.89,207.92,207.08,207.24,4303.57536064
COINBASE:SOLUSD,207.27,207.63,206.55,206.69,6185.26520936
COINBASE:SOLUSD,206.66,207.35,206.53,206.61,5037.07486275
COINBASE:SOLUSD,206.6,206.88,205.96,206.14,5418.79963914
COINBASE:SOLUSD,206.14,206.82,206.02,206.81,3026.24801821
COINBASE:SOLUSD,206.81,208.11,206.8,207.84,5511.4063689
COINBASE:SOLUSD,207.85,207.85,207.23,207.51,2305.51429732
COINBASE:SOLUSD,207.51,207.58,207.02,207.23,17778.80703345
COINBASE:SOLUSD,207.23,207.58,206.78,207.39,5995.05511717
COINBASE:SOLUSD,207.39,207.91,207.22,207.55,2159.8942417
COINBASE:SOLUSD,207.55,208.35,206.9,208.35,4550.27263006
COINBASE:SOLUSD,208.35,208.65,207.89,208.31,5875.09283593
COINBASE:SOLUSD,208.32,209.38,208.11,208.62,6016.4305568
COINBASE:SOLUSD,208.61,208.9,208.31,208.69,3710.43584086
COINBASE:SOLUSD,208.69,209.6,208.26,209.2,7975.06804911
COINBASE:SOLUSD,209.21,209.78,208.56,209.37,3723.29306937
COINBASE:SOLUSD,209.34,209.78,209.02,209.25,8371.0415399
COINBASE:SOLUSD,209.25,209.37,207.5,207.52,5969.00169993
COINBASE:SOLUSD,207.61,207.89,207.09,207.42,4467.08052647
COINBASE:SOLUSD,207.43,207.91,207.16,207.22,3092.8640734
COINBASE:SOLUSD,207.22,208.14,206.95,207.99,8243.77414027
COINBASE:SOLUSD,208.0,208.52,207.61,207.79,2053.52337484
COINBASE:SOLUSD,207.82,208.81,207.43,208.78,2293.23354144
COINBASE:SOLUSD,208.81,209.68,208.34,209.36,11350.38107131
COINBASE:SOLUSD,209.34,209.6,208.56,209.6,5174.84761422
COINBASE:SOLUSD,209.59,209.73,209.0,209.16,3615.14583629
COINBASE:SOLUSD,209.2,211.7,208.93,211.69,12520.44181783
COINBASE:SOLUSD,211.69,212.64,211.24,211.51,9426.47946562
COINBASE:SOLUSD,211.49,211.64,210.71,210.84,8395.37832803
COINBASE:SOLUSD,210.84,211.51,210.63,211.0,3859.87313528
COINBASE:SOLUSD,211.02,211.11,210.18,210.37,2684.70495194
COINBASE:SOLUSD,210.37,211.17,210.23,210.88,4444.27668078
COINBASE:SOLUSD,210.88,211.66,210.86,210.88,4806.19230285
COINBASE:SOLUSD,210.89,211.47,210.81,210.98,3423.99104325
COINBASE:SOLUSD,210.97,211.69,210.97,211.15,2352.28775906
COINBASE:SOLUSD,211.14,212.34,210.84,212.23,7055.09933515
COINBASE:SOLUSD,212.2,213.18,212.12,212.77,10509.29417389
COINBASE:SOLUSD,212.76,214.94,212.5,214.33,14356.62161802
COINBASE:SOLUSD,214.35,214.75,213.53,214.46,8296.3995112
COINBASE:SOLUSD,214.46,214.62,213.62,214.1,5718.42726733
COINBASE:SOLUSD,214.1,214.21,213.24,213.33,5136.35706939
COINBASE:SOLUSD,213.33,213.84,213.06,213.23,3087.41885209
COINBASE:SOLUSD,213.22,214.09,213.1,213.36,6453.64008937
COINBASE:SOLUSD,213.32,213.36,212.03,212.17,7611.20756304
COINBASE:SOLUSD,212.17,213.44,211.92,213.07,9949.57308834
COINBASE:SOLUSD,213.04,213.39,212.37,212.69,6167.79137357
COINBASE:SOLUSD,212.72,214.27,212.69,214.07,16675.37067907
COINBASE:SOLUSD,214.07,215.52,213.88,215.22,22404.08771087
COINBASE:SOLUSD,215.19,218.48,214.65,217.99,29575.24628693
COINBASE:SOLUSD,217.99,218.43,216.83,218.11,40525.22378259
COINBASE:SOLUSD,218.13,218.35,216.97,217.46,11579.88456741
COINBASE:SOLUSD,217.47,217.87,216.43,217.08,16929.51396904
COINBASE:SOLUSD,217.1,217.93,216.83,217.55,10656.95553028
COINBASE:SOLUSD,217.56,218.0,217.13,217.23,15289.62650077
COINBASE:SOLUSD,217.25,217.52,216.27,217.46,7311.85028178
COINBASE:SOLUSD,217.46,219.19,217.21,218.13,21146.32707882
COINBASE:SOLUSD,218.13,219.69,218.1,218.99,23296.77346468
COINBASE:SOLUSD,218.99,219.06,217.31,217.56,21124.62783632
COINBASE:SOLUSD,217.57,218.04,216.81,216.83,12349.02501181
COINBASE:SOLUSD,216.84,217.39,216.49,217.11,13230.0394894
COINBASE:SOLUSD,217.11,217.82,216.65,217.48,6757.18267824
COINBASE:SOLUSD,217.5,217.59,217.0,217.24,7572.57310813
COINBASE:SOLUSD,217.24,217.69,217.0,217.33,7784.90548489
COINBASE:SOLUSD,217.33,217.97,217.21,217.76,9459.34126202
COINBASE:SOLUSD,217.77,218.46,217.72,218.1,10704.25829529
COINBASE:SOLUSD,218.08,218.49,217.57,218.0,9457.34524356
COINBASE:SOLUSD,217.94,218.53,217.23,217.91,15095.41017196
COINBASE:SOLUSD,217.94,218.09,216.52,216.64,13843.72674936
COINBASE:SOLUSD,216.64,217.33,216.5,216.66,9707.68062868
COINBASE:SOLUSD,216.67,217.05,216.44,217.0,4726.38502366
COINBASE:SOLUSD,217.01,217.01,215.67,216.31,8872.37800732
COINBASE:SOLUSD,216.31,216.87,216.3,216.53,4146.00759419
COINBASE:SOLUSD,216.53,216.53,215.93,216.27,5864.23317067
COINBASE:SOLUSD,216.26,216.39,215.72,216.0,5525.09212703
COINBASE:SOLUSD,215.99,216.6,215.82,216.36,5996.26888743
COINBASE:SOLUSD,216.34,216.92,216.27,216.69,4904.71243794
COINBASE:SOLUSD,216.69,216.7,216.22,216.36,3467.14921117
COINBASE:SOLUSD,216.35,216.5,216.02,216.25,4850.11142295
COINBASE:SOLUSD,216.26,216.64,215.96,216.42,5354.85245788
COINBASE:SOLUSD,216.42,216.99,216.17,216.97,2851.33241529
COINBASE:SOLUSD,216.97,217.23,216.8,216.92,3070.67067345
COINBASE:SOLUSD,216.91,217.03,216.56,216.97,3392.20747282
COINBASE:SOLUSD,216.96,217.46,216.78,217.17,5044.61773921
COINBASE:SOLUSD,217.17,217.88,217.08,217.51,7104.03521401
COINBASE:SOLUSD,217.52,217.84,217.18,217.51,6717.93656922
COINBASE:SOLUSD,217.51,217.93,217.26,217.93,5116.12279071
COINBASE:SOLUSD,217.89,217.91,216.86,217.28,9247.47583461
COINBASE:SOLUSD,217.3,217.91,216.96,217.71,3529.78610233
COINBASE:SOLUSD,217.72,217.72,216.55,217.19,4683.07476188
COINBASE:SOLUSD,217.19,217.27,216.62,216.95,5823.37848676
COINBASE:SOLUSD,216.95,217.21,216.25,216.26,4745.11399226
COINBASE:SOLUSD,216.26,217.87,215.93,217.77,4931.71082124
COINBASE:SOLUSD,217.77,217.77,217.36,217.51,3067.09310712
COINBASE:SOLUSD,217.51,217.54,217.13,217.29,3861.64603654
COINBASE:SOLUSD,217.29,217.3,216.3,216.64,3924.94161616
COINBASE:SOLUSD,216.65,216.87,216.15,216.41,3396.57527613
COINBASE:SOLUSD,216.43,217.31,216.1,217.12,3154.70170005
COINBASE:SOLUSD,217.11,218.0,217.06,217.37,3862.81396273
COINBASE:SOLUSD,217.37,217.63,215.65,216.19,11118.51463749
COINBASE:SOLUSD,216.19,216.63,216.15,216.39,5061.39054058
COINBASE:SOLUSD,216.4,216.76,216.27,216.58,2684.97444682
COINBASE:SOLUSD,216.59,216.95,216.57,216.91,2213.24345981
COINBASE:SOLUSD,216.9,216.91,215.66,215.93,4747.51666557
COINBASE:SOLUSD,215.94,216.22,215.73,215.9,6916.5445612
COINBASE:SOLUSD,215.91,216.26,215.51,216.15,6797.40420288
COINBASE:SOLUSD,216.15,216.84,216.03,216.77,8118.44909063
COINBASE:SOLUSD,216.77,216.96,216.5,216.7,9514.29082232
COINBASE:SOLUSD,216.7,217.23,216.34,217.13,3313.27784544
COINBASE:SOLUSD,217.12,217.34,216.8,217.0,3841.35654472
COINBASE:SOLUSD,217.0,217.3,216.68,217.16,2547.63912321
COINBASE:SOLUSD,217.17,217.37,216.8,216.93,3059.9741423
COINBASE:SOLUSD,216.9,217.8,216.86,217.73,3263.99709479
COINBASE:SOLUSD,217.71,217.76,217.28,217.49,3630.97567391
COINBASE:SOLUSD,217.5,217.92,217.32,217.54,2892.12837143
COINBASE:SOLUSD,217.53,217.76,217.41,217.5,1705.24588556
COINBASE:SOLUSD,217.52,217.75,217.04,217.24,4934.62503793
COINBASE:SOLUSD,217.23,217.28,216.75,217.14,2331.60799691
COINBASE:SOLUSD,217.14,217.14,216.27,216.66,2511.68020482
COINBASE:SOLUSD,216.63,216.66,216.06,216.37,1563.35252699
COINBASE:SOLUSD,216.37,216.46,215.44,215.92,2824.94801373
COINBASE:SOLUSD,215.93,216.18,215.55,215.64,1923.91585353
COINBASE:SOLUSD,215.65,215.82,215.2,215.62,8040.73238155
COINBASE:SOLUSD,215.63,216.11,215.58,215.87,1281.49531071
COINBASE:SOLUSD,215.88,216.31,215.7,216.1,1553.12059904
COINBASE:SOLUSD,216.08,216.33,215.8,215.93,2263.85908064
COINBASE:SOLUSD,215.93,215.93,215.37,215.76,1974.03698491
COINBASE:SOLUSD,215.75,215.85,214.61,214.88,4198.07086927
COINBASE:SOLUSD,214.88,215.07,214.34,214.98,1609.27557147
COINBASE:SOLUSD,214.98,215.64,214.87,215.58,1612.80161572
COINBASE:SOLUSD,215.58,215.79,215.54,215.61,1131.66442123
COINBASE:SOLUSD,215.6,215.94,215.24,215.88,2089.15621286
COINBASE:SOLUSD,215.89,215.9,215.66,215.84,1166.05251758
COINBASE:SOLUSD,215.81,216.28,215.64,216.25,2331.64406915
COINBASE:SOLUSD,216.25,216.58,215.92,216.37,2428.01449811
COINBASE:SOLUSD,216.37,216.42,216.05,216.24,2049.78534581
COINBASE:SOLUSD,216.23,216.82,216.2,216.6,3208.62042184
COINBASE:SOLUSD,216.59,217.11,216.47,216.68,3251.22471308
COINBASE:SOLUSD,216.71,217.07,216.05,216.97,2892.91650735
COINBASE:SOLUSD,216.98,217.45,216.72,217.2,3198.04791813
COINBASE:SOLUSD,217.21,217.59,216.91,216.99,7505.4327951
COINBASE:SOLUSD,217.01,217.1,216.55,216.64,3069.88381629
COINBASE:SOLUSD,216.63,217.2,216.61,216.97,3687.79684773
COINBASE:SOLUSD,216.98,217.1,216.19,216.3,4206.41228475
COINBASE:SOLUSD,216.33,216.72,216.2,216.33,5413.55420228
COINBASE:SOLUSD,216.33,216.37,215.74,215.92,3648.72444225
COINBASE:SOLUSD,215.9,216.06,215.68,215.85,5111.69410468
COINBASE:SOLUSD,215.83,215.83,215.45,215.71,4629.16722497
COINBASE:SOLUSD,215.71,216.51,214.66,215.18,3365.94376585
COINBASE:SOLUSD,215.18,215.21,213.52,213.73,10262.84289693
COINBASE:SOLUSD,213.73,214.61,213.57,214.29,9390.26753162
COINBASE:SOLUSD,214.28,214.98,213.88,214.39,6195.06364227
COINBASE:SOLUSD,214.39,214.85,214.17,214.32,5090.8646891
COINBASE:SOLUSD,214.31,214.4,213.68,214.08,4472.8865278
COINBASE:SOLUSD,214.08,214.38,213.92,214.36,3399.43325932
COINBASE:SOLUSD,214.36,214.78,214.13,214.77,3195.66699967
COINBASE:SOLUSD,214.78,215.27,214.7,215.06,4682.57538423
COINBASE:SOLUSD,215.04,215.63,214.97,215.25,3375.00019797
COINBASE:SOLUSD,215.23,215.77,215.17,215.71,4195.17001272
COINBASE:SOLUSD,215.73,215.76,215.2,215.44,3684.14831836
COINBASE:SOLUSD,215.43,215.7,215.17,215.48,3330.3672002
COINBASE:SOLUSD,215.52,215.95,215.14,215.93,2551.22407723
COINBASE:SOLUSD,215.93,215.94,215.25,215.5,3155.27540056
COINBASE:SOLUSD,215.48,215.55,215.11,215.41,3102.42624695
COINBASE:SOLUSD,215.38,215.81,215.12,215.46,3736.3709109
COINBASE:SOLUSD,215.45,215.82,215.13,215.26,3626.26380649
COINBASE:SOLUSD,215.28,215.61,215.16,215.56,4609.02990913
COINBASE:SOLUSD,215.53,215.93,215.37,215.6,4336.44196849
COINBASE:SOLUSD,215.59,215.91,215.49,215.63,2697.47840864
COINBASE:SOLUSD,215.63,216.27,215.42,216.03,4291.11163462
COINBASE:SOLUSD,216.02,216.75,215.93,216.39,5206.98029756
COINBASE:SOLUSD,216.39,216.62,215.74,216.03,4859.93989466
COINBASE:SOLUSD,216.04,216.47,215.89,216.19,4243.64414627
COINBASE:SOLUSD,216.2,216.36,215.91,216.08,6328.09205707
COINBASE:SOLUSD,216.08,216.18,215.65,216.02,9168.28088575
COINBASE:SOLUSD,216.03,216.1,215.75,215.82,2725.06940563
COINBASE:SOLUSD,215.82,216.45,215.67,216.24,4438.12274245
COINBASE:SOLUSD,216.24,216.42,216.1,216.25,2645.27000484
COINBASE:SOLUSD,216.24,217.26,216.21,217.16,4340.12463287
COINBASE:SOLUSD,217.17,217.23,216.78,216.99,6126.4829248
COINBASE:SOLUSD,217.01,217.08,216.68,216.72,3324.71083066
COINBASE:SOLUSD,216.71,216.94,216.54,216.61,2977.21814511
COINBASE:SOLUSD,216.62,216.85,216.45,216.64,3487.03294991
COINBASE:SOLUSD,216.64,217.35,216.32,216.96,4379.89593927
COINBASE:SOLUSD,216.95,217.28,216.71,217.01,8798.87285327
COINBASE:SOLUSD,217.02,217.88,216.81,217.22,5172.76339242
COINBASE:SOLUSD,217.22,217.48,216.75,217.01,6927.53480232
