datetime,symbol,open,high,low,close,volume
2007-05-29 21:30:00,AMEX:BIL,91.57998,91.62,91.5,91.62,14200.0
2007-06-04 21:30:00,AMEX:BIL,91.64002,91.68,91.62,91.68,34550.0
2007-06-11 21:30:00,AMEX:BIL,91.68,91.84,91.64002,91.84,24500.0
2007-06-18 21:30:00,AMEX:BIL,91.82,91.96,91.8002,91.96,35000.0
2007-06-25 21:30:00,AMEX:BIL,91.9,92.0,91.9,92.0,49550.0
2007-07-02 21:30:00,AMEX:BIL,91.62,91.70002,91.54,91.66,25300.0
2007-07-09 21:30:00,AMEX:BIL,91.6,91.74,91.6,91.74,46050.0
2007-07-16 21:30:00,AMEX:BIL,91.78,91.85998,91.70002,91.84,90000.0
2007-07-23 21:30:00,AMEX:BIL,91.84,92.0,91.62,91.92002,220900.0
2007-07-30 21:30:00,AMEX:BIL,91.9,91.96,91.48002,91.54,159150.0
2007-08-06 21:30:00,AMEX:BIL,91.64002,91.78,91.57998,91.76,271850.0
2007-08-13 21:30:00,AMEX:BIL,91.76,92.0,91.68,91.96,450450.0
2007-08-20 21:30:00,AMEX:BIL,91.92002,92.1,91.79998,91.94,261750.0
2007-08-27 21:30:00,AMEX:BIL,91.88,92.04,91.82,91.98002,117150.0
2007-09-04 21:30:00,AMEX:BIL,91.62,91.74,91.54,91.72,62950.0
2007-09-10 21:30:00,AMEX:BIL,91.70002,91.83982,91.62,91.82,106800.0
2007-09-17 21:30:00,AMEX:BIL,91.82,91.9,91.68,91.82,362750.0
2007-09-24 21:30:00,AMEX:BIL,91.92002,91.94,91.79998,91.79998,290800.0
2007-10-01 21:30:00,AMEX:BIL,91.51998,91.70002,91.5,91.54,258200.0
2007-10-08 21:30:00,AMEX:BIL,91.57998,91.74,91.56,91.70002,418600.0
2007-10-15 21:30:00,AMEX:BIL,91.70002,91.84,91.66,91.84,219100.0
2007-10-22 21:30:00,AMEX:BIL,91.78,91.85998,91.72062,91.78022,253350.0
2007-10-29 21:30:00,AMEX:BIL,91.82,91.88,91.54,91.66,67550.0
2007-11-05 22:30:00,AMEX:BIL,91.66,91.79998,91.57998,91.74,409211.0
2007-11-12 22:30:00,AMEX:BIL,91.74,91.82,91.68,91.78,460093.0
2007-11-19 22:30:00,AMEX:BIL,91.78,91.9,91.70002,91.9,141300.0
2007-11-26 22:30:00,AMEX:BIL,91.96,106.20002,91.78,91.9,408985.0
2007-12-03 22:30:00,AMEX:BIL,91.76,91.78,91.54,91.72,570780.0
2007-12-10 22:30:00,AMEX:BIL,91.72,94.24,91.32,91.74,332850.0
2007-12-17 22:30:00,AMEX:BIL,91.74,91.9,91.66,91.85998,175800.0
2007-12-24 22:30:00,AMEX:BIL,91.88,91.9,91.6,91.6,87459.0
2007-12-31 22:30:00,AMEX:BIL,91.66,91.70002,91.54,91.58082,264743.0
2008-01-07 22:30:00,AMEX:BIL,91.6,91.70002,91.54,91.62,270965.0
2008-01-14 22:30:00,AMEX:BIL,91.66,91.74,91.54,91.70002,784948.0
2008-01-22 22:30:00,AMEX:BIL,91.76,91.92002,91.66,91.78,285932.0
2008-01-28 22:30:00,AMEX:BIL,91.94,92.29998,91.6,91.70002,214403.0
2008-02-04 22:30:00,AMEX:BIL,91.62,91.76,91.57998,91.72,151663.0
2008-02-11 22:30:00,AMEX:BIL,91.66,91.78,91.66,91.76,161023.0
2008-02-19 22:30:00,AMEX:BIL,91.74,91.84,91.70002,91.79998,165097.0
2008-02-25 22:30:00,AMEX:BIL,91.74,91.88,91.70002,91.85998,179694.0
2008-03-03 22:30:00,AMEX:BIL,91.68,91.7728,91.62078,91.74,450642.0
2008-03-10 21:30:00,AMEX:BIL,91.74,91.88,91.68,91.85998,201441.0
2008-03-17 21:30:00,AMEX:BIL,91.82,92.96,91.74,91.94,262023.0
2008-03-24 21:30:00,AMEX:BIL,91.96,91.96,91.79998,91.79998,129891.0
2008-03-31 21:30:00,AMEX:BIL,91.88,91.94,91.64002,91.74,281904.0
2008-04-07 21:30:00,AMEX:BIL,91.74,91.82,91.68,91.76,162899.0
2008-04-14 21:30:00,AMEX:BIL,91.82,91.84,91.66,91.68,159779.0
2008-04-21 21:30:00,AMEX:BIL,91.76,91.78,91.68,91.76,135051.0
2008-04-28 21:30:00,AMEX:BIL,91.76,91.79998,91.57998,91.6,133481.0
2008-05-05 21:30:00,AMEX:BIL,91.64002,91.68,91.5608,91.64002,262774.0
2008-05-12 21:30:00,AMEX:BIL,91.62,91.68,91.57998,91.62,169454.0
2008-05-19 21:30:00,AMEX:BIL,91.6,91.70002,91.57998,91.64002,112769.0
2008-05-27 21:30:00,AMEX:BIL,91.62,91.70002,91.62,91.68,129318.0
2008-06-02 21:30:00,AMEX:BIL,91.62,91.68,91.56022,91.6,145951.0
2008-06-09 21:30:00,AMEX:BIL,91.66,91.76,91.6,91.75962,417690.0
2008-06-16 21:30:00,AMEX:BIL,91.76,91.82,91.70002,91.79998,411747.0
2008-06-23 21:30:00,AMEX:BIL,91.79998,91.98002,91.64002,91.85998,454176.0
2008-06-30 21:30:00,AMEX:BIL,91.85998,91.85998,91.64002,91.72,171421.0
2008-07-07 21:30:00,AMEX:BIL,91.72,91.84,91.62,91.82,286656.0
2008-07-14 21:30:00,AMEX:BIL,91.78,91.88,91.70002,91.84,744849.0
2008-07-21 21:30:00,AMEX:BIL,91.85998,91.85998,91.72,91.84,443122.0
2008-07-28 21:30:00,AMEX:BIL,91.84,91.85998,91.66,91.7002,257072.0
2008-08-04 21:30:00,AMEX:BIL,91.74,91.78,91.68,91.74,462346.0
2008-08-11 21:30:00,AMEX:BIL,91.68,91.85998,91.66,91.78,447138.0
2008-08-18 21:30:00,AMEX:BIL,91.79998,91.84,91.72,91.84,239407.0
2008-08-25 21:30:00,AMEX:BIL,91.79998,91.862,91.74,91.8056,351875.0
2008-09-02 21:30:00,AMEX:BIL,91.70002,91.78,91.66,91.76,792640.0
2008-09-08 21:30:00,AMEX:BIL,91.74,91.82,91.72,91.79998,370622.0
2008-09-15 21:30:00,AMEX:BIL,91.88,97.85998,91.48002,91.76,2800440.0
2008-09-22 21:30:00,AMEX:BIL,91.66,92.26,91.66,92.07998,1405078.0
2008-09-29 21:30:00,AMEX:BIL,92.1,94.96,91.4,91.96,1190712.0
2008-10-06 21:30:00,AMEX:BIL,92.72,92.72,91.48002,92.06,1221908.0
2008-10-13 21:30:00,AMEX:BIL,92.0,92.04,91.54,91.64002,963204.0
