datetime,symbol,open,high,low,close,volume
2023-01-03 22:30:00,AMEX:BIL,91.48,91.48,91.475,91.475,15728.0
2023-01-03 23:15:00,AMEX:BIL,91.475,91.48,91.475,91.475,3279.0
2023-01-04 00:00:00,AMEX:BIL,91.475,91.48,91.475,91.48,24050.0
2023-01-04 00:45:00,AMEX:BIL,91.475,91.48,91.475,91.475,30752.0
2023-01-04 01:30:00,AMEX:BIL,91.475,91.475,91.475,91.475,35832.0
2023-01-04 02:15:00,AMEX:BIL,91.475,91.48,91.475,91.475,44939.0
2023-01-04 03:00:00,AMEX:BIL,91.475,91.475,91.47,91.475,33381.0
2023-01-04 03:45:00,AMEX:BIL,91.475,91.475,91.475,91.475,11834.0
2023-01-04 04:30:00,AMEX:BIL,91.475,91.475,91.47,91.47,7085.0
2023-01-04 22:30:00,AMEX:BIL,91.485,91.485,91.485,91.485,3784.0
2023-01-04 23:15:00,AMEX:BIL,91.485,91.485,91.485,91.485,7448.0
2023-01-05 00:00:00,AMEX:BIL,91.485,91.485,91.485,91.485,700.0
2023-01-05 00:45:00,AMEX:BIL,91.485,91.485,91.485,91.485,497.0
2023-01-05 01:30:00,AMEX:BIL,91.485,91.485,91.485,91.485,1169.0
2023-01-05 02:15:00,AMEX:BIL,91.485,91.485,91.485,91.485,2401.0
2023-01-05 03:00:00,AMEX:BIL,91.485,91.485,91.48,91.485,58415.0
2023-01-05 03:45:00,AMEX:BIL,91.485,91.485,91.475,91.475,87785.0
2023-01-05 04:30:00,AMEX:BIL,91.475,91.48,91.475,91.48,34069.0
2023-01-05 22:30:00,AMEX:BIL,91.505,91.505,91.5,91.505,877.0
2023-01-05 23:15:00,AMEX:BIL,91.5,91.505,91.5,91.5,1400.0
2023-01-06 00:00:00,AMEX:BIL,91.505,91.505,91.505,91.505,1750.0
2023-01-06 00:45:00,AMEX:BIL,91.5,91.5,91.5,91.5,9171.0
2023-01-06 01:30:00,AMEX:BIL,91.5,91.5,91.495,91.495,13437.0
2023-01-06 02:15:00,AMEX:BIL,91.495,91.495,91.495,91.495,1830.0
2023-01-06 03:00:00,AMEX:BIL,91.495,91.495,91.495,91.495,350.0
2023-01-06 03:45:00,AMEX:BIL,91.495,91.495,91.49,91.49,12250.0
2023-01-06 04:30:00,AMEX:BIL,91.495,91.5,91.495,91.5,12229.0
2023-01-06 22:30:00,AMEX:BIL,91.505,91.505,91.505,91.505,200.0
2023-01-06 23:15:00,AMEX:BIL,91.505,91.505,91.505,91.505,3377.0
2023-01-07 00:00:00,AMEX:BIL,91.505,91.505,91.505,91.505,1630.0
2023-01-07 00:45:00,AMEX:BIL,91.505,91.505,91.505,91.505,5149.0
2023-01-07 01:30:00,AMEX:BIL,91.505,91.505,91.505,91.505,2697.0
2023-01-07 02:15:00,AMEX:BIL,91.505,91.505,91.505,91.505,3089.0
2023-01-07 03:00:00,AMEX:BIL,91.505,91.505,91.505,91.505,4893.0
2023-01-07 03:45:00,AMEX:BIL,91.505,91.505,91.5,91.505,2028.0
2023-01-07 04:30:00,AMEX:BIL,91.505,91.505,91.495,91.5,57406.0
2023-01-09 22:30:00,AMEX:BIL,91.51,91.51,91.505,91.505,28033.0
2023-01-09 23:15:00,AMEX:BIL,91.505,91.51,91.505,91.505,32197.0
2023-01-10 00:00:00,AMEX:BIL,91.505,91.51,91.505,91.505,60236.0
2023-01-10 00:45:00,AMEX:BIL,91.505,91.505,91.5,91.5,16737.0
2023-01-10 01:30:00,AMEX:BIL,91.5,91.505,91.5,91.505,1800.0
2023-01-10 02:15:00,AMEX:BIL,91.505,91.505,91.5,91.5,2650.0
2023-01-10 03:00:00,AMEX:BIL,91.5,91.505,91.5,91.5,3105.0
2023-01-10 03:45:00,AMEX:BIL,91.505,91.505,91.5,91.5,5651.0
2023-01-10 04:30:00,AMEX:BIL,91.505,91.505,91.5,91.505,18921.0
2023-01-10 22:30:00,AMEX:BIL,91.515,91.515,91.51,91.51,22143.0
2023-01-10 23:15:00,AMEX:BIL,91.515,91.515,91.51,91.515,16777.0
2023-01-11 00:00:00,AMEX:BIL,91.51,91.515,91.51,91.51,10680.0
2023-01-11 00:45:00,AMEX:BIL,91.515,91.515,91.505,91.505,15563.0
2023-01-11 01:30:00,AMEX:BIL,91.51,91.51,91.505,91.51,15275.0
2023-01-11 02:15:00,AMEX:BIL,91.505,91.51,91.505,91.505,18249.0
2023-01-11 03:00:00,AMEX:BIL,91.505,91.51,91.505,91.51,8889.0
2023-01-11 03:45:00,AMEX:BIL,91.51,91.51,91.5,91.505,21736.0
2023-01-11 04:30:00,AMEX:BIL,91.51,91.51,91.505,91.505,136173.0
2023-01-11 22:30:00,AMEX:BIL,91.52,91.52,91.515,91.515,10378.0
2023-01-11 23:15:00,AMEX:BIL,91.515,91.52,91.515,91.515,8447.0
2023-01-12 00:00:00,AMEX:BIL,91.515,91.52,91.515,91.515,30544.0
2023-01-12 00:45:00,AMEX:BIL,91.515,91.515,91.515,91.515,4772.0
2023-01-12 01:30:00,AMEX:BIL,91.515,91.515,91.515,91.515,19294.0
2023-01-12 02:15:00,AMEX:BIL,91.515,91.515,91.515,91.515,1001.0
2023-01-12 03:00:00,AMEX:BIL,91.515,91.515,91.51,91.515,801.0
2023-01-12 03:45:00,AMEX:BIL,91.515,91.515,91.51,91.515,27300.0
2023-01-12 04:30:00,AMEX:BIL,91.515,91.515,91.51,91.515,106955.0
2023-01-12 22:30:00,AMEX:BIL,91.56,91.565,91.56,91.565,8886.0
