datetime,symbol,open,high,low,close,volume
2024-07-01 21:30:00,NASDAQ:AAPL,212.09,214.04,211.92,213.52,564196.0
2024-07-01 21:45:00,NASDAQ:AAPL,213.54,213.64,212.28,213.15,393810.0
2024-07-01 22:00:00,NASDAQ:AAPL,213.15,213.88,212.85,212.94,378881.0
2024-07-01 22:15:00,NASDAQ:AAPL,212.93,215.6,212.78,215.22,634810.0
2024-07-01 22:30:00,NASDAQ:AAPL,215.22,215.34,214.1,214.575,257193.0
2024-07-01 22:45:00,NASDAQ:AAPL,214.58,215.37,214.37,215.36,277540.0
2024-07-01 23:00:00,NASDAQ:AAPL,215.37,215.56,214.48,215.33,213723.0
2024-07-01 23:15:00,NASDAQ:AAPL,215.33,215.36,214.34,215.01,120776.0
2024-07-01 23:30:00,NASDAQ:AAPL,215.0,215.34,214.7,215.04,111352.0
2024-07-01 23:45:00,NASDAQ:AAPL,215.01,215.73,214.99,215.69,298192.0
2024-07-02 00:00:00,NASDAQ:AAPL,215.67,216.03,215.33,216.005,238334.0
2024-07-02 00:15:00,NASDAQ:AAPL,216.01,216.58,215.76,216.5,311233.0
2024-07-02 00:30:00,NASDAQ:AAPL,216.52,217.32,216.47,217.3,349278.0
2024-07-02 00:45:00,NASDAQ:AAPL,217.305,217.5,216.57,217.0,268717.0
2024-07-02 01:00:00,NASDAQ:AAPL,217.0,217.5,216.93,217.12,202780.0
2024-07-02 01:15:00,NASDAQ:AAPL,217.12,217.505,217.02,217.26,230927.0
2024-07-02 01:30:00,NASDAQ:AAPL,217.23,217.23,216.72,217.02,111371.0
2024-07-02 01:45:00,NASDAQ:AAPL,216.99,217.07,216.325,216.71,129620.0
2024-07-02 02:00:00,NASDAQ:AAPL,216.72,216.81,216.26,216.62,109689.0
2024-07-02 02:15:00,NASDAQ:AAPL,216.64,216.895,215.92,215.94,139907.0
2024-07-02 02:30:00,NASDAQ:AAPL,215.93,216.09,215.62,216.04,139664.0
2024-07-02 02:45:00,NASDAQ:AAPL,216.02,216.08,215.41,215.76,134837.0
2024-07-02 03:00:00,NASDAQ:AAPL,215.73,216.24,215.57,216.16,107451.0
2024-07-02 03:15:00,NASDAQ:AAPL,216.16,216.17,215.15,215.54,118653.0
2024-07-02 03:30:00,NASDAQ:AAPL,215.53,216.08,215.455,216.0,148110.0
2024-07-02 03:45:00,NASDAQ:AAPL,216.01,217.0,215.84,216.73,475158.0
2024-07-02 21:30:00,NASDAQ:AAPL,216.04,217.46,215.1,217.46,541697.0
2024-07-02 21:45:00,NASDAQ:AAPL,217.47,218.0,216.86,217.985,435935.0
2024-07-02 22:00:00,NASDAQ:AAPL,218.0,218.84,217.67,218.55,434304.0
2024-07-02 22:15:00,NASDAQ:AAPL,218.56,218.9,218.16,218.71,275550.0
