agg,bil,gld,spy,vb,vnq,vo,vwo
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.11948361247777939,0.11948361247777939,0.1285185068845749,0.1545797437429428,0.11948361247777939,0.11948361247777939,0.11948361247777939,0.11948361247777939
0.11948257684707642,0.11948257684707642,0.12852388620376587,0.15458066761493683,0.11948257684707642,0.11948257684707642,0.11948257684707642,0.11948257684707642
0.11805389821529388,0.11805389821529388,0.13672664761543274,0.15494997799396515,0.11805389821529388,0.11805389821529388,0.11805389821529388,0.11805389821529388
0.11831838637590408,0.11831838637590408,0.14281858503818512,0.14727109670639038,0.11831838637590408,0.11831838637590408,0.11831838637590408,0.11831838637590408
0.11829923093318939,0.11829923093318939,0.13638359308242798,0.15382105112075806,0.11829923093318939,0.11829923093318939,0.11829923093318939,0.11829923093318939
0.12026410549879074,0.12026410549879074,0.12639939785003662,0.1520160436630249,0.12026410549879074,0.12026410549879074,0.12026410549879074,0.12026410549879074
0.11818777769804001,0.11818777769804001,0.1361483335494995,0.15472501516342163,0.11818777769804001,0.11818777769804001,0.11818777769804001,0.11818777769804001
0.11851345747709274,0.11851345747709274,0.14240151643753052,0.1465177834033966,0.11851345747709274,0.11851345747709274,0.11851345747709274,0.11851345747709274
0.11851345747709274,0.11851345747709274,0.14240151643753052,0.1465177685022354,0.11851345747709274,0.11851345747709274,0.11851345747709274,0.11851345747709274
0.11851345747709274,0.11851345747709274,0.14240151643753052,0.1465177685022354,0.11851345747709274,0.11851345747709274,0.11851345747709274,0.11851345747709274
0.11813921481370926,0.11813921481370926,0.13705328106880188,0.15411147475242615,0.11813921481370926,0.11813921481370926,0.11813921481370926,0.11813921481370926
0.11851324141025543,0.11851324141025543,0.1424005627632141,0.14652006328105927,0.11851324141025543,0.11851324141025543,0.11851324141025543,0.11851324141025543
0.1181265115737915,0.1181265115737915,0.1370488703250885,0.15419210493564606,0.1181265115737915,0.1181265115737915,0.1181265115737915,0.1181265115737915
0.11862608045339584,0.11862608045339584,0.1340593695640564,0.15418416261672974,0.11862608045339584,0.11862608045339584,0.11862608045339584,0.11862608045339584
0.11862599849700928,0.11862599849700928,0.13402517139911652,0.15421877801418304,0.11862599849700928,0.11862599849700928,0.11862599849700928,0.11862599849700928
0.11848858743906021,0.11848858743906021,0.13544608652591705,0.15362237393856049,0.11848858743906021,0.11848858743906021,0.11848858743906021,0.11848858743906021
0.11812520772218704,0.11812520772218704,0.13924655318260193,0.15200220048427582,0.11812520772218704,0.11812520772218704,0.11812520772218704,0.11812520772218704
0.12052794545888901,0.12052794545888901,0.12870948016643524,0.1481229066848755,0.12052794545888901,0.12052794545888901,0.12052794545888901,0.12052794545888901
0.12005475163459778,0.12005475163459778,0.13063204288482666,0.14903949201107025,0.12005475163459778,0.12005475163459778,0.12005475163459778,0.12005475163459778
0.1186259314417839,0.1186259314417839,0.1381901204586029,0.15005429089069366,0.1186259314417839,0.1186259314417839,0.1186259314417839,0.1186259314417839
0.11862608790397644,0.11862608790397644,0.13818933069705963,0.15005411207675934,0.11862608790397644,0.11862608790397644,0.11862608790397644,0.11862608790397644
0.11806028336286545,0.11806028336286545,0.14136168360710144,0.15027663111686707,0.11806028336286545,0.11806028336286545,0.11806028336286545,0.11806028336286545
0.11837892234325409,0.11837892234325409,0.13918456435203552,0.15054187178611755,0.11837892234325409,0.11837892234325409,0.11837892234325409,0.11837892234325409
0.11861853301525116,0.11861853301525116,0.1385355144739151,0.14975330233573914,0.11861853301525116,0.11861853301525116,0.11861853301525116,0.11861853301525116
0.11862608790397644,0.11862608790397644,0.13818933069705963,0.15005408227443695,0.11862608790397644,0.11862608790397644,0.11862608790397644,0.11862608790397644
0.11862653493881226,0.11862653493881226,0.13385671377182007,0.15438415110111237,0.11862653493881226,0.11862653493881226,0.11862653493881226,0.11862653493881226
0.11852509528398514,0.11852509528398514,0.13468214869499207,0.1541672796010971,0.11852509528398514,0.11852509528398514,0.11852509528398514,0.11852509528398514
0.11902962625026703,0.11902962625026703,0.13810548186302185,0.1477167308330536,0.11902962625026703,0.11902962625026703,0.11902962625026703,0.11902962625026703
0.12155856937170029,0.12155856937170029,0.12155856937170029,0.14909003674983978,0.12155856937170029,0.12155856937170029,0.12155856937170029,0.12155856937170029
0.12148868292570114,0.12148868292570114,0.12148868292570114,0.1495792269706726,0.12148868292570114,0.12148868292570114,0.12148868292570114,0.12148868292570114
0.12150561809539795,0.12150561809539795,0.12150561809539795,0.14946065843105316,0.12150561809539795,0.12150561809539795,0.12150561809539795,0.12150561809539795
0.12132540345191956,0.12132540345191956,0.12196960300207138,0.15007798373699188,0.12132540345191956,0.12132540345191956,0.12132540345191956,0.12132540345191956
0.12102843821048737,0.12102843821048737,0.13105998933315277,0.14276939630508423,0.12102843821048737,0.12102843821048737,0.12102843821048737,0.12102843821048737
0.12130357325077057,0.12130357325077057,0.12189989537000656,0.15027862787246704,0.12130357325077057,0.12130357325077057,0.12130357325077057,0.12130357325077057
0.12118756026029587,0.12810106575489044,0.12585042417049408,0.14011070132255554,0.12118756026029587,0.12118756026029587,0.12118756026029587,0.12118756026029587
0.121739961206913,0.12776319682598114,0.12208740413188934,0.14144954085350037,0.121739961206913,0.121739961206913,0.121739961206913,0.121739961206913
0.12185557186603546,0.1274328976869583,0.12218038737773895,0.141108900308609,0.12185557186603546,0.12185557186603546,0.12185557186603546,0.12185557186603546
0.12033306807279587,0.12033306807279587,0.12707994878292084,0.15092161297798157,0.12033306807279587,0.12033306807279587,0.12033306807279587,0.12033306807279587
0.11993975937366486,0.11993975937366486,0.1270575076341629,0.15330398082733154,0.11993975937366486,0.11993975937366486,0.11993975937366486,0.11993975937366486
0.12089990824460983,0.12089990824460983,0.12946364283561707,0.1451369971036911,0.12089990824460983,0.12089990824460983,0.12089990824460983,0.12089990824460983
0.1194382905960083,0.1194382905960083,0.14190365374088287,0.14146652817726135,0.1194382905960083,0.1194382905960083,0.1194382905960083,0.1194382905960083
0.11849072575569153,0.11849072575569153,0.14066892862319946,0.14838668704032898,0.11849072575569153,0.11849072575569153,0.11849072575569153,0.11849072575569153
0.11944135278463364,0.11944135278463364,0.1419050246477127,0.14144688844680786,0.11944135278463364,0.11944135278463364,0.11944135278463364,0.11944135278463364
0.11944235861301422,0.11944235861301422,0.14189298450946808,0.1414528489112854,0.11944235861301422,0.11944235861301422,0.11944235861301422,0.11944235861301422
0.1194416806101799,0.1194416806101799,0.14190296828746796,0.14144697785377502,0.1194416806101799,0.1194416806101799,0.1194416806101799,0.1194416806101799
0.11944132298231125,0.11944132298231125,0.1419050544500351,0.14144699275493622,0.11944132298231125,0.11944132298231125,0.11944132298231125,0.11944132298231125
0.1194411888718605,0.1194411888718605,0.14190495014190674,0.14144787192344666,0.1194411888718605,0.1194411888718605,0.1194411888718605,0.1194411888718605
0.11944133788347244,0.11944133788347244,0.14190509915351868,0.14144688844680786,0.11944133788347244,0.11944133788347244,0.11944133788347244,0.11944133788347244
0.11761762946844101,0.11761762946844101,0.15219154953956604,0.1421026587486267,0.11761762946844101,0.11761762946844101,0.11761762946844101,0.11761762946844101
0.11820601671934128,0.11820601671934128,0.1504458487033844,0.14031799137592316,0.11820601671934128,0.11820601671934128,0.11820601671934128,0.11820601671934128
0.11761078238487244,0.11761078238487244,0.15218941867351532,0.14214584231376648,0.11761078238487244,0.11761078238487244,0.11761078238487244,0.11761078238487244
0.11860257387161255,0.11860257387161255,0.14203175902366638,0.14635281264781952,0.11860257387161255,0.11860257387161255,0.11860257387161255,0.11860257387161255
0.11896496266126633,0.11896496266126633,0.13943351805210114,0.14677667617797852,0.11896496266126633,0.11896496266126633,0.11896496266126633,0.11896496266126633
0.11995209753513336,0.11995209753513336,0.12781815230846405,0.15246924757957458,0.11995209753513336,0.11995209753513336,0.11995209753513336,0.11995209753513336
0.11982648074626923,0.11982648074626923,0.12751927971839905,0.1535218507051468,0.11982648074626923,0.11982648074626923,0.11982648074626923,0.11982648074626923
