account_value,date,daily_return
1000000.0,2024-04-08,
966532.0491000001,2024-04-09,-0.03346795089999999
985301.7247400001,2024-04-10,0.01941961020069405
977669.1447400001,2024-04-11,-0.007746439297073193
939401.6347400001,2024-04-12,-0.039141574842455285
890807.0078700001,2024-04-15,-0.05172934032997467
895357.3421700002,2024-04-16,0.005108103393663743
862002.1721700002,2024-04-17,-0.03725347236128096
890984.90217,2024-04-18,0.03362257188637807
895181.9921700002,2024-04-19,0.0047106185410978885
934566.2321700001,2024-04-22,0.043995791184906485
929415.0021700002,2024-04-23,-0.0055118939917603305
901232.5517700001,2024-04-24,-0.03032278404609312
904270.65177,2024-04-25,0.0033710500070520677
894903.09421,2024-04-26,-0.010359240943697667
896368.90421,2024-04-29,0.001637953885156529
853305.60421,2024-04-30,-0.048041938757294456
822943.88421,2024-05-01,-0.035581296841603605
833766.89421,2024-05-02,0.013151577170282813
883934.5542100001,2024-05-03,0.060169887229132746
887842.5942100001,2024-05-06,0.004421187045338115
876659.9142100002,2024-05-07,-0.012595340742747596
861557.2042100001,2024-05-08,-0.017227558549440247
887124.0842100001,2024-05-09,0.02967519727659096
857576.4042100001,2024-05-10,-0.03330726842605425
885170.2142100001,2024-05-13,0.03217650329992394
867617.5142099999,2024-05-14,-0.01982974541869975
929436.72421,2024-05-15,0.07125168520403702
916246.39421,2024-05-16,-0.014191746093540125
940165.75421,2024-05-17,0.0261058162423915
997344.26126,2024-05-20,0.06081747478458821
980454.5612600001,2024-05-21,-0.01693467406997684
966174.7639600001,2024-05-22,-0.014564466181531954
949803.6739600003,2024-05-23,-0.016944232669564574
958055.9039600001,2024-05-24,0.00868835342107488
955264.0139600002,2024-05-28,-0.0029141201348062973
944772.4639600002,2024-05-29,-0.010982879964783643
955028.1839600003,2024-05-30,0.010855227466106898
943882.5339600001,2024-05-31,-0.011670493276737637
961107.3739600002,2024-06-03,0.018248923335549394
983106.9239600003,2024-06-04,0.02288979420619408
991480.1139600003,2024-06-05,0.008517069502747887
987075.8539600001,2024-06-06,-0.004442106238933485
966777.9139600002,2024-06-07,-0.02056370837009902
969426.6639600002,2024-06-10,0.002739770904726768
941038.5939600002,2024-06-11,-0.029283360005838754
953701.6139600002,2024-06-12,0.013456430035151401
933542.5821700003,2024-06-13,-0.021137671882817455
923959.2708700001,2024-06-14,-0.01026553205288605
930277.5508700002,2024-06-17,0.00683826679291899
913178.0608700002,2024-06-18,-0.01838106270973483
909422.51087,2024-06-20,-0.004112615229084904
899658.4908700001,2024-06-21,-0.01073650573115803
849809.1008700001,2024-06-24,-0.05540923640012996
869253.00087,2024-06-25,0.02288031509676003
856225.4908700001,2024-06-26,-0.014987017573665162
867135.2108700001,2024-06-27,0.012741643546391845
850171.4708700001,2024-06-28,-0.019562969866003033
882716.5508700002,2024-07-01,0.038280607048241544
872575.53087,2024-07-02,-0.011488421724963893
848385.3708700001,2024-07-03,-0.027722711838918057
803085.5908700001,2024-07-05,-0.05339528657070802
803554.8308700002,2024-07-08,0.0005842963755480213
820989.2508700001,2024-07-09,0.02169661525290545
