account_value,date,daily_return
1000000.0,2024-10-07,
999874.0359999998,2024-10-08,-0.00012596400000020047
999949.1409999997,2024-10-09,7.51144617179289e-05
999304.1799999998,2024-10-10,-0.000644993803739724
1001403.4149999998,2024-10-11,0.002100696706782479
1002261.1109999999,2024-10-14,0.0008564939834962981
1002275.624,2024-10-15,1.4480258528237755e-05
1004969.1249999999,2024-10-16,0.0026873855210109987
1003559.2329999999,2024-10-17,-0.0014029207116188491
1005013.5099999999,2024-10-18,0.0014491192469552328
999095.619,2024-10-21,-0.005888369600126064
997784.3139999999,2024-10-22,-0.0013124919928210188
996143.1229999999,2024-10-23,-0.0016448354388541864
997503.0639999999,2024-10-24,0.0013652064332927427
994519.896,2024-10-25,-0.0029906354252561274
998902.9369999999,2024-10-28,0.004407192875304666
997389.6819999999,2024-10-29,-0.001514916959344137
997468.5179999999,2024-10-30,7.904232560540514e-05
988372.2981799999,2024-10-31,-0.009119305176907844
985832.49818,2024-11-01,-0.002569679466610686
989770.10818,2024-11-04,0.003994197804667143
1000570.69818,2024-11-05,0.010912220838695808
1012161.9381799999,2024-11-06,0.011584628673499964
1011149.8154599998,2024-11-07,-0.0009999612530580126
1011325.4604599999,2024-11-08,0.00017370818578466007
1011692.8714599998,2024-11-11,0.0003632964998556698
1009918.0694599998,2024-11-12,-0.0017542893204720578
1009491.8394599998,2024-11-13,-0.0004220441369346961
1007413.7014599999,2024-11-14,-0.0020585981171591383
1005663.96746,2024-11-15,-0.0017368574573326523
1007132.51546,2024-11-18,0.0014602770383720376
1008570.84546,2024-11-19,0.0014281437426761912
1009466.98846,2024-11-20,0.0008885275675318827
1013909.02546,2024-11-21,0.004400378665949889
1019108.6124600001,2024-11-22,0.005128257929887692
1026369.72146,2024-11-25,0.007124960883680975
1024139.22046,2024-11-26,-0.0021731944672209735
1025353.8864600001,2024-11-27,0.0011860360151567662
1026749.46146,2024-11-29,0.001361066670179767
1022865.93946,2024-12-02,-0.003782346274112225
1021004.6564600001,2024-12-03,-0.001819674434542784
1022910.7518,2024-12-04,0.0018668821223681853
1019071.3057400001,2024-12-05,-0.003753451660610363
1020505.7057400001,2024-12-06,0.001407556067883231
1019214.9357400001,2024-12-09,-0.0012648336924917514
1011554.0957400001,2024-12-10,-0.007516412614614776
1013770.53574,2024-12-11,0.0021911235487395153
1009031.3957400001,2024-12-12,-0.004674765968159189
1006080.2157400001,2024-12-13,-0.0029247652872441687
1006653.6757400001,2024-12-16,0.0005699943116148631
1000709.7657400001,2024-12-17,-0.005904622556144323
972623.1957400001,2024-12-18,-0.028066649253922882
967809.7457400002,2024-12-19,-0.004948936053635555
974204.5257400002,2024-12-20,0.006607476343514662
971672.0157400001,2024-12-23,-0.002599567065320718
976717.2757400001,2024-12-24,0.005192348774352373
978908.3257400001,2024-12-26,0.002243279661803932
971911.5857400001,2024-12-27,-0.007147492585386717
967557.0757400001,2024-12-30,-0.004480356098116256
968970.4257400001,2024-12-31,0.0014607406998901062
966940.8257400002,2025-01-02,-0.00209459437159798
975178.0057400002,2025-01-03,0.008518804647322575
973600.7957400001,2025-01-06,-0.001617356001382797
967619.5357400001,2025-01-07,-0.006143441979681086
