account_value,date,daily_return
1000000.0,2023-10-05,
1017936.7734000001,2023-10-06,0.017936773399999995
1006154.4824000001,2023-10-09,-0.011574678612548905
999290.3824000002,2023-10-10,-0.006822113423007203
981126.0824000001,2023-10-11,-0.01817719886023006
976498.0824000002,2023-10-12,-0.004717028813135848
980851.2824000001,2023-10-13,0.004457970863906757
1039084.9324000002,2023-10-16,0.059370519307994085
1035426.8824000002,2023-10-17,-0.003520453319971528
1032317.2824000001,2023-10-18,-0.0030032057819402436
1046534.9324000002,2023-10-19,0.01377255834266955
1079541.9823999999,2023-10-20,0.03153936765809173
1198424.9324,2023-10-23,0.11012350787479686
1227832.5324,2023-10-24,0.024538541551457405
1247975.4824,2023-10-25,0.01640529100546595
1235748.6823999998,2023-10-26,-0.00979730785775268
1227043.3824,2023-10-27,-0.007044555356589877
1247673.2824000001,2023-10-30,0.016812689996053454
1253394.8324,2023-10-31,0.004585775844293094
1280887.0324000001,2023-11-01,0.02193418968176064
1264272.4324,2023-11-02,-0.012971167308071907
1257189.9824,2023-11-03,-0.0056019967045830565
1268337.8324,2023-11-06,0.00886727555585387
1280724.6324,2023-11-07,0.009766167722491836
1288207.5824,2023-11-08,0.005842746997047676
1325349.1824,2023-11-09,0.02883199921149604
1347027.2824000001,2023-11-10,0.01635651969147056
1317391.3824,2023-11-13,-0.022000964930122158
1286218.2824,2023-11-14,-0.023662747772958292
1367885.1824,2023-11-15,0.06349381058992187
1307457.9824,2023-11-16,-0.04417563752973652
1324086.6323999998,2023-11-17,0.012718305462846136
1353786.0324,2023-11-20,0.02243010334313844
1293463.3824,2023-11-21,-0.04455848158889597
1352026.9823999999,2023-11-22,0.045276581306334274
1363488.8324,2023-11-24,0.008477530514704679
1345901.5824,2023-11-27,-0.012898712172833227
1366989.9324,2023-11-28,0.015668567654401278
1368010.9324,2023-11-29,0.0007468965028933905
1363450.1824,2023-11-30,-0.0033338549363773895
1398322.3324000002,2023-12-01,0.025576402020510036
1512952.2323999999,2023-12-04,0.08197673550936968
1585999.0824,2023-12-05,0.04828100215968201
1574821.6824,2023-12-06,-0.007047545061051208
1558073.7824000001,2023-12-07,-0.01063479134632972
1589830.9824000003,2023-12-08,0.020382346689052477
1486032.6824,2023-12-11,-0.06528888991917048
1494679.9823999999,2023-12-12,0.005819051022507793
1545009.0324000001,2023-12-13,0.033672124195566644
1550671.4824,2023-12-14,0.003664994754887685
1512011.2824,2023-12-15,-0.02493126393229672
1537086.7824000001,2023-12-18,0.01658420164709229
1524138.9324,2023-12-19,-0.008423629783468334
1572846.6824,2023-12-20,0.03195755253315524
1580295.6324,2023-12-21,0.004735967010232489
1585350.5824000002,2023-12-22,0.003198736930205337
1533253.1824,2023-12-26,-0.03286175346851794
1566967.8324,2023-12-27,0.021988964632198904
1535604.3824,2023-12-28,-0.020015375779580014
1517225.1824,2023-12-29,-0.011968707702745052
1618812.6324,2024-01-02,0.0669560795447024
1544251.8324000002,2024-01-03,-0.0460589437638983
1590819.8824000002,2024-01-04,0.030155735627411362
1590639.9823999999,2024-01-05,-0.0001130863411946681
