account_value,date,daily_return
1000000.0,2023-04-05,
1000001.2405600001,2023-04-06,1.2405600000597872e-06
999874.4809600001,2023-04-10,-0.0001267594427473151
1015225.3388300001,2023-04-11,0.01535278493682668
1005561.4900000003,2023-04-12,-0.009518920046988733
1021146.5528700001,2023-04-13,0.015498866081277374
1022715.5824200002,2023-04-14,0.001536537087247991
1022613.3473400001,2023-04-17,-9.996433197800858e-05
1022611.0809000001,2023-04-18,-2.2163215509518608e-06
1022329.3081200001,2023-04-19,-0.00027554246698757723
1022052.3833699999,2023-04-20,-0.0002708762702982037
1021381.1854699999,2023-04-21,-0.000656715752461623
1029364.7154600003,2023-04-24,0.007816405964367501
1055566.2978700001,2023-04-25,0.025454129150221494
1054302.4504500004,2023-04-26,-0.001197316949726468
1055829.4265500004,2023-04-27,0.0014483283230046773
1051062.7883800005,2023-04-28,-0.004514591135781565
1049742.3232500006,2023-05-01,-0.001256314222707
1068606.2355600006,2023-05-02,0.01797004073494657
1067925.0171200007,2023-05-03,-0.000637483122717275
1068089.1324500008,2023-05-04,0.0001536768287746515
1067640.0233200009,2023-05-05,-0.00042047907459730194
1067512.8654000007,2023-05-08,-0.00011910186694263913
1064783.2175300005,2023-05-09,-0.002557016368114118
1064087.8103800006,2023-05-10,-0.000653097399124114
1062783.8533200007,2023-05-11,-0.0012254224202927766
1055592.1986600007,2023-05-12,-0.00676680835668908
1064488.0400200011,2023-05-15,0.008427346631865174
1061714.408330001,2023-05-16,-0.002605601552787773
1063298.381870001,2023-05-17,0.0014919017087575703
1054511.645310001,2023-05-18,-0.008263660238574833
1056101.8163800011,2023-05-19,0.0015079691884603008
1055421.9335500011,2023-05-22,-0.0006437663674611072
1064515.658590001,2023-05-23,0.00861619865091523
1036348.0250400013,2023-05-24,-0.026460515937650975
1041067.5674700012,2023-05-25,0.004554013049639094
1049897.653140001,2023-05-26,0.008481760402409444
1049615.9828100014,2023-05-30,-0.000268283607604225
1036012.6201100014,2023-05-31,-0.01296032351144405
1036929.5454200013,2023-06-01,0.0008850522592114274
1048061.5381000015,2023-06-02,0.010735534279227466
1047398.7785100015,2023-06-05,-0.0006323670566152906
1048188.2324000017,2023-06-06,0.0007537280987890416
1020311.9205800019,2023-06-07,-0.02659475746657869
1025933.9368900019,2023-06-08,0.005510095684076788
1024549.3770100018,2023-06-09,-0.0013495604640949566
1008025.5842300017,2023-06-12,-0.0161278637718979
1006958.8438900015,2023-06-13,-0.0010582472872600057
1006936.4126700015,2023-06-14,-2.227620337824643e-05
1008330.3359300015,2023-06-15,0.0013843210380124482
1012974.1818800012,2023-06-16,0.004605480748247626
1034145.4735200014,2023-06-20,0.02090012955780174
1033143.6107400015,2023-06-21,-0.00096878321827365
1030916.4368100015,2023-06-22,-0.00215572540627218
1030313.8564200015,2023-06-23,-0.0005845094408084561
1030568.5592900015,2023-06-26,0.00024720901151908947
1031815.1506600016,2023-06-27,0.001209615176751333
1031371.7334600016,2023-06-28,-0.00042974480430557627
1031600.2077700015,2023-06-29,0.0002215246962735673
1033336.7463500015,2023-06-30,0.0016833445427022475
1033631.6065900014,2023-07-03,0.0002853476768742702
1032515.6271200015,2023-07-05,-0.0010796684842886428
1030535.3143000014,2023-07-06,-0.001917949489562476
1032279.8890500013,2023-07-07,0.0016928820640997877
