account_rewards,date
336.48844000010286,2024-07-11
-25.560620000003837,2024-07-12
4865.099510000087,2024-07-15
-14515.770439999877,2024-07-16
-2456.4033800000325,2024-07-17
34452.73563999985,2024-07-18
1392.916070000152,2024-07-19
-462.9944399999222,2024-07-22
-9939.333450000267,2024-07-23
-1550.7335099999327,2024-07-24
3603.327270000009,2024-07-25
47.68216999992728,2024-07-26
1144.6521900000516,2024-07-29
2683.3819099999964,2024-07-30
-5244.6482400000095,2024-07-31
-7110.402779999888,2024-08-01
-10958.024770000018,2024-08-02
20069.450200000196,2024-08-05
-3637.1329500001157,2024-08-06
10538.696149999974,2024-08-07
1258.2894699998433,2024-08-08
-757.4020399997244,2024-08-09
6061.406099999789,2024-08-12
-8288.62595999986,2024-08-13
2948.1060499998275,2024-08-14
5068.346210000105,2024-08-15
5340.869290000061,2024-08-16
-2452.7936800000025,2024-08-19
5411.321519999881,2024-08-20
-5384.9394199999515,2024-08-21
12859.734880000004,2024-08-22
-782.39048000006,2024-08-23
751.3067400000291,2024-08-26
-4698.648999999976,2024-08-27
2580.962569999974,2024-08-28
4560.115029999986,2024-08-29
-12299.84821999981,2024-08-30
-743.160000000149,2024-09-03
-1383.9999999998836,2024-09-04
-9447.77211000002,2024-09-05
8507.619999999879,2024-09-06
3038.509870000067,2024-09-09
2484.5599999999395,2024-09-10
8078.6329400000395,2024-09-11
8426.765070000198,2024-09-12
3976.3511599998455,2024-09-13
-386.1654000002891,2024-09-16
-3649.1801899997517,2024-09-17
12213.340000000084,2024-09-18
685.5636799999047,2024-09-19
5191.579999999842,2024-09-20
7236.360000000102,2024-09-23
-5273.550000000279,2024-09-24
4223.9900000002235,2024-09-25
-874.5382099999115,2024-09-26
28.509999999776483,2024-09-27
-1470.5799999998417,2024-09-30
1939.8200000000652,2024-10-01
-4931.425610000035,2024-10-02
4873.723680000054,2024-10-03
-4721.487170000095,2024-10-04
-3296.2075900000054,2024-10-07
